candidate_id,source_family,source_file,PSP,source_row,title,doi,journal,candidate_status,strict_append_ready,remaining_blocker,statistical_statement,stat_type,stat_value,df1,df2,D_candidate,N_candidate,conversion_method,positive_original
vandenakker_psp_376_row_445,van den Akker preregistration-in-practice parsed original statistics,data/raw/corpus_candidates/vandenakker_pqnvr/Original_Stats.xlsx,376,445,"The Ethical Perils of Personal, Communal Relations: A Language Perspective",doi.org/10.1177/0956797619882917,Psychological Science,stage_focal_selector_needed,False,First convertible statistic per PSP is not yet proven to be the first preregistered confirmatory hypothesis; DOI-level deduplication is also pending.,"Participants in the warmth condition (M = 3.88, SD = 1.96, 95% CI = [3.50, 4.26]) were more likely to engage in the morally questionable behavior than those in the neutral condition (M = 3.22, SD = 1.93, 95% CI = [2.83, 3.61]), t(198) = 2.40, p = .017",t,2.4,198.0,,0.3411211461689767,200.0,t_df_to_d,1.0
vandenakker_psp_379_row_446,van den Akker preregistration-in-practice parsed original statistics,data/raw/corpus_candidates/vandenakker_pqnvr/Original_Stats.xlsx,379,446,The evil eye effect: vertical pupils are perceived as more threatening,doi.org/10/gfscgd,Cognition and Emotion,stage_focal_selector_needed,False,First convertible statistic per PSP is not yet proven to be the first preregistered confirmatory hypothesis; DOI-level deduplication is also pending.,"A negative score indicated that participants had a negative implicit attitude toward vertical pupils. A onesample t-test showed that this difference was significantly different from 0 (t(183) = −7.41, p &lt; .001, 95% CI [–.30, –.17], d = –.55).",t,-7.41,183.0,,1.095525923554677,184.0,t_df_to_d,1.0
vandenakker_psp_383_row_447,van den Akker preregistration-in-practice parsed original statistics,data/raw/corpus_candidates/vandenakker_pqnvr/Original_Stats.xlsx,383,447,The first direct replication on using verbal credibility assessment for the detection of deceptive intentions,doi.org/10/gd9pz2,Applied Cognitive Psychology,stage_focal_selector_needed,False,First convertible statistic per PSP is not yet proven to be the first preregistered confirmatory hypothesis; DOI-level deduplication is also pending.,"The 2 (Veracity: truthful vs. deceptive, between‐subjects) by 2 (Question focus: time schedule vs. route description) mixed analysis of variance (ANOVA) on the proportion of human‐coded “specific times” showed no significant main effect of Veracity, F (1, 77) = 0.41, p = 0.525, f = 0.07, and no significant Veracity*Question focus interaction, F (1, 77) = 0.40, p = 0.528, f = 0.07. A significant main effect of Question focus, F (1, 77) = 23.61, p &lt; 0.001, f = 0.55, indicated that answers to the time schedule question (M = 1.01, SD = 1.74) contained more specific times than those on the route description question (M = 0.04, SD = 0.24, see Table 2).",F,0.41,1.0,77.0,0.1459407458481054,85.0,F_1_df_to_d,0.0
vandenakker_psp_384_row_451,van den Akker preregistration-in-practice parsed original statistics,data/raw/corpus_candidates/vandenakker_pqnvr/Original_Stats.xlsx,384,451,"The Future and the Will: Planning requires self-control, and ego depletion leads to planning aversion",doi.org/10.1016/j.jesp.2018.01.005,Journal of Experimental Social Psychology,stage_focal_selector_needed,False,First convertible statistic per PSP is not yet proven to be the first preregistered confirmatory hypothesis; DOI-level deduplication is also pending.,"(r=.361, N=201, p &lt; .001)",r,0.361,,,0.7742080913744179,201.0,r_to_d,0.5
vandenakker_psp_388_row_456,van den Akker preregistration-in-practice parsed original statistics,data/raw/corpus_candidates/vandenakker_pqnvr/Original_Stats.xlsx,388,456,The Humanizing Voice: Speech Reveals and Text Conceals a More Thoughtful Mind in the Midst of Disagreement,doi.org/10.1177/0956797617713798,Psychological Science,stage_focal_selector_needed,False,First convertible statistic per PSP is not yet proven to be the first preregistered confirmatory hypothesis; DOI-level deduplication is also pending.,"Table 1 summarizes the ratings of human-uniqueness and human-nature traits in the four communicationmedium conditions, separately for evaluators who agreed and who disagreed with their assigned communicators. As in Experiments 1 and 2, among the evaluators who disagreed with communicators, communication medium affected evaluations of both communicators’ human uniqueness, F(3, 561) = 7.16, p &lt; .001, η2 = .04,",r,0.14591378252010634,3.0,561.0,0.2949846947082576,666.0,r_to_d,0.0
vandenakker_psp_390_row_458,van den Akker preregistration-in-practice parsed original statistics,data/raw/corpus_candidates/vandenakker_pqnvr/Original_Stats.xlsx,390,458,The Illusion of Consensus: A Failure to Distinguish Between True and False Consensus,doi.org/10.1177/0956797619856844,Psychological Science,stage_focal_selector_needed,False,First convertible statistic per PSP is not yet proven to be the first preregistered confirmatory hypothesis; DOI-level deduplication is also pending.,"the two conditions did not differ significantly from one another, t(77) = 1.28, p &gt; .40, d = 0.30, Bonferroni corrected.",t,1.28,77.0,,0.2917390757366731,240.0,t_df_to_d,0.0
vandenakker_psp_396_row_461,van den Akker preregistration-in-practice parsed original statistics,data/raw/corpus_candidates/vandenakker_pqnvr/Original_Stats.xlsx,396,461,The impact of past behaviour normality on regret: replication and extension of three experiments of the exceptionality effect,doi.org/10/gfskfp,Cognition and Emotion,stage_focal_selector_needed,False,First convertible statistic per PSP is not yet proven to be the first preregistered confirmatory hypothesis; DOI-level deduplication is also pending.,"An independent samples t-test comparing the two conditions revealed no significant difference between compensation in the joint exception and the routine condition (Exp1: t(246) = 0.79, p = .428, d = 0.09",t,0.79,246.0,,0.10073712066400745,342.0,t_df_to_d,0.777777777777778
vandenakker_psp_398_row_467,van den Akker preregistration-in-practice parsed original statistics,data/raw/corpus_candidates/vandenakker_pqnvr/Original_Stats.xlsx,398,467,The Impact of Workplace Health Promotion Programs Emphasizing Individual Responsibility on Weight Stigma and Discrimination,doi.org/10/gfp32b,Frontiers in Psychology,stage_focal_selector_needed,False,First convertible statistic per PSP is not yet proven to be the first preregistered confirmatory hypothesis; DOI-level deduplication is also pending.,"The interaction between WHPP Focus and Candidate Weight-Status did not reach significance, F(1, 167) = 1.99, p = 0.16, Cohen’s d = 0.012",F,1.99,1.0,167.0,0.21832240072581338,238.0,F_1_df_to_d,0.25
vandenakker_psp_399_row_471,van den Akker preregistration-in-practice parsed original statistics,data/raw/corpus_candidates/vandenakker_pqnvr/Original_Stats.xlsx,399,471,The Interpersonal Sunk-Cost Effect,doi.org/10.1177/0956797617752641,Psychological Science,stage_focal_selector_needed,False,First convertible statistic per PSP is not yet proven to be the first preregistered confirmatory hypothesis; DOI-level deduplication is also pending.,"In Experiment 3b, participants were willing to invest a significantly larger portion of the last $1 million in In Experiment 3b, participants were willing to invest a significantly larger portion of the last $1 million in the fuel-efficient plane when they had already invested $99 million in that same project (sunk cost for self) than when they had invested the $99 million in other projects (no sunk cost for self), Ms = 64.99% vs. 43.77%, t(291) = 4.48, p &lt; .0001, d = 0.52, 95% CI = [.29, .76], BF = 1,445",t,4.48,291.0,,0.5252445020574521,603.0,t_df_to_d,0.375
vandenakker_psp_403_row_474,van den Akker preregistration-in-practice parsed original statistics,data/raw/corpus_candidates/vandenakker_pqnvr/Original_Stats.xlsx,403,474,The language of lies: a preregistered direct replication of Suchotzki and Gamer (2018; Experiment 2),doi.org/10/gfpqf2,Cognition and Emotion,stage_focal_selector_needed,False,First convertible statistic per PSP is not yet proven to be the first preregistered confirmatory hypothesis; DOI-level deduplication is also pending.,"the paired sample t-test showed that the lie-truth difference in RTs for the non-native language (M = 155.59, SD = 195.30) was smaller than the lie-truth difference in RTs for the native language (M = 307.94, SD = 268.98), t(62) = 4.26, p &lt; .001, d = .54 [95% CI: .27, .80].",t,4.26,62.0,,1.082041082041623,63.0,t_df_to_d,0.5
vandenakker_psp_404_row_476,van den Akker preregistration-in-practice parsed original statistics,data/raw/corpus_candidates/vandenakker_pqnvr/Original_Stats.xlsx,404,476,The Link Between Self-Dehumanization and Immoral Behavior,doi.org/10.1177/0956797618760784,Psychological Science,stage_focal_selector_needed,False,First convertible statistic per PSP is not yet proven to be the first preregistered confirmatory hypothesis; DOI-level deduplication is also pending.,"To test our hypothesis, we first examined the differences between the neutral and possibility-of-cheating conditions. A t test revealed a significant difference between these two conditions in self-dehumanization scores, t(427) = −2.11, p = .036, d = 0.22, augmented p = [.054, .065",t,-2.11,427.0,,0.2042201136052391,429.0,t_df_to_d,1.0
vandenakker_psp_408_row_483,van den Akker preregistration-in-practice parsed original statistics,data/raw/corpus_candidates/vandenakker_pqnvr/Original_Stats.xlsx,408,483,The Paradox of Viral Outrage,doi.org/10.1177/0956797618780658,Psychological Science,stage_focal_selector_needed,False,First convertible statistic per PSP is not yet proven to be the first preregistered confirmatory hypothesis; DOI-level deduplication is also pending.,"This revealed a main effect of outrage, F(1, 785) = 12.29, p &lt; .001, ηp 2 = .02 (Fig. 9); participants reported more negative impressions of the target commenter when outrage was viral (M = 3.17, SD = 1.47) rather than nonviral (M = 2.97, SD = 1.30). Again contrary to predictions, there was no main effect of offender and no interaction, ps ≥ .874.",F,12.29,1.0,785.0,0.25024828435307217,799.0,F_1_df_to_d,0.333333333333333
vandenakker_psp_412_row_495,van den Akker preregistration-in-practice parsed original statistics,data/raw/corpus_candidates/vandenakker_pqnvr/Original_Stats.xlsx,412,495,The Primacy Effect in Impression Formation: Some Replications and Extensions,doi.org/10/gdkx4c,Social Psychological and Personality Science,stage_focal_selector_needed,False,First convertible statistic per PSP is not yet proven to be the first preregistered confirmatory hypothesis; DOI-level deduplication is also pending.,"The number of positive adjectives selected was predicted by valence (Experiment 3: B = .85, SE = .39, t = 2.21, p = .03, d =.20)",t,2.21,456.0,,0.20698546435955437,406.0,t_df_to_d,1.0
vandenakker_psp_415_row_496,van den Akker preregistration-in-practice parsed original statistics,data/raw/corpus_candidates/vandenakker_pqnvr/Original_Stats.xlsx,415,496,The Pro-Environmental Behavior Task: A laboratory measure of actual pro-environmental behavior,doi.org/10/gdn3m2,Journal of Environmental Psychology,stage_focal_selector_needed,False,First convertible statistic per PSP is not yet proven to be the first preregistered confirmatory hypothesis; DOI-level deduplication is also pending.,"The difference in waiting times associated with the two travel options exerted a strong effect on the proportion of environmentally friendly choices, F (5, 595) = 203.42, p &lt; .001, np2 = .63 (...) Inspection of Fig. 3 confirms Hypothesis 1 in revealing a monotonic decrease of the proportion of environmentally friendly choices from small to large WTDs.",r,0.5311819844376867,5.0,595.0,1.2538852144638697,120.0,r_to_d,0.875
vandenakker_psp_417_row_504,van den Akker preregistration-in-practice parsed original statistics,data/raw/corpus_candidates/vandenakker_pqnvr/Original_Stats.xlsx,417,504,The relative contribution of response bias and weighting-of-similarity bias to valence asymmetry in attitude generalization,doi.org/10.1016/j.jesp.2019.103887,Journal of Experimental Social Psychology,stage_focal_selector_needed,False,First convertible statistic per PSP is not yet proven to be the first preregistered confirmatory hypothesis; DOI-level deduplication is also pending.,"Similar to previous studies using the BeanFest paradigm (Fazio et al., 2004, Experiment 2; Pietri et al., 2012), the mean response was significantly negative (...) this was true (...) in the 3-alternatives condition, M=-0.092, SD=0.267, t(67)=-2.850, p=.006, dz=0.346.",t,-2.85,67.0,,0.6963658328309398,136.0,t_df_to_d,0.625
vandenakker_psp_420_row_511,van den Akker preregistration-in-practice parsed original statistics,data/raw/corpus_candidates/vandenakker_pqnvr/Original_Stats.xlsx,420,511,The Smile-Seeking Hypothesis: How Immediate Affective Reactions Motivate and Reward Gift Giving,doi.org/10/gd4jcw,Psychological Science,stage_focal_selector_needed,False,First convertible statistic per PSP is not yet proven to be the first preregistered confirmatory hypothesis; DOI-level deduplication is also pending.,"First, participants (both givers and receivers) predicted that the personalized mugs would induce greater affective reactions than the ergonomic mugs (Ms = 5.67 vs. 4.53, SDs = 1.39 vs. 1.50), t(374) = 10.7, p &lt; .001, and predicted that the mugs would yield similar levels of receiver satisfaction (Ms = 5.26 vs. 5.11, SDs = 1.65 vs. 1.54), t(374) = 1.30, p = .195",t,10.7,374.0,,1.106567656589341,375.0,t_df_to_d,1.0
vandenakker_psp_421_row_513,van den Akker preregistration-in-practice parsed original statistics,data/raw/corpus_candidates/vandenakker_pqnvr/Original_Stats.xlsx,421,513,The temporal dynamics of the link between configural face processing and dehumanization,doi.org/10.1016/j.jesp.2019.103883,Journal of Experimental Social Psychology,stage_focal_selector_needed,False,First convertible statistic per PSP is not yet proven to be the first preregistered confirmatory hypothesis; DOI-level deduplication is also pending.,"Consistent with predictions, participants had higher AUC values when classifying inverted (M=0.68, SD=1.08) versus upright (M=0.56, SD=0.91) human faces, t(86)=3.53, p &lt; .0001, d=0.38, 95% CI [0.07, 0.68].",t,3.53,56.0,,0.943432183950858,87.0,t_df_to_d,1.0
vandenakker_psp_422_row_515,van den Akker preregistration-in-practice parsed original statistics,data/raw/corpus_candidates/vandenakker_pqnvr/Original_Stats.xlsx,422,515,The testing effect and analogical problem-solving,doi.org/10/gdrbgm,Memory,stage_focal_selector_needed,False,First convertible statistic per PSP is not yet proven to be the first preregistered confirmatory hypothesis; DOI-level deduplication is also pending.,"Concerning the final test, performance was numerically greater for learners in the retrieval practice group (M = .57 SE = .06) versus the restudy group (M = .48 SE = .06), though the difference was not statistically significant t(95) = 1.16, p = .125, d = .23.",t,1.16,95.0,,0.23802697768375575,97.0,t_df_to_d,0.0
vandenakker_psp_425_row_516,van den Akker preregistration-in-practice parsed original statistics,data/raw/corpus_candidates/vandenakker_pqnvr/Original_Stats.xlsx,425,516,The time course of encoding and maintenance of task-relevant versus irrelevant object features in working memory,doi.org/10/gfpb79,Cortex,stage_focal_selector_needed,False,First convertible statistic per PSP is not yet proven to be the first preregistered confirmatory hypothesis; DOI-level deduplication is also pending.,"There was also no significant interaction of feature relevance and time interval F(2,22) = 1.998, p =.110, np2 = .154.",r,0.3296871169411848,2.0,22.0,0.6984228807733638,12.0,r_to_d,0.166666666666667
vandenakker_psp_429_row_517,van den Akker preregistration-in-practice parsed original statistics,data/raw/corpus_candidates/vandenakker_pqnvr/Original_Stats.xlsx,429,517,The woman who wasn't there: Converging evidence that subliminal social comparison affects self-evaluation,doi.org/10.1016/j.jesp.2017.05.005,Journal of Experimental Social Psychology,stage_focal_selector_needed,False,First convertible statistic per PSP is not yet proven to be the first preregistered confirmatory hypothesis; DOI-level deduplication is also pending.,"On body appearance anxiety, we found a significant effect of the linear contrast, ß = 0.19, t(124) =2.15, p= 0.033, and no effect of the residual contrast, ß =-0.07, t(124) =-0.89, p =0.37. Consistent with our (pre-registered) hypothesis, participants in the ultra-thin condition, compared to those in the no-models condition, reported greater body appearance anxiety.",t,1.6,126.0,,0.28507865803991933,127.0,t_df_to_d,0.0833333333333333
vandenakker_psp_431_row_525,van den Akker preregistration-in-practice parsed original statistics,data/raw/corpus_candidates/vandenakker_pqnvr/Original_Stats.xlsx,431,525,"They're all the same, sometimes: Prejudicial attitudes toward Muslims influence motivated judgments of entitativity and collective responsibility for an individual's actions",doi.org/10.1016/j.jesp.2018.10.002,Journal of Experimental Social Psychology,stage_focal_selector_needed,False,First convertible statistic per PSP is not yet proven to be the first preregistered confirmatory hypothesis; DOI-level deduplication is also pending.,"We also replicated the interaction between attitudes and entitativity, F(2, 298)=9.87, p &lt; .001, ηp 2=0.064 (see Table 1).",r,0.20959461948027894,2.0,298.0,0.42871162313444217,295.0,r_to_d,1.0
vandenakker_psp_432_row_531,van den Akker preregistration-in-practice parsed original statistics,data/raw/corpus_candidates/vandenakker_pqnvr/Original_Stats.xlsx,432,531,Think it through before making a choice? Processing mode does not influence social mindfulness,doi.org/10.1016/j.jesp.2017.09.001,Journal of Experimental Social Psychology,stage_focal_selector_needed,False,First convertible statistic per PSP is not yet proven to be the first preregistered confirmatory hypothesis; DOI-level deduplication is also pending.,"First, in line with H3a – and further supporting the intentional nature of social mindfulness (as opposed to guessing) – the skill induction indeed resulted in higher levels of social mindfulness as evidenced by an independent-samples t-test, t (405) = 2.09, p= 0.037, d = 0.21 (see Table 5).",t,2.09,405.0,,0.20770586990998044,407.0,t_df_to_d,0.25
vandenakker_psp_433_row_533,van den Akker preregistration-in-practice parsed original statistics,data/raw/corpus_candidates/vandenakker_pqnvr/Original_Stats.xlsx,433,533,Three- to Four-Year-Old Children Rapidly Adapt Their Predictions and Use Them to Learn Novel Word Meanings,doi.org/10/gdvj7x,Child Development,stage_focal_selector_needed,False,First convertible statistic per PSP is not yet proven to be the first preregistered confirmatory hypothesis; DOI-level deduplication is also pending.,"The cluster-based analysis revealed a marginally significant cluster (p = .054), between 3,360 ms and 5,100 ms after the beginning of the trial, coinciding with the first repetition of the target word during the test (see Figure 3): during that time-window, children from the verb condition looked more at the action video than children from the noun condition. The mixed-effects regression conducted on the average overall looking time per participants found a large effect of condition: Children from the verb condition (M = .602, SD = 0.117), were significantly more likely to look at the action video than children from the noun condition (M = .482, SD = 0.139, b = .189, SE = .06, t = 3.142, p = .003, Cohen’s d = .941), suggesting that children from the verb condition were more likely to interpret the novel word as referring to the action than children in the noun condition (see Figure 4).",t,3.142,44.0,,0.9473486446633332,45.0,t_df_to_d,0.5
vandenakker_psp_434_row_535,van den Akker preregistration-in-practice parsed original statistics,data/raw/corpus_candidates/vandenakker_pqnvr/Original_Stats.xlsx,434,535,Training articulation sequences: A first systematic modulation of the articulatory in–out effect,doi.org/10/gfrkzs,"Journal of Experimental Psychology: Learning, Memory, and Cognition",stage_focal_selector_needed,False,First convertible statistic per PSP is not yet proven to be the first preregistered confirmatory hypothesis; DOI-level deduplication is also pending.,"However, the predicted interaction was significant, F(1, 196) = 20.87, p = .001, =p 2 = .096, 90% CI [.040, .165]. As can be seen in Figure 3, participants who had rehearsed 120 inward words liked inward words more (M = 4.69, SE = 0.14) than outward words (M = 4.36, SE= 0.14), t(102) = 4.26, p = .001, d = 0.42, 95% CI [0.22, 0.62]",F,20.87,1.0,196.0,0.6526242160285954,198.0,F_1_df_to_d,1.0
vandenakker_psp_437_row_537,van den Akker preregistration-in-practice parsed original statistics,data/raw/corpus_candidates/vandenakker_pqnvr/Original_Stats.xlsx,437,537,Tribalism can corrupt: Why people denounce or protect immoral group members,doi.org/10.1016/j.jesp.2019.103874,Journal of Experimental Social Psychology,stage_focal_selector_needed,False,First convertible statistic per PSP is not yet proven to be the first preregistered confirmatory hypothesis; DOI-level deduplication is also pending.,"[PARTIAL SUPPORT] In Study 2a, we found a significant interaction of fusion and publicness of transgression (β=0.13, t(515)=2.22, p=.03, f=0.10). (...) In Study 2b, a marginally significant interaction effect of fusion and publicness of transgression emerged, (β=0.12, t(441)=1.85, p=.07, f=0.09). (...) Pooling the two samples to increase power revealed a significant interaction of fusion and publicness of transgression (β=0.13, t (959)=2.86, p=.004, f=0.10; see Fig. 3).",t,2.22,515.0,,0.1956497762622189,520.0,t_df_to_d,0.125
vandenakker_psp_438_row_542,van den Akker preregistration-in-practice parsed original statistics,data/raw/corpus_candidates/vandenakker_pqnvr/Original_Stats.xlsx,438,542,Understanding dehumanization: The role of agency and communion,doi.org/10.1016/j.jesp.2018.04.003,Journal of Experimental Social Psychology,stage_focal_selector_needed,False,First convertible statistic per PSP is not yet proven to be the first preregistered confirmatory hypothesis; DOI-level deduplication is also pending.,"As expected for Contrast 1, the highly agentic dot received higher ratings on the humanness thermometer than the dots with low levels of agency t(179)=3.90, p &lt; .001, Cohen's d=0.58",t,3.9,179.0,,0.58299937234651,182.0,t_df_to_d,1.0
vandenakker_psp_442_row_544,van den Akker preregistration-in-practice parsed original statistics,data/raw/corpus_candidates/vandenakker_pqnvr/Original_Stats.xlsx,442,544,Undervaluing Gratitude: Expressers Misunderstand the Consequences of Showing Appreciation,doi.org/10.1177/0956797618772506,Psychological Science,stage_focal_selector_needed,False,First convertible statistic per PSP is not yet proven to be the first preregistered confirmatory hypothesis; DOI-level deduplication is also pending.,"expressors significantly (...) overestimated how awkward recipients would feel, paired-samples t(77) = −2.80, p &lt; .01, d = 0.32 (see Fig. 3)",t,-2.8,77.0,,0.6381792281739724,78.0,t_df_to_d,0.666666666666667
vandenakker_psp_445_row_549,van den Akker preregistration-in-practice parsed original statistics,data/raw/corpus_candidates/vandenakker_pqnvr/Original_Stats.xlsx,445,549,Unexpected Gains: Being Overweight Buffers Asian Americans From Prejudice Against Foreigners,doi.org/10.1177/0956797617720912,Psychological Science,stage_focal_selector_needed,False,First convertible statistic per PSP is not yet proven to be the first preregistered confirmatory hypothesis; DOI-level deduplication is also pending.,"and a significant interaction between country-of-origin weight and target’s weight, F(1, 376) = 72.86, p &lt; .001. Participants who read that people in the country of origin were of normal weight rated the overweight person as more American (M = 4.30, SD = 1.15) than the normal-weight person (M = 3.36, SD = 1.20), F(1, 376) = 60.86, p &lt; .001, d = 0.80.",F,72.86,1.0,376.0,0.8804012624813321,379.0,F_1_df_to_d,1.0
vandenakker_psp_446_row_551,van den Akker preregistration-in-practice parsed original statistics,data/raw/corpus_candidates/vandenakker_pqnvr/Original_Stats.xlsx,446,551,Unhealthy and unaware? Misjudging social comparative standing for health-relevant behavior,doi.org/10.1016/j.jesp.2019.103873,Journal of Experimental Social Psychology,stage_focal_selector_needed,False,First convertible statistic per PSP is not yet proven to be the first preregistered confirmatory hypothesis; DOI-level deduplication is also pending.,"The predicted main effect of rarity/commonness was also significant, F(1, 111)=223.51, p &lt; .001, ηp 2=0.668, 95% CI of the difference [15.88, 20.84]. Percentile estimates were higher for behaviors in the common set (M=58.76, SD=9.71) than for behaviors in the uncommon set (M=40.39, SD=10.89). In fact, the means for the two sets were significantly above and below the 50th percentile, respectively, t(111)=9.55, p &lt; .001, d=0.90, 95% CI [6.94, 10.57] and t(111)=−9.34, p &lt; .001, d=−0.88, 95% CI [−11.65, −7.57].",F,223.51,1.0,111.0,2.838030023522375,112.0,F_1_df_to_d,0.375
vandenakker_psp_448_row_555,van den Akker preregistration-in-practice parsed original statistics,data/raw/corpus_candidates/vandenakker_pqnvr/Original_Stats.xlsx,448,555,Unintended effects of measuring implicit processes: The case of death-thought accessibility in mortality salience studies,doi.org/10/gcs2ws,Journal of Experimental Social Psychology,stage_focal_selector_needed,False,First convertible statistic per PSP is not yet proven to be the first preregistered confirmatory hypothesis; DOI-level deduplication is also pending.,"When examining the positive traits, this analysis revealed no significant main effects, fragment task: F(1, 259) = 2.16, p = .143, ηp 2 = 0.01, delay: F (1, 259) =0.64, p =.425, ηp 2= 0.00, and the interaction was also non-significant, F(1, 259) =0.30, p =.584, ηp 2= 0.00. The same analyses conducted on negative traits also revealed no significant main effects, fragment task: F(1, 259) = 0.81, p = .370, ηp 2 = 0.00, delay: F (1, 259) = 0.02, p = .897, ηp 2= 0.00, and the interaction was nonsignificant, F(1, 259) = 0.04, p =.837, ηp 2= 0.00",F,0.3,1.0,259.0,0.06806764747811278,264.0,F_1_df_to_d,0.333333333333333
vandenakker_psp_449_row_558,van den Akker preregistration-in-practice parsed original statistics,data/raw/corpus_candidates/vandenakker_pqnvr/Original_Stats.xlsx,449,558,Unite against: A common threat invokes spontaneous decategorization between social categories,doi.org/10.1016/j.jesp.2019.103890,Journal of Experimental Social Psychology,stage_focal_selector_needed,False,First convertible statistic per PSP is not yet proven to be the first preregistered confirmatory hypothesis; DOI-level deduplication is also pending.,"error type and condition, in that the difference between intra- and inter-category errors, signifying categorization, was significantly lower in the common threat condition (M=2.24, SD=6.29) than in the neutral control condition (M=9.65, SD=6.31), F(1,99)=34.92, p &lt; .001, ηp 2=0.26.5 Model fit was appropriate in both conditions (common threat: T1 observed=0.135, T1 predicted=0.158, p=.42, T2 observed=19.41, T2 predicted=20.60, p=.53; control: T1 observed=0.117, T1 predicted=0.154, p=.41, T2 observed=19.92, T2 predicted=18.54, p=.43). As predicted, the decategorization effect replicated (Δd =.32 with the 95% credibility interval [.15, .50], pB≤ .001; Table 3).",F,34.92,1.0,99.0,1.1878169433498964,101.0,F_1_df_to_d,1.0
vandenakker_psp_451_row_559,van den Akker preregistration-in-practice parsed original statistics,data/raw/corpus_candidates/vandenakker_pqnvr/Original_Stats.xlsx,451,559,Using Behavioral Science To Inform Policies Limiting Sugary-Drink Portions: Reply to Wilson and Stolarz-Fantino (2018),doi.org/10.1177/0956797619851731,Journal of Experimental Social Psychology,stage_focal_selector_needed,False,First convertible statistic per PSP is not yet proven to be the first preregistered confirmatory hypothesis; DOI-level deduplication is also pending.,"Consistent with our original incentive-compatible lab experiment, results showed that bundling drinks larger than 16 oz into two smaller containers made them less, not more, appealing to consumers—main effect of bundling: F(1, 606) = 25.27, p &lt; .001, η2 = .04 (typical portion: M = 19.24 oz, SD = 10.91; bundled: M = 15.16 oz, SD = 9.04).",F,25.27,1.0,606.0,0.40840994095147437,610.0,F_1_df_to_d,0.0
vandenakker_psp_452_row_565,van den Akker preregistration-in-practice parsed original statistics,data/raw/corpus_candidates/vandenakker_pqnvr/Original_Stats.xlsx,452,565,Using more different and more familiar targets improves the detection of concealed information,doi.org/10/gdhfqj,Acta Psychologica,stage_focal_selector_needed,False,First convertible statistic per PSP is not yet proven to be the first preregistered confirmatory hypothesis; DOI-level deduplication is also pending.,"and a significant two-way interaction between item and the number of different targets, F (1,353)=5.33, p=.022, np 2=.01.",F,5.33,1.0,353.0,0.24575719840235044,499.0,F_1_df_to_d,1.0
vandenakker_psp_453_row_567,van den Akker preregistration-in-practice parsed original statistics,data/raw/corpus_candidates/vandenakker_pqnvr/Original_Stats.xlsx,453,567,Validating a Standardized Approach to the Taylor Aggression Paradigm,doi.org/10/gdm877,Social Psychological and Personality Science,stage_focal_selector_needed,False,First convertible statistic per PSP is not yet proven to be the first preregistered confirmatory hypothesis; DOI-level deduplication is also pending.,"TAP scores were unassociated with trait physical aggression, r(175) = .11 [-.04, .25], p =.139",r,0.11,,,0.2213432019235216,177.0,r_to_d,0.6
vandenakker_psp_455_row_577,van den Akker preregistration-in-practice parsed original statistics,data/raw/corpus_candidates/vandenakker_pqnvr/Original_Stats.xlsx,455,577,Variation in the μ-Opioid Receptor Gene (OPRM1) Does Not Moderate Social-Rejection Sensitivity in Humans,doi.org/10.1177/0956797619849894,Psychological Science,stage_focal_selector_needed,False,First convertible statistic per PSP is not yet proven to be the first preregistered confirmatory hypothesis; DOI-level deduplication is also pending.,"However, we found no evidence that OPRM1 A118G genotype moderates the strength of these feelings. The difference between A allele homozygotes and G allele carriers was small and statistically insignificant (Fig. 1, left panel), mean difference = –0.09, t(488) = –1.2, p = .23, d = –0.11, 95% confidence interval (CI) = [–0.29, 0.07]",t,-1.2,488.0,,0.10864289525102223,490.0,t_df_to_d,0.666666666666667
vandenakker_psp_457_row_580,van den Akker preregistration-in-practice parsed original statistics,data/raw/corpus_candidates/vandenakker_pqnvr/Original_Stats.xlsx,457,580,Visual Motion Prediction and Verbal False Memory Performance in Autistic Children,doi.org/10/ggb78f,Autism Research,stage_focal_selector_needed,False,First convertible statistic per PSP is not yet proven to be the first preregistered confirmatory hypothesis; DOI-level deduplication is also pending.,"However, there were no significant main effects of group in either the position, F(1,58)5.26, P50.62, np2 &lt;.01",F,5.26,1.0,58.0,0.6022944634393174,60.0,F_1_df_to_d,0.1
vandenakker_psp_458_row_586,van den Akker preregistration-in-practice parsed original statistics,data/raw/corpus_candidates/vandenakker_pqnvr/Original_Stats.xlsx,458,586,Visually Entrained Theta Oscillations Increase for Unexpected Events in the Infant Brain,doi.org/10.1177/0956797619876260,Psychological Science,stage_focal_selector_needed,False,First convertible statistic per PSP is not yet proven to be the first preregistered confirmatory hypothesis; DOI-level deduplication is also pending.,"To test for the effect of unexpected outcomes, we entered the posterior SSVEP for the outcome stimulus (3 s–4 s) into a Frequency (theta, alpha) × Outcome (expected, unexpected) repeated measures ANOVA. We found a significant main effect of outcome, F(1, 37) = 6.72, p = .014, ηp 2 = .154,",F,6.72,1.0,37.0,0.852341766245493,38.0,F_1_df_to_d,1.0
