proposal_action	coding_task_id	lead_key	review_id	decision	routing_class	receipt_path	matched_existing_row	matched_existing_corpus_database_id	field_coding_required	fields_requiring_coding	proposal_basis	corpus_database_id	merge_key	merge_basis	name	record_kind	inventory_status	source_family	domain_or_field	description	why_relevant	plot_universe_ids	current_scope_roles	figure1_replication_relevance	figure2_published_relevance	figure3_prereg_relevance	discovery_source	discovery_source_path	source_key	citation_key	landing_url	raw_url	host	access_class	access_status	local_raw_paths	backing_files	staged_paths	promoted_paths	expected_rows	known_rows	known_pair_rows	known_paper_units	known_test_rows	result_fields_available	has_d_or_convertible_effect	has_n	has_replication_pair_mapping	has_prereg_or_planning_info	has_publication_links	parser_family	parser_status	blocker_codes	next_action	notes	last_seen
append_rejected_lead	fieldcode_title_data_from_evaluating_the_foraging_performance_of_individual_honey_bees_in_different_environments_with_automated_field_rf	title:data_from_evaluating_the_foraging_performance_of_individual_honey_bees_in_different_environments_with_automated_field_rf	review_figure1_search_leads_7f8c8d6ea1da	reject_irrelevant	reject	steps/review_cue/figure1_search_leads/receipts/reject_irrelevant/title_data_from_evaluating_the_foraging_performance_of_individual_honey_bees_in_different_environments_with_automated_field_rf.json	no		no		This Dryad record is a honey-bee RFID dataset whose description says the method may enable future large-scale replication. It is not itself a replication source-family object or original/replication pair table.	reviewcue_title_data_from_evaluating_the_foraging_performance_of_individual_honey_bees_in_different_environments_with_automated_field_rf			Data From Evaluating The Foraging Performance Of Individual Honey Bees In Different Environments With Automated Field Rf	candidate_repository_package	rejected_irrelevant_search_hit						search_rejected	no					doi:10.5061/dryad.83bk3j9s6																									stop_for_figure1_replication_pair_intake	review_cue=figure1_search_leads | decision=reject_irrelevant | confidence=high | reason=This Dryad record is a honey-bee RFID dataset whose description says the method may enable future large-scale replication. It is not itself a replication source-family object or original/replication pair table.	2026-05-02
update_existing_rejection_status	fieldcode_title_headspace_for_parents_a_pilot_randomised_controlled_trial	title:headspace_for_parents_a_pilot_randomised_controlled_trial	review_figure1_search_leads_262bed40a6d0	reject_irrelevant	reject	steps/review_cue/figure1_search_leads/receipts/reject_irrelevant/title_headspace_for_parents_a_pilot_randomised_controlled_trial.json	yes	repo_search_osf_fdacffa906b9	no		This is a single pilot RCT lead with no affirmative evidence that it is itself a replication/reproduction/follow-up of an identifiable original. Do not route it forward because a later larger study might exist.	repo_search_osf_fdacffa906b9	search_title:headspace_for_parents_a_pilot_randomised_controlled_trial	search_title	Headspace for Parents: A Pilot Randomised Controlled Trial	candidate_repository_package	rejected_irrelevant_search_hit	figure1_repository_search	unknown	We will assess the effect sizes of an online, self-delivered mindfulness-based intervention (the Headspace app) for parents of children aged 2-5 years old on their children's externalising behaviour problems as measured by the Eyberg Child Behaviour Inventory. The study design is a three armed internal pilot randomised controlled trial, the initial sample size will be 35 per group, totalling 105 participants. Parents in the two intervention groups will be given access to the app for 40 days and asked to either use only the mindfulness content (group 1) or only the sleep aid content (group 2) on the app, parents in the wait list control group will get access to the app on completion of all three measures--the last set of which will occur at follow up, three months after the post-intervention measures.	"Matched Figure 1 repository search query '""pilot"" ""full-scale"" trial effect size'; lead_classification=repository_hit_without_corpus_confirmation; score=5; reasons=pair_term:effect size | pair_term:sample size | pair_term:pilot | effect_or_sample_size_phrase | no_replication_language_penalty"	plot1_replication_pairs	figure1_repository_package_candidate | search_rejected	no	unknown	unknown	figure1_repository_osf_search	steps/searches/figure1/corporasearch-repository-osf-dataverse-replication-project-effect-size.json	63av8 | osf:63av8		https://osf.io/63av8/		osf.io	public_metadata	search_metadata_seen										unknown; search metadata only	yes	yes	unknown	unknown	unknown	not_assigned	not_started	metadata_only_search_hit	stop_for_figure1_corpus_database_and_replication_pair_intake	provider=osf | external_id=63av8 | doi= | review_cue=figure1_search_leads | decision=reject_irrelevant | confidence=high | reason=This is a single pilot RCT lead with no affirmative evidence that it is itself a replication/reproduction/follow-up of an identifiable original. Do not route it forward because a later larger study might exist.	2026-05-02
update_existing_rejection_status	fieldcode_title_older_brodeur_methods_matter_openicpsr_file	title:older_brodeur_methods_matter_openicpsr_file	review_figure1_search_leads_9fd64543e7b5	reject_irrelevant	reject	steps/review_cue/figure1_search_leads/receipts/reject_irrelevant/title_older_brodeur_methods_matter_openicpsr_file.json	yes	manual_search_manual_tracker_80501a192068	no		The tracker says this was the same recovered package and that no further OpenICPSR chase is needed unless a separate sample-size-bearing file exists.	manual_search_manual_tracker_80501a192068	search_title:older_brodeur_methods_matter_openicpsr_file	search_title	"Older Brodeur ""Methods Matter"" / OpenICPSR file"	candidate_repository_package	rejected_irrelevant_search_hit	figure1_manual_search	unknown	"Manual suggestion tracker row; status=worked as same recovered package; row=Older Brodeur ""Methods Matter"" / OpenICPSR file | worked as same recovered package | The older OpenICPSR target turned out to be the recovered 2016 Brodeur/Le/Sangnier/Zylberberg replication package. | Useful as a published-economics p/t comparator. | No further OpenICPSR chase needed here unless a separate sample-size-bearing file exists."	Matched Figure 1 manual search query 'user-suggested replication datasets'; lead_classification=manual_artifact_without_corpus_confirmation; score=4; reasons=replication_word | manual_tracker_status_signal	plot1_replication_pairs	figure1_repository_package_candidate | search_rejected	no	unknown	unknown	figure1_manual_manual_tracker_search	steps/searches/figure1/corporasearch-manual-expert-suggestion-tracker.json	manual_tracker_row_older_brodeur_methods_matter_openicpsr_file_be2c24ae9930 | manual_tracker:older_brodeur_methods_matter_openicpsr_file		reports/corpus_suggestion_tracker.md	reports/corpus_suggestion_tracker.md	manual_tracker	public_metadata	search_metadata_seen										unknown; search metadata only	unknown	unknown	unknown	unknown	unknown	not_assigned	not_started	metadata_only_search_hit	do_not_chase_this_duplicate_route	provider=manual_tracker | external_id=manual_tracker_row_older_brodeur_methods_matter_openicpsr_file_be2c24ae9930 | doi= | review_cue=figure1_search_leads | decision=reject_irrelevant | confidence=high | reason=The tracker says this was the same recovered package and that no further OpenICPSR chase is needed unless a separate sample-size-bearing file exists.	2026-05-02
append_rejected_lead	fieldcode_title_pass_study_replication_dataset_msr25	title:pass_study_replication_dataset_msr25	review_figure1_search_leads_21b3e8caa4aa	reject_irrelevant	reject	steps/review_cue/figure1_search_leads/receipts/reject_irrelevant/title_pass_study_replication_dataset_msr25.json	no		no		This Zenodo record is for a software-engineering technical paper dataset about LLM summarization for legacy program documentation. The word replication appears to refer to a package/dataset route, not an independent replication of scientific findings.	reviewcue_title_pass_study_replication_dataset_msr25			Pass Study Replication Dataset Msr25	candidate_repository_package	rejected_irrelevant_search_hit						search_rejected	no					doi:10.5281/zenodo.14066441																									stop_for_figure1_replication_pair_intake	review_cue=figure1_search_leads | decision=reject_irrelevant | confidence=high | reason=This Zenodo record is for a software-engineering technical paper dataset about LLM summarization for legacy program documentation. The word replication appears to refer to a package/dataset route, not an independent replication of scientific findings.	2026-05-02
update_existing_rejection_status	fieldcode_title_replication_document_term_and_feature_matrices	title:replication_document_term_and_feature_matrices	review_figure1_search_leads_f04f5a33efba	reject_irrelevant	reject	steps/review_cue/figure1_search_leads/receipts/reject_irrelevant/title_replication_document_term_and_feature_matrices.json	yes	repo_search_dataverse_4450c811f725	no		Dataverse metadata shows term and feature matrices with hundreds of text/tab files. This appears to be text-analysis replication data, not a source exposing original/replication D/N pair rows.	repo_search_dataverse_4450c811f725	search_title:replication_document_term_and_feature_matrices	search_title	Replication Document Term and Feature Matrices	candidate_repository_package	rejected_irrelevant_search_hit	figure1_repository_search	unknown	Full replication data.	"Matched Figure 1 repository search query '""replication"" ""original_N"" ""replication_N""'; lead_classification=repository_hit_without_corpus_confirmation; score=4; reasons=data_term:data | replication_word | repository_data_surface"	plot1_replication_pairs	figure1_repository_package_candidate | search_rejected	no	unknown	unknown	figure1_repository_dataverse_search	steps/searches/figure1/corporasearch-repository-osf-dataverse-replication-project-effect-size.json	doi:10.7910/DVN/KZW8R2		https://doi.org/10.7910/DVN/KZW8R2		doi.org	public_metadata	search_metadata_seen										unknown; search metadata only	unknown	unknown	unknown	unknown	yes	not_assigned	not_started	metadata_only_search_hit	do_not_add_to_figure1_pair_source_work	provider=dataverse | external_id=doi:10.7910/DVN/KZW8R2 | doi=doi:10.7910/DVN/KZW8R2 | review_cue=figure1_search_leads | decision=reject_irrelevant | confidence=high | reason=Dataverse metadata shows term and feature matrices with hundreds of text/tab files. This appears to be text-analysis replication data, not a source exposing original/replication D/N pair rows.	2026-05-02
append_rejected_lead	fieldcode_title_replication_package	title:replication_package	review_figure1_search_leads_f4f3c376d419	reject_irrelevant	reject	steps/review_cue/figure1_search_leads/receipts/reject_irrelevant/title_replication_package.json	no		no		The Dataverse title is a generic 'Replication Package' for an economics VAT pass-through article. The description is an original empirical paper reproduction package, not a replication/follow-up source-family object.	reviewcue_title_replication_package			Replication Package	candidate_repository_package	rejected_irrelevant_search_hit						search_rejected	no					doi:10.7910/DVN/KYJQPC																									do_not_advance_ordinary_original_article_replication_package_for_figure1	review_cue=figure1_search_leads | decision=reject_irrelevant | confidence=high | reason=The Dataverse title is a generic 'Replication Package' for an economics VAT pass-through article. The description is an original empirical paper reproduction package, not a replication/follow-up source-family object.	2026-05-02
update_existing_rejection_status	fieldcode_title_stanford_data	title:stanford_data	review_figure1_search_leads_12b2fb987656	reject_irrelevant	reject	steps/review_cue/figure1_search_leads/receipts/reject_irrelevant/title_stanford_data.json	yes	repo_search_dataverse_e6b5cf171269	no		Dataverse metadata links this to automated nonparametric content analysis for social science. It is a replication package in the computational reproducibility sense, not a Figure 1 original/replication pair source.	repo_search_dataverse_e6b5cf171269	search_title:stanford_data	search_title	Stanford Data	candidate_repository_package	rejected_irrelevant_search_hit	figure1_repository_search	unknown	Replication data from the Stanford analysis.	"Matched Figure 1 repository search query '""replication"" ""original_N"" ""replication_N""'; lead_classification=repository_hit_without_corpus_confirmation; score=4; reasons=data_term:data | replication_word | repository_data_surface"	plot1_replication_pairs	figure1_repository_package_candidate | search_rejected	no	unknown	unknown	figure1_repository_dataverse_search	steps/searches/figure1/corporasearch-repository-osf-dataverse-replication-project-effect-size.json	doi:10.7910/DVN/CNTKLY		https://doi.org/10.7910/DVN/CNTKLY		doi.org	public_metadata	search_metadata_seen										unknown; search metadata only	unknown	unknown	unknown	unknown	yes	not_assigned	not_started	metadata_only_search_hit	do_not_add_to_figure1_pair_source_work	provider=dataverse | external_id=doi:10.7910/DVN/CNTKLY | doi=doi:10.7910/DVN/CNTKLY | review_cue=figure1_search_leads | decision=reject_irrelevant | confidence=high | reason=Dataverse metadata links this to automated nonparametric content analysis for social science. It is a replication package in the computational reproducibility sense, not a Figure 1 original/replication pair source.	2026-05-02
update_existing_rejection_status	fieldcode_title_wp1_xp2a_book_of_n_white_replication_open_question	title:wp1_xp2a_book_of_n_white_replication_open_question	review_figure1_search_leads_6f57ea519ab4	reject_irrelevant	reject	steps/review_cue/figure1_search_leads/receipts/reject_irrelevant/title_wp1_xp2a_book_of_n_white_replication_open_question.json	yes	repo_search_osf_7661e903bf58	no		Description concerns preregistered analysis of open-question responses in a specific study. It is not a replication-pair corpus and not a likely D/N source for Figure 1.	repo_search_osf_7661e903bf58	search_title:wp1_xp2a_book_of_n_white_replication_open_question	search_title	WP1 XP2a - Book of N: White [replication - open question]	candidate_repository_package	rejected_irrelevant_search_hit	figure1_repository_search	unknown	"In a study (https://osf.io/xt458/?view_only=702e383b1228402fbab337f0b67f508c), we had Black and White (group membership, IV1) US participants read a scenario about a British professor using a potentially contentious original book title including the n-word rather than an alternative title not including the n-word. We investigated how participants’ preference for one book title over another (i.e., relative perception of norm; DV1) and the perception of blameworthiness of the Professor (i.e., blame; DV2) are influenced by people’s group membership (IV1) in interaction with their belief in systemic racial inequality (i.e., BSRI; IV2). In addition, we explored other variables, one of which was having participants respond to the open question: ""How would you describe the situation and your thoughts about it to someone who wasn't there?"" This preregistration concerns how we plan to analyze the responses to this exploratory open question."	"Matched Figure 1 repository search query '""original"" ""replication"" ""Cohen"" ""N""'; lead_classification=repository_hit_without_corpus_confirmation; score=5; reasons=data_term:osf | replication_word | original_word"	plot1_replication_pairs	figure1_repository_package_candidate | search_rejected	no	unknown	unknown	figure1_repository_osf_search	steps/searches/figure1/corporasearch-repository-osf-dataverse-replication-project-effect-size.json	2qm8f | osf:2qm8f		https://osf.io/2qm8f/		osf.io	public_metadata	search_metadata_seen										unknown; search metadata only	unknown	yes	unknown	unknown	unknown	not_assigned	not_started	metadata_only_search_hit	do_not_add_to_figure1_pair_source_work	provider=osf | external_id=2qm8f | doi= | review_cue=figure1_search_leads | decision=reject_irrelevant | confidence=high | reason=Description concerns preregistered analysis of open-question responses in a specific study. It is not a replication-pair corpus and not a likely D/N source for Figure 1.	2026-05-02
append_routed_lead	fieldcode_title_absence_of_a_meaningful_effect_of_intranasal_oxytocin_on_trusting_behavior_a_registered_report_with_pooled_equivalence_t	title:absence_of_a_meaningful_effect_of_intranasal_oxytocin_on_trusting_behavior_a_registered_report_with_pooled_equivalence_t	review_figure1_search_leads_115f5ee33aea	route_to_individual_replication_paper_worklist	route	steps/review_cue/figure1_search_leads/receipts/route_to_individual_replication_paper_worklist/title_absence_of_a_meaningful_effect_of_intranasal_oxytocin_on_trusting_behavior_a_registered_report_with_pooled_equivalence_t.json	no		no		The abstract explicitly says the study performed a large-scale replication of Kosfeld et al. (2005) and pooled it with another replication. This is a single replication paper/workflow, not a broad source-family database.	reviewcue_title_absence_of_a_meaningful_effect_of_intranasal_oxytocin_on_trusting_behavior_a_registered_report_with_pooled_equivalence_t			Absence Of A Meaningful Effect Of Intranasal Oxytocin On Trusting Behavior A Registered Report With Pooled Equivalence T	candidate_repository_package	routed_to_individual_replication_worklist					plot1_replication_pairs	figure1_routed_individual_replication	yes					doi:10.1016/j.cortex.2026.03.006																									route_to_individual_replication_paper_worklist_and_acquire_article_or_data_availability_links_if_paper_level_extraction_is_prioritized	review_cue=figure1_search_leads | decision=route_to_individual_replication_paper_worklist | confidence=high | reason=The abstract explicitly says the study performed a large-scale replication of Kosfeld et al. (2005) and pooled it with another replication. This is a single replication paper/workflow, not a broad source-family database.	2026-05-02
append_routed_lead	fieldcode_title_additional_file_1_of_is_there_prejudice_from_thin_air_replicating_the_effect_of_emotion_on_automatic_intergroup_attitude	title:additional_file_1_of_is_there_prejudice_from_thin_air_replicating_the_effect_of_emotion_on_automatic_intergroup_attitude	review_figure1_search_leads_7207a6e0789b	route_to_individual_replication_paper_worklist	route	steps/review_cue/figure1_search_leads/receipts/route_to_individual_replication_paper_worklist/title_additional_file_1_of_is_there_prejudice_from_thin_air_replicating_the_effect_of_emotion_on_automatic_intergroup_attitude.json	no		no		The Figshare record is a single supplementary file for a paper that explicitly self-describes as replicating the effect of emotion on automatic intergroup attitudes. It is not a reusable corpus/database source-family row.	reviewcue_title_additional_file_1_of_is_there_prejudice_from_thin_air_replicating_the_effect_of_emotion_on_automatic_intergroup_attitude			Additional File 1 Of Is There Prejudice From Thin Air Replicating The Effect Of Emotion On Automatic Intergroup Attitude	candidate_repository_package	routed_to_individual_replication_worklist					plot1_replication_pairs	figure1_routed_individual_replication	yes					doi:10.6084/m9.figshare.12262283.v1																									route_to_individual_replication_paper_worklist_and_acquire_the_supplement_only_if_paper_level_extraction_is_needed	review_cue=figure1_search_leads | decision=route_to_individual_replication_paper_worklist | confidence=high | reason=The Figshare record is a single supplementary file for a paper that explicitly self-describes as replicating the effect of emotion on automatic intergroup attitudes. It is not a reusable corpus/database source-family row.	2026-05-02
update_existing_route_status	fieldcode_title_administering_a_victim_impact_curriculum_to_inmates_a_multi_site_replication	title:administering_a_victim_impact_curriculum_to_inmates_a_multi_site_replication	review_figure1_search_leads_b7d63ec6dc91	route_to_individual_replication_paper_worklist	route	steps/review_cue/figure1_search_leads/receipts/route_to_individual_replication_paper_worklist/title_administering_a_victim_impact_curriculum_to_inmates_a_multi_site_replication.json	yes	biblio_search_crossref_95b2c7981ea2	no		The article title explicitly self-describes as a multi-site replication. No evidence in the current metadata shows a reusable multi-row corpus/database table, so it should be handled as an individual replication paper.	biblio_search_crossref_95b2c7981ea2	search_title:administering_a_victim_impact_curriculum_to_inmates_a_multi_site_replication	search_title	Administering a victim impact curriculum to inmates: a multi-site replication	candidate_corpus_or_database	routed_to_individual_replication_worklist	figure1_bibliographic_search	unknown		"Matched Figure 1 bibliographic search query '""multi-site replication"" ""dataset""'; lead_classification=corpus_database_or_project_signal; score=9; reasons=strong_phrase:multi-site replication | replication_word | metadata_corpus_signal"	plot1_replication_pairs	figure1_corpus_database_candidate | figure1_routed_individual_replication	yes	unknown	unknown	figure1_bibliographic_crossref_search	steps/searches/figure1/corporasearch-bibliographic-openalex-crossref-replication-database-effect-size.json	10.1080/1478601x.2015.1014037 | doi:10.1080/1478601x.2015.1014037		https://doi.org/10.1080/1478601x.2015.1014037		doi.org	public_metadata	search_metadata_seen										unknown; search metadata only	unknown	unknown	unknown	unknown	yes	not_assigned	not_started	metadata_only_search_hit	route_to_individual_replication_paper_worklist_and_check_article_full_text_or_supplement_only_if_needed	provider=crossref | external_id=10.1080/1478601x.2015.1014037 | doi=10.1080/1478601x.2015.1014037 | review_cue=figure1_search_leads | decision=route_to_individual_replication_paper_worklist | confidence=medium | reason=The article title explicitly self-describes as a multi-site replication. No evidence in the current metadata shows a reusable multi-row corpus/database table, so it should be handled as an individual replication paper.	2026-05-02
append_routed_lead	fieldcode_title_caballero_2021_replication_project	title:caballero_2021_replication_project	review_figure1_search_leads_f5860736bcb1	route_to_individual_replication_paper_worklist	route	steps/review_cue/figure1_search_leads/receipts/route_to_individual_replication_paper_worklist/title_caballero_2021_replication_project.json	no		no		The lead text explicitly describes a direct replication of Study 2 from Caballero et al. (2021). The evidence describes one OSF replication package, not a broader source-family corpus.	reviewcue_title_caballero_2021_replication_project			Caballero 2021 Replication Project	candidate_repository_package	routed_to_individual_replication_worklist					plot1_replication_pairs	figure1_routed_individual_replication	yes					kdbsa																									route_to_individual_replication_paper_worklist_and_recheck_osf_or_parent_project_if_this_single_replication_is_prioritized	review_cue=figure1_search_leads | decision=route_to_individual_replication_paper_worklist | confidence=medium | reason=The lead text explicitly describes a direct replication of Study 2 from Caballero et al. (2021). The evidence describes one OSF replication package, not a broader source-family corpus.	2026-05-02
append_routed_lead	fieldcode_title_does_high_variability_training_improve_the_learning_of_non_native_phoneme_contrasts_over_low_variability_training_a_repl	title:does_high_variability_training_improve_the_learning_of_non_native_phoneme_contrasts_over_low_variability_training_a_repl	review_figure1_search_leads_e2c9f63ac70c	route_to_individual_replication_paper_worklist	route	steps/review_cue/figure1_search_leads/receipts/route_to_individual_replication_paper_worklist/title_does_high_variability_training_improve_the_learning_of_non_native_phoneme_contrasts_over_low_variability_training_a_repl.json	no		no		This is a single large-scale replication paper targeting earlier phonetic-training findings. It has explicit replication relation evidence but is not a reusable corpus/database source family.	reviewcue_title_does_high_variability_training_improve_the_learning_of_non_native_phoneme_contrasts_over_low_variability_training_a_repl			Does High Variability Training Improve The Learning Of Non Native Phoneme Contrasts Over Low Variability Training A Repl	candidate_repository_package	routed_to_individual_replication_worklist					plot1_replication_pairs	figure1_routed_individual_replication	yes					10.1016/j.jml.2022.104352																									route_to_individual_replication_paper_worklist_for_paper_level_extraction_if_needed	review_cue=figure1_search_leads | decision=route_to_individual_replication_paper_worklist | confidence=high | reason=This is a single large-scale replication paper targeting earlier phonetic-training findings. It has explicit replication relation evidence but is not a reusable corpus/database source family.	2026-05-02
append_routed_lead	fieldcode_title_does_repetition_increase_perceived_truth_equally_for_conspiracy_and_trivia_statements_a_registered_replication_report	title:does_repetition_increase_perceived_truth_equally_for_conspiracy_and_trivia_statements_a_registered_replication_report	review_figure1_search_leads_46613d3e6bc2	route_to_individual_replication_paper_worklist	route	steps/review_cue/figure1_search_leads/receipts/route_to_individual_replication_paper_worklist/title_does_repetition_increase_perceived_truth_equally_for_conspiracy_and_trivia_statements_a_registered_replication_report.json	no		no		This registered replication report studies the illusory-truth effect for conspiracy and trivia statements. The current evidence indicates a single replication paper rather than a multi-row source-family database.	reviewcue_title_does_repetition_increase_perceived_truth_equally_for_conspiracy_and_trivia_statements_a_registered_replication_report			Does Repetition Increase Perceived Truth Equally For Conspiracy And Trivia Statements A Registered Replication Report	candidate_repository_package	routed_to_individual_replication_worklist					plot1_replication_pairs	figure1_routed_individual_replication	yes					10.3758/s13423-025-02836-w																									route_to_individual_replication_paper_worklist_and_check_supplements_if_this_rrr_is_prioritized	review_cue=figure1_search_leads | decision=route_to_individual_replication_paper_worklist | confidence=high | reason=This registered replication report studies the illusory-truth effect for conspiracy and trivia statements. The current evidence indicates a single replication paper rather than a multi-row source-family database.	2026-05-02
append_routed_lead	fieldcode_title_earth_science_citation_replication_project	title:earth_science_citation_replication_project	review_figure1_search_leads_5a6989d0ac69	route_to_individual_replication_paper_worklist	route	steps/review_cue/figure1_search_leads/receipts/route_to_individual_replication_paper_worklist/title_earth_science_citation_replication_project.json	no		no		The lead text describes a planned replication and scaling of White 2019 citation practices. It is a single project registration rather than a corpus/database source family.	reviewcue_title_earth_science_citation_replication_project			Earth Science Citation Replication Project	candidate_repository_package	routed_to_individual_replication_worklist					plot1_replication_pairs	figure1_routed_individual_replication	yes					u49zv																									route_to_individual_replication_paper_worklist_and_recheck_osf_route_or_parent_registration_before_acquisition	review_cue=figure1_search_leads | decision=route_to_individual_replication_paper_worklist | confidence=medium | reason=The lead text describes a planned replication and scaling of White 2019 citation practices. It is a single project registration rather than a corpus/database source family.	2026-05-02
append_routed_lead	fieldcode_title_ecls_k_replication_project	title:ecls_k_replication_project	review_figure1_search_leads_6c2f7ee495da	route_to_individual_replication_paper_worklist	route	steps/review_cue/figure1_search_leads/receipts/route_to_individual_replication_paper_worklist/title_ecls_k_replication_project.json	no		no		The OSF project is explicitly titled as a replication project for a ReScience X article, but current metadata is too sparse to justify a root corpus/database row. Treat it as an individual computational replication project under ReScience-style work.	reviewcue_title_ecls_k_replication_project			Ecls K Replication Project	candidate_repository_package	routed_to_individual_replication_worklist					plot1_replication_pairs	figure1_routed_individual_replication	yes					gvzwe																									route_to_individual_replication_paper_worklist_and_link_to_rescience_c_if_the_article_is_inventoried	review_cue=figure1_search_leads | decision=route_to_individual_replication_paper_worklist | confidence=medium | reason=The OSF project is explicitly titled as a replication project for a ReScience X article, but current metadata is too sparse to justify a root corpus/database row. Treat it as an individual computational replication project under ReScience-style work.	2026-05-02
append_routed_lead	fieldcode_title_evidence_for_goal_and_mixed_evidence_for_false_belief_based_action_prediction_in_2_to_4_year_old_children_a_large_scale	title:evidence_for_goal_and_mixed_evidence_for_false_belief_based_action_prediction_in_2_to_4_year_old_children_a_large_scale_	review_figure1_search_leads_2822063673be	route_to_individual_replication_paper_worklist	route	steps/review_cue/figure1_search_leads/receipts/route_to_individual_replication_paper_worklist/title_evidence_for_goal_and_mixed_evidence_for_false_belief_based_action_prediction_in_2_to_4_year_old_children_a_large_scale.json	no		no		This is a single large-scale longitudinal replication study of a false-belief paradigm. It has affirmative replication evidence but does not appear to be a reusable multi-study corpus.	reviewcue_title_evidence_for_goal_and_mixed_evidence_for_false_belief_based_action_prediction_in_2_to_4_year_old_children_a_large_scale			Evidence For Goal And Mixed Evidence For False Belief Based Action Prediction In 2 To 4 Year Old Children A Large Scale	candidate_repository_package	routed_to_individual_replication_worklist					plot1_replication_pairs	figure1_routed_individual_replication	yes					10.1111/desc.13224																									route_to_individual_replication_paper_worklist_for_paper_level_extraction_if_needed	review_cue=figure1_search_leads | decision=route_to_individual_replication_paper_worklist | confidence=high | reason=This is a single large-scale longitudinal replication study of a false-belief paradigm. It has affirmative replication evidence but does not appear to be a reusable multi-study corpus.	2026-05-02
update_existing_route_status	fieldcode_title_evidence_for_infant_directed_speech_preference_is_consistent_across_large_scale_multi_site_replication_and_meta_analysis	title:evidence_for_infant_directed_speech_preference_is_consistent_across_large_scale_multi_site_replication_and_meta_analysis	review_figure1_search_leads_3c4dddb6790c	route_to_individual_replication_paper_worklist	route	steps/review_cue/figure1_search_leads/receipts/route_to_individual_replication_paper_worklist/title_evidence_for_infant_directed_speech_preference_is_consistent_across_large_scale_multi_site_replication_and_meta_analysis.json	yes	biblio_search_europepmc_c1d8b918289a	no		This paper combines and compares a meta-analysis with a large-scale multi-lab replication for infant-directed speech preference. It appears to address one target domain/effect rather than a broad corpus source family.	biblio_search_europepmc_c1d8b918289a	search_title:evidence_for_infant_directed_speech_preference_is_consistent_across_large_scale_multi_site_replication_and_meta_analysis	search_title	Evidence for Infant-directed Speech Preference Is Consistent Across Large-scale, Multi-site Replication and Meta-analysis.	candidate_corpus_or_database	routed_to_individual_replication_worklist	figure1_bibliographic_search	unknown	There is substantial evidence that infants prefer infant-directed speech (IDS) to adult-directed speech (ADS). The strongest evidence for this claim has come from two large-scale investigations: i) a community-augmented meta-analysis of published behavioral studies and ii) a large-scale multi-lab replication study. In this paper, we aim to improve our understanding of the IDS preference and its boundary conditions by combining and comparing these two data sources across key population and design characteristics of the underlying studies. Our analyses reveal that both the meta-analysis and multi-lab replication show moderate effect sizes (<i>d</i> ≈ 0.35 for each estimate) and that both of these effects persist when relevant study-level moderators are added to the models (i.e., experimental methods, infant ages, and native languages). However, while the overall effect size estimates were similar, the two sources diverged in the effects of key moderators: both infant age and experimental method predicted IDS preference in the multi-lab replication study, but showed no effect in the meta-analysis. These results demonstrate that the IDS preference generalizes across a variety of experimental conditions and sampling characteristics, while simultaneously identifying key differences in the empirical picture offered by each source individually and pinpointing areas where substantial uncertainty remains about the influence of theoretically central moderators on IDS preference. Overall, our results show how meta-analyses and multi-lab replications can be used in tandem to understand	"Matched Figure 1 bibliographic search query '""multi-site replication"" ""dataset""'; lead_classification=corpus_database_or_project_signal; score=14; reasons=strong_phrase:multi-site replication | pair_term:effect size | data_term:data | replication_word | effect_or_sample_size_phrase | metadata_corpus_signal"	plot1_replication_pairs	figure1_corpus_database_candidate | figure1_routed_individual_replication	yes	unknown	unknown	figure1_bibliographic_europepmc_search	steps/searches/figure1/corporasearch-bibliographic-openalex-crossref-replication-database-effect-size.json	PMC11045035 | 10.1162/opmi_a_00134		https://doi.org/10.1162/opmi_a_00134		doi.org	public_metadata	search_metadata_seen										unknown; search metadata only	yes	unknown	unknown	unknown	yes	not_assigned	not_started	metadata_only_search_hit	route_to_individual_replication_paper_worklist_and_check_supplements_if_infant_speech_pair_extraction_is_needed	provider=europepmc | external_id=PMC11045035 | doi=10.1162/opmi_a_00134 | review_cue=figure1_search_leads | decision=route_to_individual_replication_paper_worklist | confidence=medium | reason=This paper combines and compares a meta-analysis with a large-scale multi-lab replication for infant-directed speech preference. It appears to address one target domain/effect rather than a broad corpus source family.	2026-05-02
