query_id	run_id	surface	endpoint_or_engine	query_family	query_string	params_json	date_run	cursor_or_page	rank_start	rank_end	n_returned	n_new_work_ids	n_new_candidate_pairs	raw_output_path	notes
07_clinical_d_equivalent_followup_pubmed_pmc_clinicaltrials_gov_crossref_0072__crossref	2026-05-05_individual_replication_vast_search_batch003	crossref	crossref	07_clinical_d_equivalent_followup	"""did not confirm"" ""single-center"" ""multicenter randomized trial"""	"{""rows_per_query"": 20}"	2026-05-06T01:51:30.184132+00:00	page1	1	20	20	20	0	steps/searches/figure1/individualrepsearch_api_batch003/raw/crossref/07_clinical_d_equivalent_followup_pubmed_pmc_clinicaltrials_gov_crossref_0072_crossref.json	status=200; final_url=https://api.crossref.org/works?query.bibliographic=%22did+not+confirm%22+%22single-center%22+%22multicenter+randomized+trial%22&filter=type%3Ajournal-article%2Cfrom-pub-date%3A1990-01-01&rows=20&select=DOI%2Ctitle%2Cauthor%2Cissued%2Ccontainer-title%2Cabstract%2CURL%2Ctype&mailto=rexdouglass%40gmail.com
07_clinical_d_equivalent_followup_pubmed_pmc_clinicaltrials_gov_crossref_0072__europepmc	2026-05-05_individual_replication_vast_search_batch003	europepmc	europepmc	07_clinical_d_equivalent_followup	"""did not confirm"" ""single-center"" ""multicenter randomized trial"""	"{""rows_per_query"": 20}"	2026-05-06T01:51:31.913363+00:00	page1	1	20	20	20	3	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/07_clinical_d_equivalent_followup_pubmed_pmc_clinicaltrials_gov_crossref_0072_europepmc.json	status=200; final_url=https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=%28%22did+not+confirm%22+%22single-center%22+%22multicenter+randomized+trial%22%29+AND+FIRST_PDATE%3A%5B1990-01-01+TO+2026-12-31%5D&format=json&pageSize=20&resultType=core
07_clinical_d_equivalent_followup_pubmed_pmc_clinicaltrials_gov_crossref_0073__crossref	2026-05-05_individual_replication_vast_search_batch003	crossref	crossref	07_clinical_d_equivalent_followup	"""confirmatory trial"" ""previous trial"" ""primary outcome"""	"{""rows_per_query"": 20}"	2026-05-06T01:51:34.896849+00:00	page1	1	20	20	20	0	steps/searches/figure1/individualrepsearch_api_batch003/raw/crossref/07_clinical_d_equivalent_followup_pubmed_pmc_clinicaltrials_gov_crossref_0073_crossref.json	status=200; final_url=https://api.crossref.org/works?query.bibliographic=%22confirmatory+trial%22+%22previous+trial%22+%22primary+outcome%22&filter=type%3Ajournal-article%2Cfrom-pub-date%3A1990-01-01&rows=20&select=DOI%2Ctitle%2Cauthor%2Cissued%2Ccontainer-title%2Cabstract%2CURL%2Ctype&mailto=rexdouglass%40gmail.com
07_clinical_d_equivalent_followup_pubmed_pmc_clinicaltrials_gov_crossref_0073__europepmc	2026-05-05_individual_replication_vast_search_batch003	europepmc	europepmc	07_clinical_d_equivalent_followup	"""confirmatory trial"" ""previous trial"" ""primary outcome"""	"{""rows_per_query"": 20}"	2026-05-06T01:51:37.100654+00:00	page1	1	20	19	19	2	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/07_clinical_d_equivalent_followup_pubmed_pmc_clinicaltrials_gov_crossref_0073_europepmc.json	status=200; final_url=https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=%28%22confirmatory+trial%22+%22previous+trial%22+%22primary+outcome%22%29+AND+FIRST_PDATE%3A%5B1990-01-01+TO+2026-12-31%5D&format=json&pageSize=20&resultType=core
07_clinical_d_equivalent_followup_pubmed_pmc_clinicaltrials_gov_crossref_0074__crossref	2026-05-05_individual_replication_vast_search_batch003	crossref	crossref	07_clinical_d_equivalent_followup	"""large international randomized trial"" ""failed to confirm"""	"{""rows_per_query"": 20}"	2026-05-06T01:51:39.872261+00:00	page1	1	20	20	20	0	steps/searches/figure1/individualrepsearch_api_batch003/raw/crossref/07_clinical_d_equivalent_followup_pubmed_pmc_clinicaltrials_gov_crossref_0074_crossref.json	status=200; final_url=https://api.crossref.org/works?query.bibliographic=%22large+international+randomized+trial%22+%22failed+to+confirm%22&filter=type%3Ajournal-article%2Cfrom-pub-date%3A1990-01-01&rows=20&select=DOI%2Ctitle%2Cauthor%2Cissued%2Ccontainer-title%2Cabstract%2CURL%2Ctype&mailto=rexdouglass%40gmail.com
07_clinical_d_equivalent_followup_pubmed_pmc_clinicaltrials_gov_crossref_0074__europepmc	2026-05-05_individual_replication_vast_search_batch003	europepmc	europepmc	07_clinical_d_equivalent_followup	"""large international randomized trial"" ""failed to confirm"""	"{""rows_per_query"": 20}"	2026-05-06T01:51:42.678851+00:00	page1	1	20	2	2	0	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/07_clinical_d_equivalent_followup_pubmed_pmc_clinicaltrials_gov_crossref_0074_europepmc.json	status=200; final_url=https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=%28%22large+international+randomized+trial%22+%22failed+to+confirm%22%29+AND+FIRST_PDATE%3A%5B1990-01-01+TO+2026-12-31%5D&format=json&pageSize=20&resultType=core
08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__failed_to_0075__openalex	2026-05-05_individual_replication_vast_search_batch003	openalex	openalex	08_genetics_validation_native	"""failed to replicate"" ""candidate gene"" ""odds ratio"""	"{""rows_per_query"": 20}"	2026-05-06T01:51:44.241096+00:00	page1	1	20	20	20	4	steps/searches/figure1/individualrepsearch_api_batch003/raw/openalex/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_failed_to_0075_openalex.json	status=200; final_url=https://api.openalex.org/works?search=%22failed+to+replicate%22+%22candidate+gene%22+%22odds+ratio%22&filter=from_publication_date%3A1990-01-01%2Ctype%3Aarticle&per-page=20&mailto=rexdouglass%40gmail.com&select=id%2Cdoi%2Ctitle%2Cdisplay_name%2Cpublication_year%2Cauthorships%2Cabstract_inverted_index%2Cprimary_location%2Clocations%2Ctype%2Ccited_by_count
08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__failed_to_0075__europepmc	2026-05-05_individual_replication_vast_search_batch003	europepmc	europepmc	08_genetics_validation_native	"""failed to replicate"" ""candidate gene"" ""odds ratio"""	"{""rows_per_query"": 20}"	2026-05-06T01:51:45.343812+00:00	page1	1	20	20	20	3	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_failed_to_0075_europepmc.json	status=200; final_url=https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=%28%22failed+to+replicate%22+%22candidate+gene%22+%22odds+ratio%22%29+AND+FIRST_PDATE%3A%5B1990-01-01+TO+2026-12-31%5D&format=json&pageSize=20&resultType=core
08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__independe_0076__openalex	2026-05-05_individual_replication_vast_search_batch003	openalex	openalex	08_genetics_validation_native	"""independent validation"" ""candidate gene"" ""sample size"""	"{""rows_per_query"": 20}"	2026-05-06T01:51:48.213771+00:00	page1	1	20	20	20	2	steps/searches/figure1/individualrepsearch_api_batch003/raw/openalex/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_independe_0076_openalex.json	status=200; final_url=https://api.openalex.org/works?search=%22independent+validation%22+%22candidate+gene%22+%22sample+size%22&filter=from_publication_date%3A1990-01-01%2Ctype%3Aarticle&per-page=20&mailto=rexdouglass%40gmail.com&select=id%2Cdoi%2Ctitle%2Cdisplay_name%2Cpublication_year%2Cauthorships%2Cabstract_inverted_index%2Cprimary_location%2Clocations%2Ctype%2Ccited_by_count
08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__independe_0076__europepmc	2026-05-05_individual_replication_vast_search_batch003	europepmc	europepmc	08_genetics_validation_native	"""independent validation"" ""candidate gene"" ""sample size"""	"{""rows_per_query"": 20}"	2026-05-06T01:51:49.485840+00:00	page1	1	20	20	20	5	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_independe_0076_europepmc.json	status=200; final_url=https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=%28%22independent+validation%22+%22candidate+gene%22+%22sample+size%22%29+AND+FIRST_PDATE%3A%5B1990-01-01+TO+2026-12-31%5D&format=json&pageSize=20&resultType=core
08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__collabora_0077__openalex	2026-05-05_individual_replication_vast_search_batch003	openalex	openalex	08_genetics_validation_native	"""collaborative meta-analysis"" ""no evidence"" ""gene"" ""depression"""	"{""rows_per_query"": 20}"	2026-05-06T01:51:52.898677+00:00	page1	1	20	20	20	0	steps/searches/figure1/individualrepsearch_api_batch003/raw/openalex/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_collabora_0077_openalex.json	status=200; final_url=https://api.openalex.org/works?search=%22collaborative+meta-analysis%22+%22no+evidence%22+%22gene%22+%22depression%22&filter=from_publication_date%3A1990-01-01%2Ctype%3Aarticle&per-page=20&mailto=rexdouglass%40gmail.com&select=id%2Cdoi%2Ctitle%2Cdisplay_name%2Cpublication_year%2Cauthorships%2Cabstract_inverted_index%2Cprimary_location%2Clocations%2Ctype%2Ccited_by_count
08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__collabora_0077__europepmc	2026-05-05_individual_replication_vast_search_batch003	europepmc	europepmc	08_genetics_validation_native	"""collaborative meta-analysis"" ""no evidence"" ""gene"" ""depression"""	"{""rows_per_query"": 20}"	2026-05-06T01:51:53.954985+00:00	page1	1	20	20	20	0	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_collabora_0077_europepmc.json	status=200; final_url=https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=%28%22collaborative+meta-analysis%22+%22no+evidence%22+%22gene%22+%22depression%22%29+AND+FIRST_PDATE%3A%5B1990-01-01+TO+2026-12-31%5D&format=json&pageSize=20&resultType=core
08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__genome_wi_0078__openalex	2026-05-05_individual_replication_vast_search_batch003	openalex	openalex	08_genetics_validation_native	"""genome-wide"" ""failed to replicate"" ""original study"""	"{""rows_per_query"": 20}"	2026-05-06T01:51:56.710344+00:00	page1	1	20	20	20	8	steps/searches/figure1/individualrepsearch_api_batch003/raw/openalex/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_genome_wi_0078_openalex.json	status=200; final_url=https://api.openalex.org/works?search=%22genome-wide%22+%22failed+to+replicate%22+%22original+study%22&filter=from_publication_date%3A1990-01-01%2Ctype%3Aarticle&per-page=20&mailto=rexdouglass%40gmail.com&select=id%2Cdoi%2Ctitle%2Cdisplay_name%2Cpublication_year%2Cauthorships%2Cabstract_inverted_index%2Cprimary_location%2Clocations%2Ctype%2Ccited_by_count
08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__genome_wi_0078__europepmc	2026-05-05_individual_replication_vast_search_batch003	europepmc	europepmc	08_genetics_validation_native	"""genome-wide"" ""failed to replicate"" ""original study"""	"{""rows_per_query"": 20}"	2026-05-06T01:51:57.814609+00:00	page1	1	20	20	20	3	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_genome_wi_0078_europepmc.json	status=200; final_url=https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=%28%22genome-wide%22+%22failed+to+replicate%22+%22original+study%22%29+AND+FIRST_PDATE%3A%5B1990-01-01+TO+2026-12-31%5D&format=json&pageSize=20&resultType=core
08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__polygenic_0079__openalex	2026-05-05_individual_replication_vast_search_batch003	openalex	openalex	08_genetics_validation_native	"""polygenic"" ""replication"" ""original"" ""effect size"""	"{""rows_per_query"": 20}"	2026-05-06T01:52:00.155508+00:00	page1	1	20	20	20	0	steps/searches/figure1/individualrepsearch_api_batch003/raw/openalex/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_polygenic_0079_openalex.json	status=200; final_url=https://api.openalex.org/works?search=%22polygenic%22+%22replication%22+%22original%22+%22effect+size%22&filter=from_publication_date%3A1990-01-01%2Ctype%3Aarticle&per-page=20&mailto=rexdouglass%40gmail.com&select=id%2Cdoi%2Ctitle%2Cdisplay_name%2Cpublication_year%2Cauthorships%2Cabstract_inverted_index%2Cprimary_location%2Clocations%2Ctype%2Ccited_by_count
08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__polygenic_0079__europepmc	2026-05-05_individual_replication_vast_search_batch003	europepmc	europepmc	08_genetics_validation_native	"""polygenic"" ""replication"" ""original"" ""effect size"""	"{""rows_per_query"": 20}"	2026-05-06T01:52:01.567593+00:00	page1	1	20	20	20	2	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_polygenic_0079_europepmc.json	status=200; final_url=https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=%28%22polygenic%22+%22replication%22+%22original%22+%22effect+size%22%29+AND+FIRST_PDATE%3A%5B1990-01-01+TO+2026-12-31%5D&format=json&pageSize=20&resultType=core
08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__gene_by_e_0080__openalex	2026-05-05_individual_replication_vast_search_batch003	openalex	openalex	08_genetics_validation_native	"""gene by environment"" ""failed to replicate"" ""sample size"""	"{""rows_per_query"": 20}"	2026-05-06T01:52:03.491410+00:00	page1	1	20	20	20	4	steps/searches/figure1/individualrepsearch_api_batch003/raw/openalex/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_gene_by_e_0080_openalex.json	status=200; final_url=https://api.openalex.org/works?search=%22gene+by+environment%22+%22failed+to+replicate%22+%22sample+size%22&filter=from_publication_date%3A1990-01-01%2Ctype%3Aarticle&per-page=20&mailto=rexdouglass%40gmail.com&select=id%2Cdoi%2Ctitle%2Cdisplay_name%2Cpublication_year%2Cauthorships%2Cabstract_inverted_index%2Cprimary_location%2Clocations%2Ctype%2Ccited_by_count
08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__gene_by_e_0080__europepmc	2026-05-05_individual_replication_vast_search_batch003	europepmc	europepmc	08_genetics_validation_native	"""gene by environment"" ""failed to replicate"" ""sample size"""	"{""rows_per_query"": 20}"	2026-05-06T01:52:04.480858+00:00	page1	1	20	20	20	0	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_gene_by_e_0080_europepmc.json	status=200; final_url=https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=%28%22gene+by+environment%22+%22failed+to+replicate%22+%22sample+size%22%29+AND+FIRST_PDATE%3A%5B1990-01-01+TO+2026-12-31%5D&format=json&pageSize=20&resultType=core
08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__replicati_0081__openalex	2026-05-05_individual_replication_vast_search_batch003	openalex	openalex	08_genetics_validation_native	"""replication cohort"" ""discovery cohort"" ""odds ratio"""	"{""rows_per_query"": 20}"	2026-05-06T01:52:06.664689+00:00	page1	1	20	20	20	8	steps/searches/figure1/individualrepsearch_api_batch003/raw/openalex/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_replicati_0081_openalex.json	status=200; final_url=https://api.openalex.org/works?search=%22replication+cohort%22+%22discovery+cohort%22+%22odds+ratio%22&filter=from_publication_date%3A1990-01-01%2Ctype%3Aarticle&per-page=20&mailto=rexdouglass%40gmail.com&select=id%2Cdoi%2Ctitle%2Cdisplay_name%2Cpublication_year%2Cauthorships%2Cabstract_inverted_index%2Cprimary_location%2Clocations%2Ctype%2Ccited_by_count
08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__replicati_0081__europepmc	2026-05-05_individual_replication_vast_search_batch003	europepmc	europepmc	08_genetics_validation_native	"""replication cohort"" ""discovery cohort"" ""odds ratio"""	"{""rows_per_query"": 20}"	2026-05-06T01:52:07.820695+00:00	page1	1	20	20	20	6	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_replicati_0081_europepmc.json	status=200; final_url=https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=%28%22replication+cohort%22+%22discovery+cohort%22+%22odds+ratio%22%29+AND+FIRST_PDATE%3A%5B1990-01-01+TO+2026-12-31%5D&format=json&pageSize=20&resultType=core
08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__validatio_0082__openalex	2026-05-05_individual_replication_vast_search_batch003	openalex	openalex	08_genetics_validation_native	"""validation cohort"" ""discovery cohort"" ""sample size"""	"{""rows_per_query"": 20}"	2026-05-06T01:52:10.057634+00:00	page1	1	20	20	20	14	steps/searches/figure1/individualrepsearch_api_batch003/raw/openalex/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_validatio_0082_openalex.json	status=200; final_url=https://api.openalex.org/works?search=%22validation+cohort%22+%22discovery+cohort%22+%22sample+size%22&filter=from_publication_date%3A1990-01-01%2Ctype%3Aarticle&per-page=20&mailto=rexdouglass%40gmail.com&select=id%2Cdoi%2Ctitle%2Cdisplay_name%2Cpublication_year%2Cauthorships%2Cabstract_inverted_index%2Cprimary_location%2Clocations%2Ctype%2Ccited_by_count
08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__validatio_0082__europepmc	2026-05-05_individual_replication_vast_search_batch003	europepmc	europepmc	08_genetics_validation_native	"""validation cohort"" ""discovery cohort"" ""sample size"""	"{""rows_per_query"": 20}"	2026-05-06T01:52:11.135531+00:00	page1	1	20	20	20	16	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_validatio_0082_europepmc.json	status=200; final_url=https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=%28%22validation+cohort%22+%22discovery+cohort%22+%22sample+size%22%29+AND+FIRST_PDATE%3A%5B1990-01-01+TO+2026-12-31%5D&format=json&pageSize=20&resultType=core
08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__independe_0083__openalex	2026-05-05_individual_replication_vast_search_batch003	openalex	openalex	08_genetics_validation_native	"""independent cohort"" ""genetic association"" ""failed to replicate"""	"{""rows_per_query"": 20}"	2026-05-06T01:52:13.122957+00:00	page1	1	20	20	20	4	steps/searches/figure1/individualrepsearch_api_batch003/raw/openalex/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_independe_0083_openalex.json	status=200; final_url=https://api.openalex.org/works?search=%22independent+cohort%22+%22genetic+association%22+%22failed+to+replicate%22&filter=from_publication_date%3A1990-01-01%2Ctype%3Aarticle&per-page=20&mailto=rexdouglass%40gmail.com&select=id%2Cdoi%2Ctitle%2Cdisplay_name%2Cpublication_year%2Cauthorships%2Cabstract_inverted_index%2Cprimary_location%2Clocations%2Ctype%2Ccited_by_count
08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__independe_0083__europepmc	2026-05-05_individual_replication_vast_search_batch003	europepmc	europepmc	08_genetics_validation_native	"""independent cohort"" ""genetic association"" ""failed to replicate"""	"{""rows_per_query"": 20}"	2026-05-06T01:52:14.143653+00:00	page1	1	20	20	20	3	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_independe_0083_europepmc.json	status=200; final_url=https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=%28%22independent+cohort%22+%22genetic+association%22+%22failed+to+replicate%22%29+AND+FIRST_PDATE%3A%5B1990-01-01+TO+2026-12-31%5D&format=json&pageSize=20&resultType=core
