run_id	query_id	surface	rank	title	doi	year	journal	url	relation_score	relation_evidence_type	relation_quote	value_score	negative_flag	raw_record_path
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__event_cou_0024__europepmc	europepmc	3	Integrating psychosocial health into disaster risk management: Insights from COVID-19 in Durán, Ecuador.	10.1371/journal.pone.0343239	2026		https://doi.org/10.1371/journal.pone.0343239	0	no_relation_evidence		2	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/02_open_full_text_value_language_pmc_plos_europepmc_full_text_event_cou_0024_europepmc.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__event_cou_0024__europepmc	europepmc	4	Bone Turnover Markers as Biomarkers of Cough Dysfunction and Respiratory Risk in Subacute Ischemic Stroke.	10.3390/diagnostics16071008	2026		https://doi.org/10.3390/diagnostics16071008	0	no_relation_evidence		1	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/02_open_full_text_value_language_pmc_plos_europepmc_full_text_event_cou_0024_europepmc.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__event_cou_0024__europepmc	europepmc	5	Efficacy of oncolytic virus in the treatment of intermediate-to-advanced solid tumors: a systematic review and meta-analysis.	10.1128/jvi.00640-25	2025		https://doi.org/10.1128/jvi.00640-25	-5	same_data_or_review_negative		1	True	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/02_open_full_text_value_language_pmc_plos_europepmc_full_text_event_cou_0024_europepmc.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__event_cou_0024__europepmc	europepmc	6	Pharmacovigilance-based 12-year post-marketing safety analysis of quadrivalent influenza vaccines in children: a VAERS surveillance study.	10.3389/fped.2025.1640498	2025		https://doi.org/10.3389/fped.2025.1640498	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/02_open_full_text_value_language_pmc_plos_europepmc_full_text_event_cou_0024_europepmc.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__event_cou_0024__europepmc	europepmc	7	The comparative prevalence of comorbidities across rheumatoid arthritis, psoriatic arthritis and axial spondyloarthritis.	10.1093/rap/rkaf121	2025		https://doi.org/10.1093/rap/rkaf121	0	no_relation_evidence		1	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/02_open_full_text_value_language_pmc_plos_europepmc_full_text_event_cou_0024_europepmc.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__event_cou_0024__europepmc	europepmc	8	Using GDACS to anticipate clinical and operational burden after earthquakes: A global event-level analysis (2020-2024).	10.1371/journal.pone.0339018	2026		https://doi.org/10.1371/journal.pone.0339018	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/02_open_full_text_value_language_pmc_plos_europepmc_full_text_event_cou_0024_europepmc.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__event_cou_0024__europepmc	europepmc	9	Occult hepatitis B virus infection and its demographic and clinical determinants among blood donors in Saudi Arabia: A retrospective cross-sectional study.	10.1177/03000605251387447	2025		https://doi.org/10.1177/03000605251387447	0	no_relation_evidence		1	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/02_open_full_text_value_language_pmc_plos_europepmc_full_text_event_cou_0024_europepmc.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__event_cou_0024__europepmc	europepmc	10	A LASSO-Based Nomogram for Predicting Focal Complications in Brucellosis: A Multicenter Retrospective Cohort Study.	10.3390/jcm15062180	2026		https://doi.org/10.3390/jcm15062180	4	abstract_independent_validation	mogram offers a practical bedside risk stratification instrument for brucellosis-related focal involvement. Prospective external validation across geographically diverse endemic regions is warranted before clinical adoption.	1	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/02_open_full_text_value_language_pmc_plos_europepmc_full_text_event_cou_0024_europepmc.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__event_cou_0024__europepmc	europepmc	11	The association between PM&lt;sub&gt;2.5&lt;/sub&gt; level and respiratory tract infections among children: A cross-sectional study.	10.3934/publichealth.2025055	2025		https://doi.org/10.3934/publichealth.2025055	0	no_relation_evidence		2	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/02_open_full_text_value_language_pmc_plos_europepmc_full_text_event_cou_0024_europepmc.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__event_cou_0024__europepmc	europepmc	12	Large language model detects previously undiagnosed heart failure with preserved ejection fraction in patients with metabolic-associated fatty liver disease: A multicenter cohort study.	10.1371/journal.pdig.0001317	2026		https://doi.org/10.1371/journal.pdig.0001317	0	no_relation_evidence		2	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/02_open_full_text_value_language_pmc_plos_europepmc_full_text_event_cou_0024_europepmc.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__event_cou_0024__europepmc	europepmc	13	Prevalence, risk factors, and viral load quantification of HBV infection among hospital patients: A cross-sectional investigation in Mogadishu, Somalia.	10.1371/journal.pone.0340800	2026		https://doi.org/10.1371/journal.pone.0340800	0	no_relation_evidence		1	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/02_open_full_text_value_language_pmc_plos_europepmc_full_text_event_cou_0024_europepmc.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__event_cou_0024__europepmc	europepmc	14	Post-marketing safety of solriamfetol: A retrospective pharmacovigilance study based on the us food and drug administration adverse event reporting system.	10.1371/journal.pone.0333130	2025		https://doi.org/10.1371/journal.pone.0333130	0	no_relation_evidence		1	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/02_open_full_text_value_language_pmc_plos_europepmc_full_text_event_cou_0024_europepmc.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__event_cou_0024__europepmc	europepmc	15	Risk stratification for CMV reactivation in sepsis patients: development of an interpretable machine learning model.	10.1186/s12879-025-12154-0	2025		https://doi.org/10.1186/s12879-025-12154-0	0	no_relation_evidence		1	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/02_open_full_text_value_language_pmc_plos_europepmc_full_text_event_cou_0024_europepmc.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__event_cou_0024__europepmc	europepmc	16	Factors associated with 25-year kidney allograft survival: a single-center retrospective analysis.	10.3389/fmed.2026.1745986	2026		https://doi.org/10.3389/fmed.2026.1745986	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/02_open_full_text_value_language_pmc_plos_europepmc_full_text_event_cou_0024_europepmc.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__event_cou_0024__europepmc	europepmc	17	Platelet-Rich Plasma Injections are Associated with Higher Resource Utilization and Surgical Escalation Compared with Corticosteroids in Lateral Elbow Tendinopathy.	10.13107/jocr.2025.v15.i12.6534	2025		https://doi.org/10.13107/jocr.2025.v15.i12.6534	0	no_relation_evidence		1	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/02_open_full_text_value_language_pmc_plos_europepmc_full_text_event_cou_0024_europepmc.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__event_cou_0024__europepmc	europepmc	18	Machine learning-based COVID-19 prognostic models lag behind in reporting quality: findings from a TRIPOD/TRIPOD + AI systematic review.	10.1186/s41512-026-00218-x	2026		https://doi.org/10.1186/s41512-026-00218-x	4	abstract_independent_validation	ness in conventional versus machine-learning models.<h4>Methods</h4>Studies reporting the development, and internal and external validation of prognostic prediction models for COVID-19 using either conventional or machine learning-based algorithms were included. Literature searches were conducted in MEDLINE, Epistemonikos.org, and Scopus (up to July 31, 202	1	True	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/02_open_full_text_value_language_pmc_plos_europepmc_full_text_event_cou_0024_europepmc.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__event_cou_0024__europepmc	europepmc	19	Association of &lt;i&gt;LPCAT1&lt;/i&gt;*rs9728 Variant with Reduced Susceptibility to Neonatal Respiratory Distress Syndrome.	10.3390/biomedicines13092237	2025		https://doi.org/10.3390/biomedicines13092237	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/02_open_full_text_value_language_pmc_plos_europepmc_full_text_event_cou_0024_europepmc.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__event_cou_0024__europepmc	europepmc	20	The real-world safety of oseltamivir and baloxavir marboxil in children: a disproportionality analysis of the FDA adverse event reporting system.	10.3389/fphar.2024.1391003	2024		https://doi.org/10.3389/fphar.2024.1391003	0	no_relation_evidence		2	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/02_open_full_text_value_language_pmc_plos_europepmc_full_text_event_cou_0024_europepmc.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__event_cou_0024__plos	plos	1	Road Trauma in Teenage Male Youth with Childhood Disruptive Behavior Disorders: A Population Based Analysis	10.1371/journal.pmed.1000369	2010	PLoS Medicine	https://doi.org/10.1371/journal.pmed.1000369	0	no_relation_evidence		2	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/plos/02_open_full_text_value_language_pmc_plos_europepmc_full_text_event_cou_0024_plos.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__event_cou_0024__plos	plos	2	Assessing and visualizing fragility of clinical results with binary outcomes in R using the fragility package	10.1371/journal.pone.0268754	2022	PLOS ONE	https://doi.org/10.1371/journal.pone.0268754	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/plos/02_open_full_text_value_language_pmc_plos_europepmc_full_text_event_cou_0024_plos.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__event_cou_0024__plos	plos	3	T. vaginalis Infection Is Associated with Increased IL-8 and TNFr1 Levels but with the Absence of CD38 and HLADR Activation in the Cervix of ESN	10.1371/journal.pone.0130146	2015	PLOS ONE	https://doi.org/10.1371/journal.pone.0130146	0	no_relation_evidence		1	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/plos/02_open_full_text_value_language_pmc_plos_europepmc_full_text_event_cou_0024_plos.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__event_cou_0024__plos	plos	4	Influenza Morbidity and Mortality in Elderly Patients Receiving Statins: A Cohort Study	10.1371/journal.pone.0008087	2009	PLoS ONE	https://doi.org/10.1371/journal.pone.0008087	0	no_relation_evidence		2	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/plos/02_open_full_text_value_language_pmc_plos_europepmc_full_text_event_cou_0024_plos.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__event_cou_0024__plos	plos	5	The adverse effects of bisphosphonates in breast cancer: A systematic review and network meta-analysis	10.1371/journal.pone.0246441	2021	PLOS ONE	https://doi.org/10.1371/journal.pone.0246441	-5	same_data_or_review_negative		2	True	steps/searches/figure1/individualrepsearch_api_batch003/raw/plos/02_open_full_text_value_language_pmc_plos_europepmc_full_text_event_cou_0024_plos.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__event_cou_0024__plos	plos	6	Prevalence, risk factors, and viral load quantification of HBV infection among hospital patients: A cross-sectional investigation in Mogadishu, Somalia	10.1371/journal.pone.0340800	2026	PLOS One	https://doi.org/10.1371/journal.pone.0340800	0	no_relation_evidence		1	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/plos/02_open_full_text_value_language_pmc_plos_europepmc_full_text_event_cou_0024_plos.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__event_cou_0024__plos	plos	7	Environmental risk factors for self-harm during imprisonment: A pilot prospective cohort study	10.1371/journal.pone.0318200	2025	PLOS ONE	https://doi.org/10.1371/journal.pone.0318200	0	no_relation_evidence		1	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/plos/02_open_full_text_value_language_pmc_plos_europepmc_full_text_event_cou_0024_plos.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__event_cou_0024__plos	plos	8	Complications and mortality following percutaneous and laparoscopic liver biopsy: A multicenter study in a resource‑limited healthcare system	10.1371/journal.pone.0347300	2026	PLOS One	https://doi.org/10.1371/journal.pone.0347300	0	no_relation_evidence		2	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/plos/02_open_full_text_value_language_pmc_plos_europepmc_full_text_event_cou_0024_plos.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__event_cou_0024__plos	plos	9	Total Hip Replacement for the Treatment of End Stage Arthritis of the Hip: A Systematic Review and Meta-Analysis	10.1371/journal.pone.0099804	2014	PLoS ONE	https://doi.org/10.1371/journal.pone.0099804	-5	same_data_or_review_negative		2	True	steps/searches/figure1/individualrepsearch_api_batch003/raw/plos/02_open_full_text_value_language_pmc_plos_europepmc_full_text_event_cou_0024_plos.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__event_cou_0024__plos	plos	10	Nutrition indicators as potential predictors of AIDS-defining illnesses among ARV-naïve HIV-positive adults in Kapiri Mposhi, Zambia 2008-2009	10.1371/journal.pone.0219111	2019	PLOS ONE	https://doi.org/10.1371/journal.pone.0219111	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/plos/02_open_full_text_value_language_pmc_plos_europepmc_full_text_event_cou_0024_plos.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__event_cou_0024__plos	plos	11	Imported Dengue Cases, Weather Variation and Autochthonous Dengue Incidence in Cairns, Australia	10.1371/journal.pone.0081887	2013	PLoS ONE	https://doi.org/10.1371/journal.pone.0081887	0	no_relation_evidence		1	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/plos/02_open_full_text_value_language_pmc_plos_europepmc_full_text_event_cou_0024_plos.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__event_cou_0024__plos	plos	12	Risk of aortic aneurysm and dissection following exposure to fluoroquinolones, common antibiotics, and febrile illness using a self-controlled case series study design: Retrospective analyses of three large healthcare databases in the US	10.1371/journal.pone.0255887	2021	PLOS ONE	https://doi.org/10.1371/journal.pone.0255887	0	no_relation_evidence		1	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/plos/02_open_full_text_value_language_pmc_plos_europepmc_full_text_event_cou_0024_plos.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__event_cou_0024__plos	plos	13	A New Method for Detecting Associations with Rare Copy-Number Variants	10.1371/journal.pgen.1005403	2015	PLOS Genetics	https://doi.org/10.1371/journal.pgen.1005403	0	no_relation_evidence		1	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/plos/02_open_full_text_value_language_pmc_plos_europepmc_full_text_event_cou_0024_plos.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__event_cou_0024__plos	plos	14	Social and ecological conditions of cranberry production and climate change attitudes in New England	10.1371/journal.pone.0207237	2018	PLOS ONE	https://doi.org/10.1371/journal.pone.0207237	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/plos/02_open_full_text_value_language_pmc_plos_europepmc_full_text_event_cou_0024_plos.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__event_cou_0024__plos	plos	15	Identifying high-risk combinations of metformin during COVID-19	10.1371/journal.pone.0343979	2026	PLOS One	https://doi.org/10.1371/journal.pone.0343979	0	no_relation_evidence		2	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/plos/02_open_full_text_value_language_pmc_plos_europepmc_full_text_event_cou_0024_plos.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__event_cou_0024__plos	plos	16	Antinuclear antibodies and mortality in the National Health and Nutrition Examination Survey (1999-2004)	10.1371/journal.pone.0185977	2017	PLOS ONE	https://doi.org/10.1371/journal.pone.0185977	0	no_relation_evidence		2	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/plos/02_open_full_text_value_language_pmc_plos_europepmc_full_text_event_cou_0024_plos.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__event_cou_0024__plos	plos	17	Colorectal Tumors from APC*I1307K Carriers Principally Harbor Somatic APC Mutations outside the A8 Tract	10.1371/journal.pone.0084498	2014	PLoS ONE	https://doi.org/10.1371/journal.pone.0084498	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/plos/02_open_full_text_value_language_pmc_plos_europepmc_full_text_event_cou_0024_plos.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__event_cou_0024__plos	plos	18	Restoration of CMV-Specific-CD4 T Cells with ART Occurs Early and Is Greater in Those with More Advanced Immunodeficiency	10.1371/journal.pone.0077479	2013	PLoS ONE	https://doi.org/10.1371/journal.pone.0077479	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/plos/02_open_full_text_value_language_pmc_plos_europepmc_full_text_event_cou_0024_plos.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__event_cou_0024__plos	plos	19	Long-term outcomes of psychological interventions on children and young people’s mental health: A systematic review and meta-analysis	10.1371/journal.pone.0236525	2020	PLOS ONE	https://doi.org/10.1371/journal.pone.0236525	-5	same_data_or_review_negative		0	True	steps/searches/figure1/individualrepsearch_api_batch003/raw/plos/02_open_full_text_value_language_pmc_plos_europepmc_full_text_event_cou_0024_plos.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__event_cou_0024__plos	plos	20	An evidence-based decision assistance model for predicting training outcome in juvenile guide dogs	10.1371/journal.pone.0174261	2017	PLOS ONE	https://doi.org/10.1371/journal.pone.0174261	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/plos/02_open_full_text_value_language_pmc_plos_europepmc_full_text_event_cou_0024_plos.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__2x2___rep_0025__europepmc	europepmc	1	An explainable multimodal artificial intelligence model for classifying suicide attempters with borderline personality disorder: a pilot study.	10.1038/s41598-025-31550-9	2025		https://doi.org/10.1038/s41598-025-31550-9	0	no_relation_evidence		1	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/02_open_full_text_value_language_pmc_plos_europepmc_full_text_2x2_rep_0025_europepmc.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__2x2___rep_0025__europepmc	europepmc	2	Improving on-field decision making using video-based training - A pilot study with young volleyball players.	10.1371/journal.pone.0338523	2025		https://doi.org/10.1371/journal.pone.0338523	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/02_open_full_text_value_language_pmc_plos_europepmc_full_text_2x2_rep_0025_europepmc.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__2x2___rep_0025__europepmc	europepmc	3	Age differences in motivation drive performance during the sustained attention to response task.	10.1371/journal.pone.0324694	2025		https://doi.org/10.1371/journal.pone.0324694	0	no_relation_evidence		1	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/02_open_full_text_value_language_pmc_plos_europepmc_full_text_2x2_rep_0025_europepmc.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__2x2___rep_0025__europepmc	europepmc	4	Larval crowding enhances dengue virus loads in Aedes aegypti, a relationship that might increase transmission in urban environments.	10.1371/journal.pntd.0012482	2024		https://doi.org/10.1371/journal.pntd.0012482	-5	same_data_or_review_negative		1	True	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/02_open_full_text_value_language_pmc_plos_europepmc_full_text_2x2_rep_0025_europepmc.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__2x2___rep_0025__europepmc	europepmc	5	Effectiveness of mucoactives (carbocisteine and hypertonic saline) in addition to usual airway clearance management with usual airway clearance management alone in acute respiratory failure (MARCH): study protocol for a multi-centre 2x2 factorial, randomised, controlled, open-label, Phase 3, pragmatic, clinical and cost-effectiveness trial with internal pilot.	10.3310/nihropenres.13905.1	2025		https://doi.org/10.3310/nihropenres.13905.1	-5	same_data_or_review_negative		2	True	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/02_open_full_text_value_language_pmc_plos_europepmc_full_text_2x2_rep_0025_europepmc.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__2x2___rep_0025__europepmc	europepmc	6	Comparative single-cell landscape of immune cells in human livers affected HBV and non-viral cirrhosis.	10.3389/fmed.2025.1708675	2025		https://doi.org/10.3389/fmed.2025.1708675	0	no_relation_evidence		1	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/02_open_full_text_value_language_pmc_plos_europepmc_full_text_2x2_rep_0025_europepmc.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__2x2___rep_0025__europepmc	europepmc	7	Anatomical Associations Between Focal Mitochondrial Metabolism and Patterns of Neurodegeneration in Amyotrophic Lateral Sclerosis.	10.1002/ana.78099	2026		https://doi.org/10.1002/ana.78099	4	abstract_independent_validation	was associated with higher Complex I, II, COX, and TRC activity. Topological associations were readily replicated in an external validation cohort.<h4>Interpretation</h4>Our data indicate that brain regions with high metabolic activity are particularly vulnerable to neurodegeneration in ALS. Anatomic associations between physiological cerebral metabolism an	1	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/02_open_full_text_value_language_pmc_plos_europepmc_full_text_2x2_rep_0025_europepmc.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__2x2___rep_0025__europepmc	europepmc	8	CETP and SGLT2 inhibitor combination therapy increases glycemic control: a 2x2 factorial Mendelian randomization analysis.	10.3389/fendo.2024.1359780	2024		https://doi.org/10.3389/fendo.2024.1359780	0	no_relation_evidence		2	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/02_open_full_text_value_language_pmc_plos_europepmc_full_text_2x2_rep_0025_europepmc.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__2x2___rep_0025__europepmc	europepmc	9	Detection of balance in the elderly under the influence of stress (DEPIE): A cross-sectional study protocol.	10.1371/journal.pone.0341744	2026		https://doi.org/10.1371/journal.pone.0341744	-5	same_data_or_review_negative		1	True	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/02_open_full_text_value_language_pmc_plos_europepmc_full_text_2x2_rep_0025_europepmc.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__2x2___rep_0025__europepmc	europepmc	10	Pre-protocol of the Virtual Spatial Configuration Task (VSCT): A Novel Virtual Reality-Based Tool for Assessing Cognitive Map Formation Abilities.	10.12688/openreseurope.19436.3	2025		https://doi.org/10.12688/openreseurope.19436.3	-5	same_data_or_review_negative		1	True	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/02_open_full_text_value_language_pmc_plos_europepmc_full_text_2x2_rep_0025_europepmc.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__2x2___rep_0025__europepmc	europepmc	11	Increase in Brain-Derived Neurotrophic Factor After Cycling Exercise Resisting Electrically Stimulated Antagonist Muscle Contractions in Overweight Japanese People: A Randomized, Controlled, Single-Blind, Crossover Trial.	10.7759/cureus.80694	2025		https://doi.org/10.7759/cureus.80694	0	no_relation_evidence		1	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/02_open_full_text_value_language_pmc_plos_europepmc_full_text_2x2_rep_0025_europepmc.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__2x2___rep_0025__europepmc	europepmc	12	Reported transgenerational responses to <i>Pseudomonas aeruginosa</i> in <i>Caenorhabditis elegans</i> are not robust.	10.7554/elife.100254	2025		https://doi.org/10.7554/elife.100254	-5	same_data_or_review_negative		0	True	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/02_open_full_text_value_language_pmc_plos_europepmc_full_text_2x2_rep_0025_europepmc.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__2x2___rep_0025__europepmc	europepmc	13	Prevalence and associated factors of microbial water quality from drinking water in Ethiopia: A systematic review and meta-analysis protocol.	10.1371/journal.pone.0313650	2025		https://doi.org/10.1371/journal.pone.0313650	-5	same_data_or_review_negative		0	True	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/02_open_full_text_value_language_pmc_plos_europepmc_full_text_2x2_rep_0025_europepmc.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__2x2___rep_0025__europepmc	europepmc	14	Writing about a stressful experience can impair visual working memory.	10.1371/journal.pone.0304406	2024		https://doi.org/10.1371/journal.pone.0304406	0	no_relation_evidence		1	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/02_open_full_text_value_language_pmc_plos_europepmc_full_text_2x2_rep_0025_europepmc.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__2x2___rep_0025__europepmc	europepmc	15	Large-scale randomized double-blind field clinical trial for safety and efficacy assessment of the DNA vaccine Neoleish against canine leishmaniasis.	10.1371/journal.pntd.0012707	2025		https://doi.org/10.1371/journal.pntd.0012707	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/02_open_full_text_value_language_pmc_plos_europepmc_full_text_2x2_rep_0025_europepmc.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__2x2___rep_0025__europepmc	europepmc	16	The effect of an additional pre-extubational loading dose of caffeine citrate on mechanically ventilated preterm infants (NEOKOFF trial): Study protocol for a multicenter randomized clinical trial.	10.1371/journal.pone.0315856	2025		https://doi.org/10.1371/journal.pone.0315856	-5	same_data_or_review_negative		1	True	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/02_open_full_text_value_language_pmc_plos_europepmc_full_text_2x2_rep_0025_europepmc.json
