artifact_id	parent_corpus_database_id	artifact_role	candidate_parser_family	file_type	file_name	raw_url	source_local_path	mirror_status	mirror_local_path	mirror_sha256	mirror_byte_size	sample_status	sample_path	sample_kind	sample_error
source_artifact_cce93530b8c7877d	raw_corpus:brodeur_star_wars_openicpsr	local_mirror	unknown	png	selparam_macro_real.png		data/raw/corpus_candidates/brodeur_star_wars_openicpsr/full_project/brodeur_le_sangnier_zylberberg_replication/Figures/selparam_macro_real.png	already_local	data/raw/corpus_candidates/brodeur_star_wars_openicpsr/full_project/brodeur_le_sangnier_zylberberg_replication/Figures/selparam_macro_real.png	6d01320049c279c987f69c16e195cdd26377579e91d99b5c95e742feb6745871	77197	metadata_only	steps/source_inventory/figure1/mirror_sample/artifact_samples/source_artifact_cce93530b8c7877d.json	metadata_only	
source_artifact_1f71f2b2c4c8e413	raw_corpus:brodeur_star_wars_openicpsr	local_mirror	unknown	eps	selparam_mainNo_real.eps		data/raw/corpus_candidates/brodeur_star_wars_openicpsr/full_project/brodeur_le_sangnier_zylberberg_replication/Figures/selparam_mainNo_real.eps	already_local	data/raw/corpus_candidates/brodeur_star_wars_openicpsr/full_project/brodeur_le_sangnier_zylberberg_replication/Figures/selparam_mainNo_real.eps	a085c056483f2ef9bab23b5f279575aa180cf5920f7f610bf87253d7ff54c227	78024	metadata_only	steps/source_inventory/figure1/mirror_sample/artifact_samples/source_artifact_1f71f2b2c4c8e413.json	metadata_only	
source_artifact_aac42a81f0e7616c	raw_corpus:brodeur_star_wars_openicpsr	local_mirror	unknown	png	selparam_mainNo_real.png		data/raw/corpus_candidates/brodeur_star_wars_openicpsr/full_project/brodeur_le_sangnier_zylberberg_replication/Figures/selparam_mainNo_real.png	already_local	data/raw/corpus_candidates/brodeur_star_wars_openicpsr/full_project/brodeur_le_sangnier_zylberberg_replication/Figures/selparam_mainNo_real.png	8536421b7875f0f0b50d74c066a1464c405bdb1905180d7f31fc0800dd0540f8	78454	metadata_only	steps/source_inventory/figure1/mirror_sample/artifact_samples/source_artifact_aac42a81f0e7616c.json	metadata_only	
source_artifact_31b2372d2be74bf7	raw_corpus:brodeur_star_wars_openicpsr	local_mirror	unknown	eps	selparam_main_real.eps		data/raw/corpus_candidates/brodeur_star_wars_openicpsr/full_project/brodeur_le_sangnier_zylberberg_replication/Figures/selparam_main_real.eps	already_local	data/raw/corpus_candidates/brodeur_star_wars_openicpsr/full_project/brodeur_le_sangnier_zylberberg_replication/Figures/selparam_main_real.eps	4e84fe33fa10ca6523676c99b970f5e03395c5811baa3205b9bad40044764d53	78020	metadata_only	steps/source_inventory/figure1/mirror_sample/artifact_samples/source_artifact_31b2372d2be74bf7.json	metadata_only	
source_artifact_8c5e7ff5fa9b1381	raw_corpus:brodeur_star_wars_openicpsr	local_mirror	unknown	png	selparam_main_real.png		data/raw/corpus_candidates/brodeur_star_wars_openicpsr/full_project/brodeur_le_sangnier_zylberberg_replication/Figures/selparam_main_real.png	already_local	data/raw/corpus_candidates/brodeur_star_wars_openicpsr/full_project/brodeur_le_sangnier_zylberberg_replication/Figures/selparam_main_real.png	3909887539cfce029e5b5984cb7c7df469d3c05d7314341e63098878f6ebdf8f	75070	metadata_only	steps/source_inventory/figure1/mirror_sample/artifact_samples/source_artifact_8c5e7ff5fa9b1381.json	metadata_only	
source_artifact_bb97a85c20b87791	raw_corpus:brodeur_star_wars_openicpsr	local_mirror	unknown	eps	selparam_micro_real.eps		data/raw/corpus_candidates/brodeur_star_wars_openicpsr/full_project/brodeur_le_sangnier_zylberberg_replication/Figures/selparam_micro_real.eps	already_local	data/raw/corpus_candidates/brodeur_star_wars_openicpsr/full_project/brodeur_le_sangnier_zylberberg_replication/Figures/selparam_micro_real.eps	9570e3c846482ce3008edfb1d8adac13d4a1f7bef389cd77a0f17288c64a0f0c	78193	metadata_only	steps/source_inventory/figure1/mirror_sample/artifact_samples/source_artifact_bb97a85c20b87791.json	metadata_only	
source_artifact_39909a864a9808bc	raw_corpus:brodeur_star_wars_openicpsr	local_mirror	unknown	png	selparam_micro_real.png		data/raw/corpus_candidates/brodeur_star_wars_openicpsr/full_project/brodeur_le_sangnier_zylberberg_replication/Figures/selparam_micro_real.png	already_local	data/raw/corpus_candidates/brodeur_star_wars_openicpsr/full_project/brodeur_le_sangnier_zylberberg_replication/Figures/selparam_micro_real.png	eac836df6141bdf8516048bfddeb57d6218925509f7effc7e65b2b13d7160613	75096	metadata_only	steps/source_inventory/figure1/mirror_sample/artifact_samples/source_artifact_39909a864a9808bc.json	metadata_only	
source_artifact_aabba453decdb4dc	raw_corpus:brodeur_star_wars_openicpsr	local_mirror	unknown	eps	selparam_modelNo_real.eps		data/raw/corpus_candidates/brodeur_star_wars_openicpsr/full_project/brodeur_le_sangnier_zylberberg_replication/Figures/selparam_modelNo_real.eps	already_local	data/raw/corpus_candidates/brodeur_star_wars_openicpsr/full_project/brodeur_le_sangnier_zylberberg_replication/Figures/selparam_modelNo_real.eps	4d98ac0cc71a0d56d73c12bf8744c3105bef07a73140b2f161c8696c0c4965c0	77994	metadata_only	steps/source_inventory/figure1/mirror_sample/artifact_samples/source_artifact_aabba453decdb4dc.json	metadata_only	
source_artifact_4d8c3b43bb019def	raw_corpus:brodeur_star_wars_openicpsr	local_mirror	unknown	png	selparam_modelNo_real.png		data/raw/corpus_candidates/brodeur_star_wars_openicpsr/full_project/brodeur_le_sangnier_zylberberg_replication/Figures/selparam_modelNo_real.png	already_local	data/raw/corpus_candidates/brodeur_star_wars_openicpsr/full_project/brodeur_le_sangnier_zylberberg_replication/Figures/selparam_modelNo_real.png	674301f943ad9631a44f61f1da76f5bbe7a013dac2c9ae281c60e0d85768c367	75588	metadata_only	steps/source_inventory/figure1/mirror_sample/artifact_samples/source_artifact_4d8c3b43bb019def.json	metadata_only	
source_artifact_3ed71d5c75daaee8	raw_corpus:brodeur_star_wars_openicpsr	local_mirror	unknown	eps	selparam_model_real.eps		data/raw/corpus_candidates/brodeur_star_wars_openicpsr/full_project/brodeur_le_sangnier_zylberberg_replication/Figures/selparam_model_real.eps	already_local	data/raw/corpus_candidates/brodeur_star_wars_openicpsr/full_project/brodeur_le_sangnier_zylberberg_replication/Figures/selparam_model_real.eps	0724c12f37dab11c2c907f8c78aaddd34f48e8407ddcbbef899d94c971158a41	76523	metadata_only	steps/source_inventory/figure1/mirror_sample/artifact_samples/source_artifact_3ed71d5c75daaee8.json	metadata_only	
source_artifact_f47274f60d99251e	raw_corpus:brodeur_star_wars_openicpsr	local_mirror	unknown	png	selparam_model_real.png		data/raw/corpus_candidates/brodeur_star_wars_openicpsr/full_project/brodeur_le_sangnier_zylberberg_replication/Figures/selparam_model_real.png	already_local	data/raw/corpus_candidates/brodeur_star_wars_openicpsr/full_project/brodeur_le_sangnier_zylberberg_replication/Figures/selparam_model_real.png	bc1f9e0c811ddf58a7651e903246697b13c7b3915dfa908506c29a8258d0145b	76062	metadata_only	steps/source_inventory/figure1/mirror_sample/artifact_samples/source_artifact_f47274f60d99251e.json	metadata_only	
source_artifact_609355224361e867	raw_corpus:brodeur_star_wars_openicpsr	local_mirror	unknown	eps	selparam_negNo_real.eps		data/raw/corpus_candidates/brodeur_star_wars_openicpsr/full_project/brodeur_le_sangnier_zylberberg_replication/Figures/selparam_negNo_real.eps	already_local	data/raw/corpus_candidates/brodeur_star_wars_openicpsr/full_project/brodeur_le_sangnier_zylberberg_replication/Figures/selparam_negNo_real.eps	abf0380249d13eaa699b7dd123651995c7d6ab01894c2a9edfe773892aa5aea0	78265	metadata_only	steps/source_inventory/figure1/mirror_sample/artifact_samples/source_artifact_609355224361e867.json	metadata_only	
source_artifact_a9575b92522c8bdc	raw_corpus:brodeur_star_wars_openicpsr	local_mirror	unknown	png	selparam_negNo_real.png		data/raw/corpus_candidates/brodeur_star_wars_openicpsr/full_project/brodeur_le_sangnier_zylberberg_replication/Figures/selparam_negNo_real.png	already_local	data/raw/corpus_candidates/brodeur_star_wars_openicpsr/full_project/brodeur_le_sangnier_zylberberg_replication/Figures/selparam_negNo_real.png	7b4d7eb4354f5db334acb9bd6c833dfff2e644cdabb86b7ec965735bda439b51	74837	metadata_only	steps/source_inventory/figure1/mirror_sample/artifact_samples/source_artifact_a9575b92522c8bdc.json	metadata_only	
source_artifact_9388de12a9732293	raw_corpus:brodeur_star_wars_openicpsr	local_mirror	unknown	eps	selparam_negYes_real.eps		data/raw/corpus_candidates/brodeur_star_wars_openicpsr/full_project/brodeur_le_sangnier_zylberberg_replication/Figures/selparam_negYes_real.eps	already_local	data/raw/corpus_candidates/brodeur_star_wars_openicpsr/full_project/brodeur_le_sangnier_zylberberg_replication/Figures/selparam_negYes_real.eps	30b0f5ddb8a227d2928229d31384c6ca7515386d3b346e8ef2e6d50dac221202	76794	metadata_only	steps/source_inventory/figure1/mirror_sample/artifact_samples/source_artifact_9388de12a9732293.json	metadata_only	
source_artifact_2879cbb32e657f7f	raw_corpus:brodeur_star_wars_openicpsr	local_mirror	unknown	png	selparam_negYes_real.png		data/raw/corpus_candidates/brodeur_star_wars_openicpsr/full_project/brodeur_le_sangnier_zylberberg_replication/Figures/selparam_negYes_real.png	already_local	data/raw/corpus_candidates/brodeur_star_wars_openicpsr/full_project/brodeur_le_sangnier_zylberberg_replication/Figures/selparam_negYes_real.png	5410a10fd2aaf06fc1061f9fc88ef4425e591309cf59626ee86e5ed882da09a2	62766	metadata_only	steps/source_inventory/figure1/mirror_sample/artifact_samples/source_artifact_2879cbb32e657f7f.json	metadata_only	
source_artifact_c2644a6668f9c457	raw_corpus:brodeur_star_wars_openicpsr	local_mirror	unknown	eps	selparam_phdageOld_real.eps		data/raw/corpus_candidates/brodeur_star_wars_openicpsr/full_project/brodeur_le_sangnier_zylberberg_replication/Figures/selparam_phdageOld_real.eps	already_local	data/raw/corpus_candidates/brodeur_star_wars_openicpsr/full_project/brodeur_le_sangnier_zylberberg_replication/Figures/selparam_phdageOld_real.eps	337d076853ad35606a48edb7b2750d6d531ff04e6aad3ec439068e85a71bd111	77609	metadata_only	steps/source_inventory/figure1/mirror_sample/artifact_samples/source_artifact_c2644a6668f9c457.json	metadata_only	
source_artifact_7051a1dac43bdbe3	raw_corpus:brodeur_star_wars_openicpsr	local_mirror	unknown	png	selparam_phdageOld_real.png		data/raw/corpus_candidates/brodeur_star_wars_openicpsr/full_project/brodeur_le_sangnier_zylberberg_replication/Figures/selparam_phdageOld_real.png	already_local	data/raw/corpus_candidates/brodeur_star_wars_openicpsr/full_project/brodeur_le_sangnier_zylberberg_replication/Figures/selparam_phdageOld_real.png	a41a42ab6b8840da1726b2a2be0012b320973080011e31892963787ba224a0ee	76165	metadata_only	steps/source_inventory/figure1/mirror_sample/artifact_samples/source_artifact_7051a1dac43bdbe3.json	metadata_only	
source_artifact_c3039eb319b609c6	raw_corpus:brodeur_star_wars_openicpsr	local_mirror	unknown	eps	selparam_phdageYoung_real.eps		data/raw/corpus_candidates/brodeur_star_wars_openicpsr/full_project/brodeur_le_sangnier_zylberberg_replication/Figures/selparam_phdageYoung_real.eps	already_local	data/raw/corpus_candidates/brodeur_star_wars_openicpsr/full_project/brodeur_le_sangnier_zylberberg_replication/Figures/selparam_phdageYoung_real.eps	f5567843ed6c0bd6933278e53c09aa9b81bf594d598e716b6b61a6413736f6b1	78317	metadata_only	steps/source_inventory/figure1/mirror_sample/artifact_samples/source_artifact_c3039eb319b609c6.json	metadata_only	
source_artifact_2cab16ec8d357424	raw_corpus:brodeur_star_wars_openicpsr	local_mirror	unknown	png	selparam_phdageYoung_real.png		data/raw/corpus_candidates/brodeur_star_wars_openicpsr/full_project/brodeur_le_sangnier_zylberberg_replication/Figures/selparam_phdageYoung_real.png	already_local	data/raw/corpus_candidates/brodeur_star_wars_openicpsr/full_project/brodeur_le_sangnier_zylberberg_replication/Figures/selparam_phdageYoung_real.png	891d1bdd5c45210ec6fcf07d5e8cde52e46d4ed1392ab048c2839ce551b18d84	77185	metadata_only	steps/source_inventory/figure1/mirror_sample/artifact_samples/source_artifact_2cab16ec8d357424.json	metadata_only	
source_artifact_e14a387def6f4486	raw_corpus:brodeur_star_wars_openicpsr	local_mirror	unknown	eps	selparam_rasNo_real.eps		data/raw/corpus_candidates/brodeur_star_wars_openicpsr/full_project/brodeur_le_sangnier_zylberberg_replication/Figures/selparam_rasNo_real.eps	already_local	data/raw/corpus_candidates/brodeur_star_wars_openicpsr/full_project/brodeur_le_sangnier_zylberberg_replication/Figures/selparam_rasNo_real.eps	53d8fee9cccd6a89fc5f3c031cffba90f5ee382cbb61463ee142d4cfc286353c	77537	metadata_only	steps/source_inventory/figure1/mirror_sample/artifact_samples/source_artifact_e14a387def6f4486.json	metadata_only	
source_artifact_ea02b91a41d1a63f	raw_corpus:brodeur_star_wars_openicpsr	local_mirror	unknown	png	selparam_rasNo_real.png		data/raw/corpus_candidates/brodeur_star_wars_openicpsr/full_project/brodeur_le_sangnier_zylberberg_replication/Figures/selparam_rasNo_real.png	already_local	data/raw/corpus_candidates/brodeur_star_wars_openicpsr/full_project/brodeur_le_sangnier_zylberberg_replication/Figures/selparam_rasNo_real.png	e0f8b02e741083287094d9b55132b34988eff5de43ea60989583a73350a3b101	77789	metadata_only	steps/source_inventory/figure1/mirror_sample/artifact_samples/source_artifact_ea02b91a41d1a63f.json	metadata_only	
source_artifact_8f133d18f85c6430	raw_corpus:brodeur_star_wars_openicpsr	local_mirror	unknown	eps	selparam_ras_real.eps		data/raw/corpus_candidates/brodeur_star_wars_openicpsr/full_project/brodeur_le_sangnier_zylberberg_replication/Figures/selparam_ras_real.eps	already_local	data/raw/corpus_candidates/brodeur_star_wars_openicpsr/full_project/brodeur_le_sangnier_zylberberg_replication/Figures/selparam_ras_real.eps	d4c3e9edaccb0dfe3a8b379a2df3ae2eec6d6e33ad8012b32eb596fb302c0a4f	78205	metadata_only	steps/source_inventory/figure1/mirror_sample/artifact_samples/source_artifact_8f133d18f85c6430.json	metadata_only	
source_artifact_8bde29dd3bb80a57	raw_corpus:brodeur_star_wars_openicpsr	local_mirror	unknown	png	selparam_ras_real.png		data/raw/corpus_candidates/brodeur_star_wars_openicpsr/full_project/brodeur_le_sangnier_zylberberg_replication/Figures/selparam_ras_real.png	already_local	data/raw/corpus_candidates/brodeur_star_wars_openicpsr/full_project/brodeur_le_sangnier_zylberberg_replication/Figures/selparam_ras_real.png	d3bf16478533c27777db1731e3ab48d2e354023efabb27f5ee9bb863a1c56410	75500	metadata_only	steps/source_inventory/figure1/mirror_sample/artifact_samples/source_artifact_8bde29dd3bb80a57.json	metadata_only	
source_artifact_35e4f265602503fd	raw_corpus:brodeur_star_wars_openicpsr	local_mirror	unknown	eps	selparam_raw_real.eps		data/raw/corpus_candidates/brodeur_star_wars_openicpsr/full_project/brodeur_le_sangnier_zylberberg_replication/Figures/selparam_raw_real.eps	already_local	data/raw/corpus_candidates/brodeur_star_wars_openicpsr/full_project/brodeur_le_sangnier_zylberberg_replication/Figures/selparam_raw_real.eps	dfcbd7d0457bc7ca5cc45d8893e182410b792b805172c477f5f580285360f40c	76936	metadata_only	steps/source_inventory/figure1/mirror_sample/artifact_samples/source_artifact_35e4f265602503fd.json	metadata_only	
source_artifact_2f4582055f2eeb24	raw_corpus:brodeur_star_wars_openicpsr	local_mirror	unknown	png	selparam_raw_real.png		data/raw/corpus_candidates/brodeur_star_wars_openicpsr/full_project/brodeur_le_sangnier_zylberberg_replication/Figures/selparam_raw_real.png	already_local	data/raw/corpus_candidates/brodeur_star_wars_openicpsr/full_project/brodeur_le_sangnier_zylberberg_replication/Figures/selparam_raw_real.png	073ccaa446a96d918df1f17bbf54752ba887cf1dbc0b97a5859fa557f5dd9d20	78925	metadata_only	steps/source_inventory/figure1/mirror_sample/artifact_samples/source_artifact_2f4582055f2eeb24.json	metadata_only	
source_artifact_0bb5e936a6dd9051	raw_corpus:brodeur_star_wars_openicpsr	local_mirror	unknown	eps	selparam_rawprecis_real.eps		data/raw/corpus_candidates/brodeur_star_wars_openicpsr/full_project/brodeur_le_sangnier_zylberberg_replication/Figures/selparam_rawprecis_real.eps	already_local	data/raw/corpus_candidates/brodeur_star_wars_openicpsr/full_project/brodeur_le_sangnier_zylberberg_replication/Figures/selparam_rawprecis_real.eps	0d77d3bbbf8d967456d774ea2567ccc20b64043e21a0107dafd4b22e1d2d9a24	78021	metadata_only	steps/source_inventory/figure1/mirror_sample/artifact_samples/source_artifact_0bb5e936a6dd9051.json	metadata_only	
source_artifact_20c5379f2e7fd890	raw_corpus:brodeur_star_wars_openicpsr	local_mirror	unknown	png	selparam_rawprecis_real.png		data/raw/corpus_candidates/brodeur_star_wars_openicpsr/full_project/brodeur_le_sangnier_zylberberg_replication/Figures/selparam_rawprecis_real.png	already_local	data/raw/corpus_candidates/brodeur_star_wars_openicpsr/full_project/brodeur_le_sangnier_zylberberg_replication/Figures/selparam_rawprecis_real.png	de829a38c132945c37f650ad13533b09cfba061b7ad2cd91134840b8afb33b7f	78175	metadata_only	steps/source_inventory/figure1/mirror_sample/artifact_samples/source_artifact_20c5379f2e7fd890.json	metadata_only	
source_artifact_50cbab3cd19f845d	raw_corpus:brodeur_star_wars_openicpsr	local_mirror	unknown	eps	selparam_singleNo_real.eps		data/raw/corpus_candidates/brodeur_star_wars_openicpsr/full_project/brodeur_le_sangnier_zylberberg_replication/Figures/selparam_singleNo_real.eps	already_local	data/raw/corpus_candidates/brodeur_star_wars_openicpsr/full_project/brodeur_le_sangnier_zylberberg_replication/Figures/selparam_singleNo_real.eps	cae30b80766b26bd8bcb63ae748c26c540c6576570fcf6f3c8ff977e11c61ffe	78300	metadata_only	steps/source_inventory/figure1/mirror_sample/artifact_samples/source_artifact_50cbab3cd19f845d.json	metadata_only	
source_artifact_2ade9e75cbf60d13	raw_corpus:brodeur_star_wars_openicpsr	local_mirror	unknown	png	selparam_singleNo_real.png		data/raw/corpus_candidates/brodeur_star_wars_openicpsr/full_project/brodeur_le_sangnier_zylberberg_replication/Figures/selparam_singleNo_real.png	already_local	data/raw/corpus_candidates/brodeur_star_wars_openicpsr/full_project/brodeur_le_sangnier_zylberberg_replication/Figures/selparam_singleNo_real.png	ac778d8897893d6f0a6f987049a64fa133e58799871f6067fb7dfb4c1102b67c	74148	metadata_only	steps/source_inventory/figure1/mirror_sample/artifact_samples/source_artifact_2ade9e75cbf60d13.json	metadata_only	
source_artifact_180aa1101a51d0c9	raw_corpus:brodeur_star_wars_openicpsr	local_mirror	unknown	eps	selparam_single_real.eps		data/raw/corpus_candidates/brodeur_star_wars_openicpsr/full_project/brodeur_le_sangnier_zylberberg_replication/Figures/selparam_single_real.eps	already_local	data/raw/corpus_candidates/brodeur_star_wars_openicpsr/full_project/brodeur_le_sangnier_zylberberg_replication/Figures/selparam_single_real.eps	84482a08dd8df7f6dbebd065c774c3d1c1b74c24094603def9dc9b9ec246db09	77847	metadata_only	steps/source_inventory/figure1/mirror_sample/artifact_samples/source_artifact_180aa1101a51d0c9.json	metadata_only	
source_artifact_b4b5685c3a8b5edf	raw_corpus:brodeur_star_wars_openicpsr	local_mirror	unknown	png	selparam_single_real.png		data/raw/corpus_candidates/brodeur_star_wars_openicpsr/full_project/brodeur_le_sangnier_zylberberg_replication/Figures/selparam_single_real.png	already_local	data/raw/corpus_candidates/brodeur_star_wars_openicpsr/full_project/brodeur_le_sangnier_zylberberg_replication/Figures/selparam_single_real.png	f2609dd7e6bf89b28e929215b58e242910a850f7a541090628b936bdabc2bd52	79658	metadata_only	steps/source_inventory/figure1/mirror_sample/artifact_samples/source_artifact_b4b5685c3a8b5edf.json	metadata_only	
source_artifact_401a21dca5bdd169	raw_corpus:brodeur_star_wars_openicpsr	local_mirror	unknown	eps	selparam_tenured3No_real.eps		data/raw/corpus_candidates/brodeur_star_wars_openicpsr/full_project/brodeur_le_sangnier_zylberberg_replication/Figures/selparam_tenured3No_real.eps	already_local	data/raw/corpus_candidates/brodeur_star_wars_openicpsr/full_project/brodeur_le_sangnier_zylberberg_replication/Figures/selparam_tenured3No_real.eps	fa2e99f4073ae2ddba36be72f2abdd99ffe0108b41212c8daa7179ee16df9207	78282	metadata_only	steps/source_inventory/figure1/mirror_sample/artifact_samples/source_artifact_401a21dca5bdd169.json	metadata_only	
source_artifact_f83b4d13820c2dc4	raw_corpus:brodeur_star_wars_openicpsr	local_mirror	unknown	png	selparam_tenured3No_real.png		data/raw/corpus_candidates/brodeur_star_wars_openicpsr/full_project/brodeur_le_sangnier_zylberberg_replication/Figures/selparam_tenured3No_real.png	already_local	data/raw/corpus_candidates/brodeur_star_wars_openicpsr/full_project/brodeur_le_sangnier_zylberberg_replication/Figures/selparam_tenured3No_real.png	8c5a3cd4f84b7dfc6462f1aefe886c4c733b932036fdd5f9f3cd759dc85a9213	76917	metadata_only	steps/source_inventory/figure1/mirror_sample/artifact_samples/source_artifact_f83b4d13820c2dc4.json	metadata_only	
source_artifact_021c48d0aff5aecf	raw_corpus:brodeur_star_wars_openicpsr	local_mirror	unknown	eps	selparam_tenured3_real.eps		data/raw/corpus_candidates/brodeur_star_wars_openicpsr/full_project/brodeur_le_sangnier_zylberberg_replication/Figures/selparam_tenured3_real.eps	already_local	data/raw/corpus_candidates/brodeur_star_wars_openicpsr/full_project/brodeur_le_sangnier_zylberberg_replication/Figures/selparam_tenured3_real.eps	135dc38725ccebf6f56518f5e7abba10f179074aab87ef3aa103cfb482a988ba	77834	metadata_only	steps/source_inventory/figure1/mirror_sample/artifact_samples/source_artifact_021c48d0aff5aecf.json	metadata_only	
source_artifact_c196274df51b67c9	raw_corpus:brodeur_star_wars_openicpsr	local_mirror	unknown	png	selparam_tenured3_real.png		data/raw/corpus_candidates/brodeur_star_wars_openicpsr/full_project/brodeur_le_sangnier_zylberberg_replication/Figures/selparam_tenured3_real.png	already_local	data/raw/corpus_candidates/brodeur_star_wars_openicpsr/full_project/brodeur_le_sangnier_zylberberg_replication/Figures/selparam_tenured3_real.png	b9c1f6803cf037fcc0b4114f159341570c5a51b99b337f2be94f0e2338a53dd6	76137	metadata_only	steps/source_inventory/figure1/mirror_sample/artifact_samples/source_artifact_c196274df51b67c9.json	metadata_only	
source_artifact_d4e7cb11439b2531	raw_corpus:brodeur_star_wars_openicpsr	local_mirror	unknown	eps	selparam_thanksHigh_real.eps		data/raw/corpus_candidates/brodeur_star_wars_openicpsr/full_project/brodeur_le_sangnier_zylberberg_replication/Figures/selparam_thanksHigh_real.eps	already_local	data/raw/corpus_candidates/brodeur_star_wars_openicpsr/full_project/brodeur_le_sangnier_zylberberg_replication/Figures/selparam_thanksHigh_real.eps	bc9dbb3bdb2f1dbf627dd7c0e1cd31e6213f492c48bb13a1505f67b977930480	78211	metadata_only	steps/source_inventory/figure1/mirror_sample/artifact_samples/source_artifact_d4e7cb11439b2531.json	metadata_only	
source_artifact_3e5aae869e313347	raw_corpus:brodeur_star_wars_openicpsr	local_mirror	unknown	png	selparam_thanksHigh_real.png		data/raw/corpus_candidates/brodeur_star_wars_openicpsr/full_project/brodeur_le_sangnier_zylberberg_replication/Figures/selparam_thanksHigh_real.png	already_local	data/raw/corpus_candidates/brodeur_star_wars_openicpsr/full_project/brodeur_le_sangnier_zylberberg_replication/Figures/selparam_thanksHigh_real.png	f6e402dc484dd2d29a15a1188a2fe7e77958b280873d893d9fc842c3b8ce7923	76240	metadata_only	steps/source_inventory/figure1/mirror_sample/artifact_samples/source_artifact_3e5aae869e313347.json	metadata_only	
source_artifact_f1c192c928f5af17	raw_corpus:brodeur_star_wars_openicpsr	local_mirror	unknown	eps	selparam_thanksLow_real.eps		data/raw/corpus_candidates/brodeur_star_wars_openicpsr/full_project/brodeur_le_sangnier_zylberberg_replication/Figures/selparam_thanksLow_real.eps	already_local	data/raw/corpus_candidates/brodeur_star_wars_openicpsr/full_project/brodeur_le_sangnier_zylberberg_replication/Figures/selparam_thanksLow_real.eps	2f7e33baff870e2a3e920c79ac062bedb20926a585d1438c509fba26d4fc30a7	77550	metadata_only	steps/source_inventory/figure1/mirror_sample/artifact_samples/source_artifact_f1c192c928f5af17.json	metadata_only	
source_artifact_a7d9b285daa0420a	raw_corpus:brodeur_star_wars_openicpsr	local_mirror	unknown	png	selparam_thanksLow_real.png		data/raw/corpus_candidates/brodeur_star_wars_openicpsr/full_project/brodeur_le_sangnier_zylberberg_replication/Figures/selparam_thanksLow_real.png	already_local	data/raw/corpus_candidates/brodeur_star_wars_openicpsr/full_project/brodeur_le_sangnier_zylberberg_replication/Figures/selparam_thanksLow_real.png	924787a32f044f5bf66eefaa486298f6a329ac852fcbf0efb13b97b726eebf10	77072	metadata_only	steps/source_inventory/figure1/mirror_sample/artifact_samples/source_artifact_a7d9b285daa0420a.json	metadata_only	
source_artifact_770e5f85bb992d36	raw_corpus:brodeur_star_wars_openicpsr	local_mirror	unknown	eps	selparam_wart_real.eps		data/raw/corpus_candidates/brodeur_star_wars_openicpsr/full_project/brodeur_le_sangnier_zylberberg_replication/Figures/selparam_wart_real.eps	already_local	data/raw/corpus_candidates/brodeur_star_wars_openicpsr/full_project/brodeur_le_sangnier_zylberberg_replication/Figures/selparam_wart_real.eps	5560a82f00cda727f319088ef4e81fcaad51db9fa5dc606208212459df651491	77135	metadata_only	steps/source_inventory/figure1/mirror_sample/artifact_samples/source_artifact_770e5f85bb992d36.json	metadata_only	
source_artifact_e6b821b37e4280b5	raw_corpus:brodeur_star_wars_openicpsr	local_mirror	unknown	png	selparam_wart_real.png		data/raw/corpus_candidates/brodeur_star_wars_openicpsr/full_project/brodeur_le_sangnier_zylberberg_replication/Figures/selparam_wart_real.png	already_local	data/raw/corpus_candidates/brodeur_star_wars_openicpsr/full_project/brodeur_le_sangnier_zylberberg_replication/Figures/selparam_wart_real.png	8349e31c844ac2cf569a1d255ef89d8c94bbd1ad3500bb6bfb380897e12fc20a	76426	metadata_only	steps/source_inventory/figure1/mirror_sample/artifact_samples/source_artifact_e6b821b37e4280b5.json	metadata_only	
source_artifact_6fbb95d403f04553	raw_corpus:brodeur_star_wars_openicpsr	local_mirror	unknown	eps	selparam_wtable_real.eps		data/raw/corpus_candidates/brodeur_star_wars_openicpsr/full_project/brodeur_le_sangnier_zylberberg_replication/Figures/selparam_wtable_real.eps	already_local	data/raw/corpus_candidates/brodeur_star_wars_openicpsr/full_project/brodeur_le_sangnier_zylberberg_replication/Figures/selparam_wtable_real.eps	a5e625d804a774552e0dce0603c30e5832bd861cb98d71ed0a450bf3f5771d29	76943	metadata_only	steps/source_inventory/figure1/mirror_sample/artifact_samples/source_artifact_6fbb95d403f04553.json	metadata_only	
source_artifact_8b7710090a30b67b	raw_corpus:brodeur_star_wars_openicpsr	local_mirror	unknown	png	selparam_wtable_real.png		data/raw/corpus_candidates/brodeur_star_wars_openicpsr/full_project/brodeur_le_sangnier_zylberberg_replication/Figures/selparam_wtable_real.png	already_local	data/raw/corpus_candidates/brodeur_star_wars_openicpsr/full_project/brodeur_le_sangnier_zylberberg_replication/Figures/selparam_wtable_real.png	04a9cccb2c7d3a9fea35c653935d9c40226c5a06cd419008d1a1c31dd12ef2fd	76372	metadata_only	steps/source_inventory/figure1/mirror_sample/artifact_samples/source_artifact_8b7710090a30b67b.json	metadata_only	
