source_id	identifier_type	identifier_value	identifier_url	identifier_source	is_primary	confidence	notes
work_title_percentage_of_patients_achieving_glycosylated_hemoglobin_hba1c_con	url	https://doi.org/10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	real_world_grounding_sample_300.tsv	false	medium	
work_title_jap_91_4_971	url	https://doi.org/10.1177/2515245919882693	https://doi.org/10.1177/2515245919882693	real_world_grounding_sample_300.tsv	false	medium	
work_title_alves_et_al_2018_score_24716_49_3	url	https://doi.org/10.31222/osf.io/b7x8f_v1	https://doi.org/10.31222/osf.io/b7x8f_v1	real_world_grounding_sample_300.tsv	false	medium	
work_title_jap_86_6_1120	url	https://doi.org/10.1177/2515245919882693	https://doi.org/10.1177/2515245919882693	real_world_grounding_sample_300.tsv	false	medium	
work_title_identification_of_common_genetic_polymorphisms_associated_with_dow	url	https://doi.org/10.1038/s41586-022-05275-y	https://doi.org/10.1038/s41586-022-05275-y	real_world_grounding_sample_300.tsv	false	medium	
work_title_percentage_of_heavy_drinking_days_at_week_16_endpoint	url	https://doi.org/10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	real_world_grounding_sample_300.tsv	false	medium	
work_doi_10_2466_pms_109_2_577_580	doi	10.2466/20.22.pms.114.1.185-188	https://doi.org/10.2466/20.22.pms.114.1.185-188	real_world_grounding_sample_300.tsv	false	high	
work_doi_10_2466_pms_109_2_577_580	url	https://doi.org/10.1090/noti3044	https://doi.org/10.1090/noti3044	real_world_grounding_sample_300.tsv	false	medium	
work_title_many_labs_2_alter_1	url	https://doi.org/10.1177/2515245918810225	https://doi.org/10.1177/2515245918810225	real_world_grounding_sample_300.tsv	false	medium	
work_title_wage_stagnation_and_buyer_power_how_buyer_supplier_relations_affec	url	https://doi.org/10.31222/osf.io/b7x8f_v1	https://doi.org/10.31222/osf.io/b7x8f_v1	real_world_grounding_sample_300.tsv	false	medium	
work_plot2_metabus_open_bosco_pp_53_1_153_4827	url	https://doi.org/10.1177/2515245919882693	https://doi.org/10.1177/2515245919882693	real_world_grounding_sample_300.tsv	false	medium	
work_title_phase_3_psoriatic_arthritis_trial_brodalumab_140_mg_csdmard_versus	url	https://www.rexdouglass.com	https://www.rexdouglass.com	real_world_grounding_sample_300.tsv	false	medium	
work_title_genomics_of_perivascular_space_burden_unravels_early_mechanisms_of	url	https://doi.org/10.1038/s41586-022-05275-y	https://doi.org/10.1038/s41586-022-05275-y	real_world_grounding_sample_300.tsv	false	medium	
work_title_researchers_showed_images_to_the_adolescents_with_anorexia_nervosa	doi	10.1002/erv.3103	https://doi.org/10.1002/erv.3103	real_world_grounding_sample_300.tsv	false	high	
work_title_researchers_showed_images_to_the_adolescents_with_anorexia_nervosa	url	https://doi.org/10.1090/noti3044	https://doi.org/10.1090/noti3044	real_world_grounding_sample_300.tsv	false	medium	
work_title_log_transformed_log_28_day_seizure_rate_for_all_primary_generalize	url	https://doi.org/10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	real_world_grounding_sample_300.tsv	false	medium	
work_title_explaining_explanations_how_legislators_explain_their_policy_posit	url	https://doi.org/10.31222/osf.io/b7x8f_v1	https://doi.org/10.31222/osf.io/b7x8f_v1	real_world_grounding_sample_300.tsv	false	medium	
work_title_religious_beliefs_and_behavior_cognitive_orientation_towards_spiri	url	https://doi.org/10.1177/0956797619831612	https://doi.org/10.1177/0956797619831612	real_world_grounding_sample_300.tsv	false	medium	
work_nct_nct04244084	url	https://doi.org/10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	real_world_grounding_sample_300.tsv	false	medium	
work_title_https_osf_io_8j9cg	url	https://osf.io/8j9cg/	https://osf.io/8j9cg/	real_world_grounding_sample_300.tsv	false	medium	
work_title_https_osf_io_8j9cg	url	https://doi.org/10.1126/science.aac4716	https://doi.org/10.1126/science.aac4716	real_world_grounding_sample_300.tsv	false	medium	
work_title_participants_cheated_more_frequently_after_reading_the_anti_free_w	url	https://osf.io/i29mh/	https://osf.io/i29mh/	real_world_grounding_sample_300.tsv	false	medium	
work_title_participants_cheated_more_frequently_after_reading_the_anti_free_w	url	https://doi.org/10.1126/science.aac4716	https://doi.org/10.1126/science.aac4716	real_world_grounding_sample_300.tsv	false	medium	
work_title_f_1_117_127_07	url	https://doi.org/10.1098/rsos.231240	https://doi.org/10.1098/rsos.231240	real_world_grounding_sample_300.tsv	false	medium	
work_title_complete_heartburn_relief_during_the_first_full_24_hour_period_in	url	https://doi.org/10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	real_world_grounding_sample_300.tsv	false	medium	
work_plot2_metabus_open_bosco_pp_63_2_439_4994	url	https://doi.org/10.1177/2515245919882693	https://doi.org/10.1177/2515245919882693	real_world_grounding_sample_300.tsv	false	medium	
work_title_aflibercept_versus_placebo_in_combination_with_docetaxel_and_predn	url	https://doi.org/10.1038/s41597-025-04417-x	https://doi.org/10.1038/s41597-025-04417-x	real_world_grounding_sample_300.tsv	false	medium	
work_doi_10_1007_s10683_011_9295_3	url	https://doi.org/10.31222/osf.io/b7x8f_v1	https://doi.org/10.31222/osf.io/b7x8f_v1	real_world_grounding_sample_300.tsv	false	medium	
work_plot2_schaefer_schwarz_2019_without_prereg_schaefer_2019_np_mul_077_7036	url	https://doi.org/10.3389/fpsyg.2019.00813	https://doi.org/10.3389/fpsyg.2019.00813	real_world_grounding_sample_300.tsv	false	medium	
work_plot2_metabus_open_bosco_jap_66_3_371_3048	url	https://doi.org/10.1177/2515245919882693	https://doi.org/10.1177/2515245919882693	real_world_grounding_sample_300.tsv	false	medium	
work_title_genetic_variants_in_cpa6_and_prpf31_are_associated_with_variation	url	https://doi.org/10.1038/s41586-022-05275-y	https://doi.org/10.1038/s41586-022-05275-y	real_world_grounding_sample_300.tsv	false	medium	
work_title_bold_oxygen_level_dependent_bold_activations_in_prespecified_rois	url	https://doi.org/10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	real_world_grounding_sample_300.tsv	false	medium	
work_title_untx_corrected_by_creatinine_50_nmol_mmol_at_week_13	url	https://doi.org/10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	real_world_grounding_sample_300.tsv	false	medium	
work_title_percent_change_from_baseline_in_calculated_low_density_lipoprotein	url	https://doi.org/10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	real_world_grounding_sample_300.tsv	false	medium	
work_title_change_from_baseline_in_modified_scale_for_the_assessment_of_negat	url	https://doi.org/10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	real_world_grounding_sample_300.tsv	false	medium	
work_title_brons_et_al_2017_score_24yw6_31_1	url	https://doi.org/10.31222/osf.io/b7x8f_v1	https://doi.org/10.31222/osf.io/b7x8f_v1	real_world_grounding_sample_300.tsv	false	medium	
work_title_nichols_knobe_2007	url	https://www.rexdouglass.com	https://www.rexdouglass.com	real_world_grounding_sample_300.tsv	false	medium	
work_title_change_from_baseline_in_international_restless_legs_syndrome_study	url	https://doi.org/10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	real_world_grounding_sample_300.tsv	false	medium	
work_title_sulindac_effects_on_apoptosis_in_atypical_nevi	url	https://doi.org/10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	real_world_grounding_sample_300.tsv	false	medium	
work_title_change_from_baseline_in_the_number_of_bowel_movements_per_week	url	https://doi.org/10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	real_world_grounding_sample_300.tsv	false	medium	
work_title_the_composite_of_cerebral_ischemic_stroke_and_transient_ischemic_a	url	https://doi.org/10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	real_world_grounding_sample_300.tsv	false	medium	
work_plot2_metabus_open_bosco_pp_45_4_807_4702	url	https://doi.org/10.1177/2515245919882693	https://doi.org/10.1177/2515245919882693	real_world_grounding_sample_300.tsv	false	medium	
work_title_change_from_baseline_in_the_brief_pain_inventory_short_form_bpi_sf	url	https://doi.org/10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	real_world_grounding_sample_300.tsv	false	medium	
work_title_10_1007_s00213_003_1558_z	url	https://www.rexdouglass.com	https://www.rexdouglass.com	real_world_grounding_sample_300.tsv	false	medium	
work_title_4_month_progression_free_survival_pfs_rate_in_the_double_blind_pha	url	https://doi.org/10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	real_world_grounding_sample_300.tsv	false	medium	
work_doi_10_17605_osf_io_evdp5	doi	10.1098/rspb.2022.0128	https://doi.org/10.1098/rspb.2022.0128	real_world_grounding_sample_300.tsv	true	high	
work_doi_10_17605_osf_io_evdp5	url	https://doi.org/10.1090/noti3044	https://doi.org/10.1090/noti3044	real_world_grounding_sample_300.tsv	false	medium	
work_nct_nct00097695	url	https://doi.org/10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	real_world_grounding_sample_300.tsv	false	medium	
work_title_ethnic_diversity_economic_and_cultural_contexts_and_social_trust_c	url	https://doi.org/10.31222/osf.io/b7x8f_v1	https://doi.org/10.31222/osf.io/b7x8f_v1	real_world_grounding_sample_300.tsv	false	medium	
work_title_smoking_abstinence_for_7_days_at_last_contact	url	https://doi.org/10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	real_world_grounding_sample_300.tsv	false	medium	
work_title_percentage_of_participants_with_a_menstrual_blood_loss_mbl_volume	url	https://doi.org/10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	real_world_grounding_sample_300.tsv	false	medium	
work_title_genome_wide_association_analysis_in_primary_sclerosing_cholangitis	url	https://doi.org/10.1038/s41586-022-05275-y	https://doi.org/10.1038/s41586-022-05275-y	real_world_grounding_sample_300.tsv	false	medium	
work_nct_nct02025751	url	https://doi.org/10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	real_world_grounding_sample_300.tsv	false	medium	
work_title_integrative_analysis_of_genome_wide_association_studies_identifies	url	https://doi.org/10.1038/s41586-022-05275-y	https://doi.org/10.1038/s41586-022-05275-y	real_world_grounding_sample_300.tsv	false	medium	
work_title_jap_79_6_959	url	https://doi.org/10.1177/2515245919882693	https://doi.org/10.1177/2515245919882693	real_world_grounding_sample_300.tsv	false	medium	
work_title_annual_rate_of_change_in_lung_density	url	https://doi.org/10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	real_world_grounding_sample_300.tsv	false	medium	
work_title_percentage_of_participants_with_disease_free_survival_dfs	url	https://doi.org/10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	real_world_grounding_sample_300.tsv	false	medium	
work_title_investigating_technology_enhanced_teacher_professional_development	url	https://doi.org/10.31222/osf.io/b7x8f_v1	https://doi.org/10.31222/osf.io/b7x8f_v1	real_world_grounding_sample_300.tsv	false	medium	
work_title_pressed_for_time_goal_conflict_shapes_how_time_is_perceived_spent	url	https://doi.org/10.1090/noti3044	https://doi.org/10.1090/noti3044	real_world_grounding_sample_300.tsv	false	medium	
work_title_many_labs_2_anderson_1	url	https://doi.org/10.1177/2515245918810225	https://doi.org/10.1177/2515245918810225	real_world_grounding_sample_300.tsv	false	medium	
work_title_when_your_world_must_be_defended_choosing_products_to_justify_the	url	https://doi.org/10.31222/osf.io/b7x8f_v1	https://doi.org/10.31222/osf.io/b7x8f_v1	real_world_grounding_sample_300.tsv	false	medium	
work_title_how_does_the_design_of_waste_disposal_signage_influence_waste_disp	url	https://doi.org/10.31222/osf.io/b7x8f_v1	https://doi.org/10.31222/osf.io/b7x8f_v1	real_world_grounding_sample_300.tsv	false	medium	
work_title_van_prooijen_j_w_van_dijk_e_2014_when_consequence_size_predicts_be	url	https://doi.org/10.1037/pspa0000084	https://doi.org/10.1037/pspa0000084	real_world_grounding_sample_300.tsv	false	medium	
work_title_percent_of_patients_in_histological_remission_30_eos_hpf	url	https://doi.org/10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	real_world_grounding_sample_300.tsv	false	medium	
work_doi_10_1111_j_1467_9280_2008_02045_x	doi	10.1177/2515245920917931	https://doi.org/10.1177/2515245920917931	real_world_grounding_sample_300.tsv	false	high	
work_doi_10_1111_j_1467_9280_2008_02045_x	url	https://doi.org/10.1090/noti3044	https://doi.org/10.1090/noti3044	real_world_grounding_sample_300.tsv	false	medium	
work_title_political_ideology_predicted_nostalgia_meaning_that_the_more_conse	url	https://doi.org/10.1090/noti3044	https://doi.org/10.1090/noti3044	real_world_grounding_sample_300.tsv	false	medium	
work_title_corbo_osbat_2013	url	https://doi.org/10.1016/j.jinteco.2020.103383	https://doi.org/10.1016/j.jinteco.2020.103383	real_world_grounding_sample_300.tsv	false	medium	
work_title_object_working_memory_is_employed_during_mental_rotation	doi	10.3758/s13423-024-02602-4	https://doi.org/10.3758/s13423-024-02602-4	real_world_grounding_sample_300.tsv	false	high	
work_title_object_working_memory_is_employed_during_mental_rotation	url	https://doi.org/10.1090/noti3044	https://doi.org/10.1090/noti3044	real_world_grounding_sample_300.tsv	false	medium	
work_title_phase_ii_change_in_depressive_symptoms	url	https://doi.org/10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	real_world_grounding_sample_300.tsv	false	medium	
work_title_violent_offending_and_victimization_in_adolescence_social_network	url	https://doi.org/10.31222/osf.io/b7x8f_v1	https://doi.org/10.31222/osf.io/b7x8f_v1	real_world_grounding_sample_300.tsv	false	medium	
work_doi_10_1002_acp_1376	doi	10.1037/h0101833	https://doi.org/10.1037/h0101833	real_world_grounding_sample_300.tsv	false	high	
work_doi_10_1002_acp_1376	url	https://doi.org/10.1090/noti3044	https://doi.org/10.1090/noti3044	real_world_grounding_sample_300.tsv	false	medium	
work_title_more_effort_is_expected_to_perform_an_additional_unit_of_work_when	doi	10.17605/osf.io/wmqtb	https://doi.org/10.17605/osf.io/wmqtb	real_world_grounding_sample_300.tsv	false	high	
work_title_more_effort_is_expected_to_perform_an_additional_unit_of_work_when	url	https://doi.org/10.1090/noti3044	https://doi.org/10.1090/noti3044	real_world_grounding_sample_300.tsv	false	medium	
work_plot2_schaefer_schwarz_2019_without_prereg_schaefer_2019_np_cli_046_6731	url	https://doi.org/10.3389/fpsyg.2019.00813	https://doi.org/10.3389/fpsyg.2019.00813	real_world_grounding_sample_300.tsv	false	medium	
work_title_shared_genetic_pathways_contribute_to_risk_of_hypertrophic_and_dil	url	https://doi.org/10.1038/s41586-022-05275-y	https://doi.org/10.1038/s41586-022-05275-y	real_world_grounding_sample_300.tsv	false	medium	
work_title_woon_373	url	https://doi.org/10.1038/nrn3475	https://doi.org/10.1038/nrn3475	real_world_grounding_sample_300.tsv	false	medium	
work_plot2_schaefer_schwarz_2019_with_prereg_schaefer_2019_preg_25_6452	url	https://doi.org/10.3389/fpsyg.2019.00813	https://doi.org/10.3389/fpsyg.2019.00813	real_world_grounding_sample_300.tsv	false	medium	
work_doi_10_1086_653487	url	https://doi.org/10.31222/osf.io/b7x8f_v1	https://doi.org/10.31222/osf.io/b7x8f_v1	real_world_grounding_sample_300.tsv	false	medium	
work_title_du145_cell_proliferation_between_sipten_siptenp1_and_siptenp1	url	https://doi.org/10.7554/elife.71601.sa2	https://doi.org/10.7554/elife.71601.sa2	real_world_grounding_sample_300.tsv	false	medium	
work_title_percent_change_from_baseline_in_low_density_lipoprotein_cholestero	url	https://doi.org/10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	real_world_grounding_sample_300.tsv	false	medium	
work_title_a_common_variant_in_the_setd7_gene_predicts_serum_lycopene_concent	url	https://doi.org/10.1038/s41586-022-05275-y	https://doi.org/10.1038/s41586-022-05275-y	real_world_grounding_sample_300.tsv	false	medium	
work_title_moral_foundations_graham_et_al_2009	url	https://www.rexdouglass.com	https://www.rexdouglass.com	real_world_grounding_sample_300.tsv	false	medium	
work_plot2_metabus_open_bosco_jap_87_4_687_3946	url	https://doi.org/10.1177/2515245919882693	https://doi.org/10.1177/2515245919882693	real_world_grounding_sample_300.tsv	false	medium	
work_title_locating_supreme_court_opinions_in_doctrine_space	url	https://doi.org/10.1177/2053168016665856	https://doi.org/10.1177/2053168016665856	real_world_grounding_sample_300.tsv	false	medium	
work_title_will_consumption_rebound_after_the_covid_19_pandemic_a_structural	url	https://doi.org/10.31222/osf.io/b7x8f_v1	https://doi.org/10.31222/osf.io/b7x8f_v1	real_world_grounding_sample_300.tsv	false	medium	
work_nct_nct00106392	url	https://doi.org/10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	real_world_grounding_sample_300.tsv	false	medium	
work_title_acr20_responder_odds_for_active_regimen_versus_matched_placebo_con	url	https://www.rexdouglass.com	https://www.rexdouglass.com	real_world_grounding_sample_300.tsv	false	medium	
work_title_emotionality_is_not_associated_with_the_political_orientation	doi	10.1016/j.jrp.2010.11.010	https://doi.org/10.1016/j.jrp.2010.11.010	real_world_grounding_sample_300.tsv	false	high	
work_title_emotionality_is_not_associated_with_the_political_orientation	url	https://doi.org/10.1090/noti3044	https://doi.org/10.1090/noti3044	real_world_grounding_sample_300.tsv	false	medium	
work_title_incidence_of_gastroduodenal_ulcers	url	https://doi.org/10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	real_world_grounding_sample_300.tsv	false	medium	
work_title_the_link_between_self_dehumanization_and_immoral_behavior	url	https://doi.org/10.1090/noti3044	https://doi.org/10.1090/noti3044	real_world_grounding_sample_300.tsv	false	medium	
work_title_the_influences_of_a_two_tier_test_strategy_on_student_learning_a_l	url	https://doi.org/10.31222/osf.io/b7x8f_v1	https://doi.org/10.31222/osf.io/b7x8f_v1	real_world_grounding_sample_300.tsv	false	medium	
work_title_genetic_associations_with_radiological_damage_in_rheumatoid_arthri	url	https://doi.org/10.1038/s41586-022-05275-y	https://doi.org/10.1038/s41586-022-05275-y	real_world_grounding_sample_300.tsv	false	medium	
work_nct_nct00497146	url	https://doi.org/10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	real_world_grounding_sample_300.tsv	false	medium	
work_title_is_there_selection_bias_in_laboratory_experiments_the_case_of_soci	url	https://doi.org/10.31222/osf.io/b7x8f_v1	https://doi.org/10.31222/osf.io/b7x8f_v1	real_world_grounding_sample_300.tsv	false	medium	
work_title_loyal_rebels_a_test_of_the_normative_conflict_model_of_constructiv	url	https://doi.org/10.31222/osf.io/b7x8f_v1	https://doi.org/10.31222/osf.io/b7x8f_v1	real_world_grounding_sample_300.tsv	false	medium	
work_plot2_button_nord_neuroscience_oldershaw_214_337	url	https://doi.org/10.1038/nrn3475	https://doi.org/10.1038/nrn3475	real_world_grounding_sample_300.tsv	false	medium	
work_title_incorporating_spatial_anatomical_similarity_into_the_vgwas_framewo	url	https://doi.org/10.1038/s41586-022-05275-y	https://doi.org/10.1038/s41586-022-05275-y	real_world_grounding_sample_300.tsv	false	medium	
work_title_kaplan_meier_estimate_of_the_percentage_of_participants_who_experi	url	https://doi.org/10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	real_world_grounding_sample_300.tsv	false	medium	
work_title_f_1_76_11_53	url	https://doi.org/10.1098/rsos.231240	https://doi.org/10.1098/rsos.231240	real_world_grounding_sample_300.tsv	false	medium	
work_title_feelings_of_social_warmth_or_coldness_can_be_induced_by_experience	doi	10.1037/arc0000007	https://doi.org/10.1037/arc0000007	real_world_grounding_sample_300.tsv	false	high	
work_title_feelings_of_social_warmth_or_coldness_can_be_induced_by_experience	url	https://doi.org/10.1090/noti3044	https://doi.org/10.1090/noti3044	real_world_grounding_sample_300.tsv	false	medium	
work_title_progression_free_survival_pfs_per_independent_radiologic_review	url	https://doi.org/10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	real_world_grounding_sample_300.tsv	false	medium	
work_title_intentional_disclosure_audience_privacy_setting	doi	10.1093/joc/jqaf007	https://doi.org/10.1093/joc/jqaf007	real_world_grounding_sample_300.tsv	false	high	
work_title_intentional_disclosure_audience_privacy_setting	url	https://doi.org/10.1093/joc/jqaf007	https://doi.org/10.1093/joc/jqaf007	real_world_grounding_sample_300.tsv	false	medium	
work_title_modified_bromage_score_at_10_minutes_post_injection	url	https://doi.org/10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	real_world_grounding_sample_300.tsv	false	medium	
work_title_genetic_variants_at_2q24_are_associated_with_susceptibility_to_typ	url	https://doi.org/10.1038/s41586-022-05275-y	https://doi.org/10.1038/s41586-022-05275-y	real_world_grounding_sample_300.tsv	false	medium	
work_title_complete_healing_of_the_persistent_epithelial_defect_ped_or_cornea	url	https://doi.org/10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	real_world_grounding_sample_300.tsv	false	medium	
work_title_genome_wide_association_and_pathway_analysis_of_left_ventricular_f	url	https://doi.org/10.1038/s41586-022-05275-y	https://doi.org/10.1038/s41586-022-05275-y	real_world_grounding_sample_300.tsv	false	medium	
work_title_overall_survival	url	https://doi.org/10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	real_world_grounding_sample_300.tsv	false	medium	
work_nct_nct02238483	url	https://doi.org/10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	real_world_grounding_sample_300.tsv	false	medium	
work_title_t_27_2_71	url	https://doi.org/10.1098/rsos.231240	https://doi.org/10.1098/rsos.231240	real_world_grounding_sample_300.tsv	false	medium	
work_title_yuan_301	url	https://doi.org/10.1038/nrn3475	https://doi.org/10.1038/nrn3475	real_world_grounding_sample_300.tsv	false	medium	
work_plot2_metabus_open_bosco_jap_85_2_237_3794	url	https://doi.org/10.1177/2515245919882693	https://doi.org/10.1177/2515245919882693	real_world_grounding_sample_300.tsv	false	medium	
work_title_integration_of_genome_wide_snp_data_and_gene_expression_profiles_r	url	https://doi.org/10.1038/s41586-022-05275-y	https://doi.org/10.1038/s41586-022-05275-y	real_world_grounding_sample_300.tsv	false	medium	
work_doi_10_1086_670394	url	https://doi.org/10.31222/osf.io/b7x8f_v1	https://doi.org/10.31222/osf.io/b7x8f_v1	real_world_grounding_sample_300.tsv	false	medium	
work_title_looking_on_the_bright_side_replicating_the_association_between_bri	url	https://doi.org/10.1177/25152459231187988	https://doi.org/10.1177/25152459231187988	real_world_grounding_sample_300.tsv	false	medium	
work_title_mohler_seitz_2012	url	https://doi.org/10.1016/j.jinteco.2020.103383	https://doi.org/10.1016/j.jinteco.2020.103383	real_world_grounding_sample_300.tsv	false	medium	
work_title_proportion_of_participants_with_clinical_remission_per_mayo_score	url	https://doi.org/10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	real_world_grounding_sample_300.tsv	false	medium	
work_title_count_of_participants_who_self_reported_adequate_relief	url	https://doi.org/10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	real_world_grounding_sample_300.tsv	false	medium	
work_title_gottfredson_g_d_jones_e_m_holland_j_l_1993_personality_and_vocatio	url	https://doi.org/10.1177/0956797619831612	https://doi.org/10.1177/0956797619831612	real_world_grounding_sample_300.tsv	false	medium	
work_doi_10_1111_1467_9280_00431	doi	10.1177/0956797619831612	https://doi.org/10.1177/0956797619831612	real_world_grounding_sample_300.tsv	false	high	
work_doi_10_1111_1467_9280_00431	url	https://doi.org/10.1090/noti3044	https://doi.org/10.1090/noti3044	real_world_grounding_sample_300.tsv	false	medium	
work_title_the_iraq_coalition_of_thewilling_and_politically_able_party_system	url	https://doi.org/10.1177/2053168016665856	https://doi.org/10.1177/2053168016665856	real_world_grounding_sample_300.tsv	false	medium	
work_title_effect_of_hla_drb1_alleles_and_genetic_variants_on_the_development	url	https://doi.org/10.1038/s41586-022-05275-y	https://doi.org/10.1038/s41586-022-05275-y	real_world_grounding_sample_300.tsv	false	medium	
work_title_2016_preregistered_key_question_effect_schaefer_2019_preg_50	url	https://doi.org/10.3389/fpsyg.2019.00813	https://doi.org/10.3389/fpsyg.2019.00813	real_world_grounding_sample_300.tsv	false	medium	
work_title_progression_free_survival_pfs_following_treatment_with_tivantinib	url	https://doi.org/10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	real_world_grounding_sample_300.tsv	false	medium	
work_plot2_button_nord_neuroscience_shum_258_408	url	https://doi.org/10.1038/nrn3475	https://doi.org/10.1038/nrn3475	real_world_grounding_sample_300.tsv	false	medium	
work_doi_10_17605_osf_io_39xuw	doi	10.1111/j.1468-0068.2010.00795.x	https://doi.org/10.1111/j.1468-0068.2010.00795.x	real_world_grounding_sample_300.tsv	true	high	
work_doi_10_17605_osf_io_39xuw	url	https://doi.org/10.1090/noti3044	https://doi.org/10.1090/noti3044	real_world_grounding_sample_300.tsv	false	medium	
work_title_miron_1986	url	https://doi.org/10.1111/jeea.12133	https://doi.org/10.1111/jeea.12133	real_world_grounding_sample_300.tsv	false	medium	
work_title_who_should_be_in_power_to_encourage_product_program_innovativeness	url	https://doi.org/10.31222/osf.io/b7x8f_v1	https://doi.org/10.31222/osf.io/b7x8f_v1	real_world_grounding_sample_300.tsv	false	medium	
work_nct_nct00474851	url	https://doi.org/10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	real_world_grounding_sample_300.tsv	false	medium	
work_title_scarcity_induced_focus_ledas_to_neglect_of_other_details	doi	10.1016/j.joep.2018.12.001	https://doi.org/10.1016/j.joep.2018.12.001	real_world_grounding_sample_300.tsv	false	high	
work_title_scarcity_induced_focus_ledas_to_neglect_of_other_details	url	https://doi.org/10.1090/noti3044	https://doi.org/10.1090/noti3044	real_world_grounding_sample_300.tsv	false	medium	
work_title_is_cleanliness_next_to_godliness_dispelling_old_wives_tales_failur	url	https://doi.org/10.1090/noti3044	https://doi.org/10.1090/noti3044	real_world_grounding_sample_300.tsv	false	medium	
work_nct_nct00784654	url	https://doi.org/10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	real_world_grounding_sample_300.tsv	false	medium	
work_title_effects_of_phonemic_similarity_on_total_number_of_correctly_recall	doi	10.20982/tqmp.20.1.r001	https://doi.org/10.20982/tqmp.20.1.r001	real_world_grounding_sample_300.tsv	false	high	
work_title_effects_of_phonemic_similarity_on_total_number_of_correctly_recall	url	https://doi.org/10.1090/noti3044	https://doi.org/10.1090/noti3044	real_world_grounding_sample_300.tsv	false	medium	
work_title_tumorigenicity_frequency_between_top_gfplow_vs_top_gfphigh_450_cul	url	https://doi.org/10.7554/elife.71601.sa2	https://doi.org/10.7554/elife.71601.sa2	real_world_grounding_sample_300.tsv	false	medium	
work_title_integration_of_transcriptome_and_exome_genotyping_identifies_signi	url	https://doi.org/10.1038/s41586-022-05275-y	https://doi.org/10.1038/s41586-022-05275-y	real_world_grounding_sample_300.tsv	false	medium	
work_title_proportion_of_patients_meeting_american_college_of_rheumatology_20	url	https://doi.org/10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	real_world_grounding_sample_300.tsv	false	medium	
work_title_nrs_numerical_rating_scale	url	https://doi.org/10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	real_world_grounding_sample_300.tsv	false	medium	
work_title_jap_93_4_864	url	https://doi.org/10.1177/2515245919882693	https://doi.org/10.1177/2515245919882693	real_world_grounding_sample_300.tsv	false	medium	
work_plot2_metabus_open_bosco_jap_95_1_122_4496	url	https://doi.org/10.1177/2515245919882693	https://doi.org/10.1177/2515245919882693	real_world_grounding_sample_300.tsv	false	medium	
