candidate_id	result_id	represented_source_id	route_module	route_family	input_primary_doi	input_pmid	input_pmcid	input_nct	input_title	input_first_author	input_year	query_used	api_url	api_record_id	api_record_json_path	candidate_url	candidate_final_url	candidate_repository	candidate_object_type_guess	candidate_relation_type	candidate_doi	candidate_pmid	candidate_pmcid	candidate_title	candidate_authors	candidate_year	candidate_license	candidate_access_status	download_attempted	http_status	mime_type	content_length	local_path	sha256	extracted_text_path	doi_in_candidate_text	pmid_in_candidate_text	pmcid_in_candidate_text	title_similarity	author_year_match	identity_decision	identity_reason	evidence_scale_candidate	failure_code	failure_detail	created_at
cand_7d41129de3fb	sr_14b1bfc72686	work_title_building_confidence_in_elections_the_case_of_electoral_monitors_in	doi_accept_pdf	doi_accept	10.1017/xps.2013.1				Building Confidence In Elections: The Case Of Electoral Monitors In Kosova			10.1017/xps.2013.1				https://doi.org/10.1017/xps.2013.1	https://www.cambridge.org/core/journals/journal-of-experimental-political-science/article/abs/building-confidence-in-elections-the-case-of-electoral-monitors-in-kosova/614A00439246435F35D10E46E6912646	www.cambridge.org	paywall_or_login_page	primary_identifier_route	10.1017/xps.2013.1							login_or_paywall_html	true	200	text/html; charset=utf-8	830998									not_downloaded_or_not_identity_checked		level4_or_blocker_no_source_bytes	login_or_paywall_html	DOI resolver requested with Accept: application/pdf	2026-05-01T04:36:38.715618+00:00
cand_9e5886eae639	sr_16dfaeed46ee	work_title_acr20_responder_odds_for_active_regimen_versus_matched_placebo_con	crossref_tdm_pdf_metadata	crossref	10.1055/s-0033-1360531				ACR20 responder odds for active regimen versus matched placebo/control row			10.1055/s-0033-1360531							metadata_record	primary_identifier_route	10.1055/s-0033-1360531							ok	false												metadata_only		level4_metadata_candidate	ok	1 pdf candidates	2026-05-01T04:36:38.715618+00:00
cand_ae7d6a197d7a	sr_16dfaeed46ee	work_title_acr20_responder_odds_for_active_regimen_versus_matched_placebo_con	crossref_tdm_pdf	crossref	10.1055/s-0033-1360531				ACR20 responder odds for active regimen versus matched placebo/control row			10.1055/s-0033-1360531				http://www.thieme-connect.de/products/ejournals/pdf/10.1055/s-0033-1360531.pdf	https://www.thieme-connect.de/products/ejournals/abstract/10.1055/s-0033-1360531	www.thieme-connect.de	bot_block	primary_identifier_route	10.1055/s-0033-1360531							captcha_or_bot_block	true	200	text/html;charset=UTF-8	109542									not_downloaded_or_not_identity_checked		no_promotion	captcha_or_bot_block		2026-05-01T04:36:38.715618+00:00
cand_d1a13158952d	sr_16dfaeed46ee	work_title_acr20_responder_odds_for_active_regimen_versus_matched_placebo_con	unpaywall_pdf_metadata	unpaywall	10.1055/s-0033-1360531				ACR20 responder odds for active regimen versus matched placebo/control row			10.1055/s-0033-1360531							metadata_record	primary_identifier_route	10.1055/s-0033-1360531							ok	false												metadata_only		level4_metadata_candidate	ok	0 pdf candidates	2026-05-01T04:36:38.715618+00:00
cand_2e50479aad14	sr_16dfaeed46ee	work_title_acr20_responder_odds_for_active_regimen_versus_matched_placebo_con	openalex_pdf_metadata	openalex	10.1055/s-0033-1360531				ACR20 responder odds for active regimen versus matched placebo/control row			10.1055/s-0033-1360531							metadata_record	primary_identifier_route	10.1055/s-0033-1360531							ok	false												metadata_only		level4_metadata_candidate	ok	0 pdf candidates	2026-05-01T04:36:38.715618+00:00
cand_670dcecdf6ca	sr_16dfaeed46ee	work_title_acr20_responder_odds_for_active_regimen_versus_matched_placebo_con	semantic_scholar_openaccess_pdf_metadata	semantic_scholar	10.1055/s-0033-1360531				ACR20 responder odds for active regimen versus matched placebo/control row			10.1055/s-0033-1360531							metadata_record	primary_identifier_route	10.1055/s-0033-1360531							ok	false												metadata_only		level4_metadata_candidate	ok	0 pdf candidates	2026-05-01T04:36:38.715618+00:00
cand_b4453ec7a19c	sr_16dfaeed46ee	work_title_acr20_responder_odds_for_active_regimen_versus_matched_placebo_con	europepmc_pdf_metadata	europepmc	10.1055/s-0033-1360531				ACR20 responder odds for active regimen versus matched placebo/control row			10.1055/s-0033-1360531							metadata_record	primary_identifier_route	10.1055/s-0033-1360531							ok	false												metadata_only		level4_metadata_candidate	ok	0 pdf candidates	2026-05-01T04:36:38.715618+00:00
cand_0b51e34fee07	sr_16dfaeed46ee	work_title_acr20_responder_odds_for_active_regimen_versus_matched_placebo_con	doi_accept_pdf	doi_accept	10.1055/s-0033-1360531				ACR20 responder odds for active regimen versus matched placebo/control row			10.1055/s-0033-1360531				https://doi.org/10.1055/s-0033-1360531	https://www.thieme-connect.de/products/ejournals/abstract/10.1055/s-0033-1360531	www.thieme-connect.de	bot_block	primary_identifier_route	10.1055/s-0033-1360531							captcha_or_bot_block	true	200	text/html;charset=UTF-8	109542									not_downloaded_or_not_identity_checked		no_promotion	captcha_or_bot_block	DOI resolver requested with Accept: application/pdf	2026-05-01T04:36:38.715618+00:00
cand_7dbaac09e74c	sr_187e0ccced6f	work_doi_10_1037_0096_3445_136_2_241	crossref_tdm_pdf_metadata	crossref	10.1037/0096-3445.136.2.241				Attention control, memory updating, and emotion regulation temporarily reduce the capacity for executive control.			10.1037/0096-3445.136.2.241							metadata_record	primary_identifier_route	10.1037/0096-3445.136.2.241							ok	false												metadata_only		level4_metadata_candidate	ok	1 pdf candidates	2026-05-01T04:36:38.715618+00:00
cand_d1bd3f34bfd4	sr_187e0ccced6f	work_doi_10_1037_0096_3445_136_2_241	crossref_tdm_pdf	crossref	10.1037/0096-3445.136.2.241				Attention control, memory updating, and emotion regulation temporarily reduce the capacity for executive control.			10.1037/0096-3445.136.2.241				http://psycnet.apa.org/journals/xge/136/2/241.pdf	http://psycnet.apa.org/journals/xge/136/2/241.pdf	psycnet.apa.org	blocked_page	primary_identifier_route	10.1037/0096-3445.136.2.241							http_403_blocked	true	403	text/html	963									not_downloaded_or_not_identity_checked		no_promotion	http_403_blocked		2026-05-01T04:36:38.715618+00:00
cand_78b62f54bcd6	sr_187e0ccced6f	work_doi_10_1037_0096_3445_136_2_241	unpaywall_pdf_metadata	unpaywall	10.1037/0096-3445.136.2.241				Attention control, memory updating, and emotion regulation temporarily reduce the capacity for executive control.			10.1037/0096-3445.136.2.241							metadata_record	primary_identifier_route	10.1037/0096-3445.136.2.241							ok	false												metadata_only		level4_metadata_candidate	ok	0 pdf candidates	2026-05-01T04:36:38.715618+00:00
cand_ea7e2a9a5697	sr_187e0ccced6f	work_doi_10_1037_0096_3445_136_2_241	openalex_pdf_metadata	openalex	10.1037/0096-3445.136.2.241				Attention control, memory updating, and emotion regulation temporarily reduce the capacity for executive control.			10.1037/0096-3445.136.2.241							metadata_record	primary_identifier_route	10.1037/0096-3445.136.2.241							ok	false												metadata_only		level4_metadata_candidate	ok	0 pdf candidates	2026-05-01T04:36:38.715618+00:00
cand_beeb271dea16	sr_187e0ccced6f	work_doi_10_1037_0096_3445_136_2_241	semantic_scholar_openaccess_pdf_metadata	semantic_scholar	10.1037/0096-3445.136.2.241				Attention control, memory updating, and emotion regulation temporarily reduce the capacity for executive control.			10.1037/0096-3445.136.2.241							metadata_record	primary_identifier_route	10.1037/0096-3445.136.2.241							ok	false												metadata_only		level4_metadata_candidate	ok	0 pdf candidates	2026-05-01T04:36:38.715618+00:00
cand_64b01531d0f0	sr_187e0ccced6f	work_doi_10_1037_0096_3445_136_2_241	europepmc_pdf_metadata	europepmc	10.1037/0096-3445.136.2.241				Attention control, memory updating, and emotion regulation temporarily reduce the capacity for executive control.			10.1037/0096-3445.136.2.241							metadata_record	primary_identifier_route	10.1037/0096-3445.136.2.241							ok	false												metadata_only		level4_metadata_candidate	ok	0 pdf candidates	2026-05-01T04:36:38.715618+00:00
cand_13107ca77a49	sr_187e0ccced6f	work_doi_10_1037_0096_3445_136_2_241	doi_accept_pdf	doi_accept	10.1037/0096-3445.136.2.241				Attention control, memory updating, and emotion regulation temporarily reduce the capacity for executive control.			10.1037/0096-3445.136.2.241				https://doi.org/10.1037/0096-3445.136.2.241	https://doi.apa.org/doi/10.1037/0096-3445.136.2.241	doi.apa.org	blocked_page	primary_identifier_route	10.1037/0096-3445.136.2.241							http_403_blocked	true	403	text/html	965									not_downloaded_or_not_identity_checked		no_promotion	http_403_blocked	DOI resolver requested with Accept: application/pdf	2026-05-01T04:36:38.715618+00:00
cand_0e1267995a27	sr_1c71871780ff	work_plot2_metabus_open_bosco_pp_63_2_439_4994	crossref_tdm_pdf_metadata	crossref	10.1111/peps.2010.63.issue-2				work_plot2_metabus_open_bosco_pp_63_2_439_4994			10.1111/peps.2010.63.issue-2							metadata_record	primary_identifier_route	10.1111/peps.2010.63.issue-2							ok	false												metadata_only		level4_metadata_candidate	ok	1 pdf candidates	2026-05-01T04:36:38.715618+00:00
cand_181e1a2fadc1	sr_1c71871780ff	work_plot2_metabus_open_bosco_pp_63_2_439_4994	crossref_tdm_pdf	crossref	10.1111/peps.2010.63.issue-2				work_plot2_metabus_open_bosco_pp_63_2_439_4994			10.1111/peps.2010.63.issue-2				http://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2Fpeps.2010.63.issue-2	http://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2Fpeps.2010.63.issue-2	api.wiley.com	unknown_candidate	primary_identifier_route	10.1111/peps.2010.63.issue-2							http_not_ok	true	400	text/plain	0									not_downloaded_or_not_identity_checked		no_promotion	http_not_ok		2026-05-01T04:36:38.715618+00:00
cand_8a8cb737557f	sr_1c71871780ff	work_plot2_metabus_open_bosco_pp_63_2_439_4994	unpaywall_pdf_metadata	unpaywall	10.1111/peps.2010.63.issue-2				work_plot2_metabus_open_bosco_pp_63_2_439_4994			10.1111/peps.2010.63.issue-2							metadata_record	primary_identifier_route	10.1111/peps.2010.63.issue-2							ok	false												metadata_only		level4_metadata_candidate	ok	0 pdf candidates	2026-05-01T04:36:38.715618+00:00
cand_0878ca1991d1	sr_1c71871780ff	work_plot2_metabus_open_bosco_pp_63_2_439_4994	openalex_pdf_metadata	openalex	10.1111/peps.2010.63.issue-2				work_plot2_metabus_open_bosco_pp_63_2_439_4994			10.1111/peps.2010.63.issue-2							metadata_record	primary_identifier_route	10.1111/peps.2010.63.issue-2							ok	false												metadata_only		level4_metadata_candidate	ok	0 pdf candidates	2026-05-01T04:36:38.715618+00:00
cand_04297458c3d9	sr_1c71871780ff	work_plot2_metabus_open_bosco_pp_63_2_439_4994	semantic_scholar_openaccess_pdf_metadata	semantic_scholar	10.1111/peps.2010.63.issue-2				work_plot2_metabus_open_bosco_pp_63_2_439_4994			10.1111/peps.2010.63.issue-2							metadata_record	primary_identifier_route	10.1111/peps.2010.63.issue-2							http_404:	false												metadata_only		no_promotion	http_404:	0 pdf candidates	2026-05-01T04:36:38.715618+00:00
cand_f15af8997e59	sr_1c71871780ff	work_plot2_metabus_open_bosco_pp_63_2_439_4994	europepmc_pdf_metadata	europepmc	10.1111/peps.2010.63.issue-2				work_plot2_metabus_open_bosco_pp_63_2_439_4994			10.1111/peps.2010.63.issue-2							metadata_record	primary_identifier_route	10.1111/peps.2010.63.issue-2							ok	false												metadata_only		level4_metadata_candidate	ok	0 pdf candidates	2026-05-01T04:36:38.715618+00:00
cand_f47395f9c18f	sr_1c71871780ff	work_plot2_metabus_open_bosco_pp_63_2_439_4994	doi_accept_pdf	doi_accept	10.1111/peps.2010.63.issue-2				work_plot2_metabus_open_bosco_pp_63_2_439_4994			10.1111/peps.2010.63.issue-2				https://doi.org/10.1111/peps.2010.63.issue-2	https://onlinelibrary.wiley.com/toc/17446570/63/2	onlinelibrary.wiley.com	blocked_page	primary_identifier_route	10.1111/peps.2010.63.issue-2							http_403_blocked	true	403	text/html; charset=UTF-8	5678									not_downloaded_or_not_identity_checked		no_promotion	http_403_blocked	DOI resolver requested with Accept: application/pdf	2026-05-01T04:36:38.715618+00:00
cand_1168efc821a9	sr_1ed207224a85	work_title_jap_87_1_185	crossref_tdm_pdf_metadata	crossref	10.1037/0021-9010.87.1.185				JAP-87-1-185			10.1037/0021-9010.87.1.185							metadata_record	primary_identifier_route	10.1037/0021-9010.87.1.185							ok	false												metadata_only		level4_metadata_candidate	ok	1 pdf candidates	2026-05-01T04:36:38.715618+00:00
cand_60089bf69c11	sr_1ed207224a85	work_title_jap_87_1_185	crossref_tdm_pdf	crossref	10.1037/0021-9010.87.1.185				JAP-87-1-185			10.1037/0021-9010.87.1.185				http://psycnet.apa.org/journals/apl/87/1/185.pdf	http://psycnet.apa.org/journals/apl/87/1/185.pdf	psycnet.apa.org	blocked_page	primary_identifier_route	10.1037/0021-9010.87.1.185							http_403_blocked	true	403	text/html	963									not_downloaded_or_not_identity_checked		no_promotion	http_403_blocked		2026-05-01T04:36:38.715618+00:00
cand_a9e1804d4f75	sr_1ed207224a85	work_title_jap_87_1_185	unpaywall_pdf_metadata	unpaywall	10.1037/0021-9010.87.1.185				JAP-87-1-185			10.1037/0021-9010.87.1.185							metadata_record	primary_identifier_route	10.1037/0021-9010.87.1.185							ok	false												metadata_only		level4_metadata_candidate	ok	0 pdf candidates	2026-05-01T04:36:38.715618+00:00
cand_4025c953c002	sr_1ed207224a85	work_title_jap_87_1_185	openalex_pdf_metadata	openalex	10.1037/0021-9010.87.1.185				JAP-87-1-185			10.1037/0021-9010.87.1.185							metadata_record	primary_identifier_route	10.1037/0021-9010.87.1.185							ok	false												metadata_only		level4_metadata_candidate	ok	0 pdf candidates	2026-05-01T04:36:38.715618+00:00
cand_7a610af2f310	sr_1ed207224a85	work_title_jap_87_1_185	semantic_scholar_openaccess_pdf_metadata	semantic_scholar	10.1037/0021-9010.87.1.185				JAP-87-1-185			10.1037/0021-9010.87.1.185							metadata_record	primary_identifier_route	10.1037/0021-9010.87.1.185							ok	false												metadata_only		level4_metadata_candidate	ok	0 pdf candidates	2026-05-01T04:36:38.715618+00:00
cand_77ad59a81e6c	sr_1ed207224a85	work_title_jap_87_1_185	europepmc_pdf_metadata	europepmc	10.1037/0021-9010.87.1.185				JAP-87-1-185			10.1037/0021-9010.87.1.185							metadata_record	primary_identifier_route	10.1037/0021-9010.87.1.185							ok	false												metadata_only		level4_metadata_candidate	ok	0 pdf candidates	2026-05-01T04:36:38.715618+00:00
cand_c72ce4068d65	sr_1ed207224a85	work_title_jap_87_1_185	doi_accept_pdf	doi_accept	10.1037/0021-9010.87.1.185				JAP-87-1-185			10.1037/0021-9010.87.1.185				https://doi.org/10.1037/0021-9010.87.1.185	https://doi.apa.org/doi/10.1037/0021-9010.87.1.185	doi.apa.org	blocked_page	primary_identifier_route	10.1037/0021-9010.87.1.185							http_403_blocked	true	403	text/html	965									not_downloaded_or_not_identity_checked		no_promotion	http_403_blocked	DOI resolver requested with Accept: application/pdf	2026-05-01T04:36:38.715618+00:00
cand_4863f3d53245	sr_1ffcb30d1c76	work_title_participants_cheated_more_frequently_after_reading_the_anti_free_w	crossref_tdm_pdf_metadata	crossref	10.1111/j.1467-9280.2008.02045.x				"""Participants cheated more frequently after reading the anti-free-will essay than after reading the control essay"""			10.1111/j.1467-9280.2008.02045.x							metadata_record	primary_identifier_route	10.1111/j.1467-9280.2008.02045.x							ok	false												metadata_only		level4_metadata_candidate	ok	2 pdf candidates	2026-05-01T04:36:38.715618+00:00
cand_86db193fc5c7	sr_1ffcb30d1c76	work_title_participants_cheated_more_frequently_after_reading_the_anti_free_w	crossref_tdm_pdf	crossref	10.1111/j.1467-9280.2008.02045.x				"""Participants cheated more frequently after reading the anti-free-will essay than after reading the control essay"""			10.1111/j.1467-9280.2008.02045.x				https://journals.sagepub.com/doi/pdf/10.1111/j.1467-9280.2008.02045.x	https://journals.sagepub.com/doi/pdf/10.1111/j.1467-9280.2008.02045.x	journals.sagepub.com	blocked_page	primary_identifier_route	10.1111/j.1467-9280.2008.02045.x							http_403_blocked	true	403	text/html; charset=UTF-8	5765									not_downloaded_or_not_identity_checked		no_promotion	http_403_blocked		2026-05-01T04:36:38.715618+00:00
cand_99be4c6ee16c	sr_1ffcb30d1c76	work_title_participants_cheated_more_frequently_after_reading_the_anti_free_w	crossref_tdm_pdf	crossref	10.1111/j.1467-9280.2008.02045.x				"""Participants cheated more frequently after reading the anti-free-will essay than after reading the control essay"""			10.1111/j.1467-9280.2008.02045.x				https://journals.sagepub.com/doi/full-xml/10.1111/j.1467-9280.2008.02045.x	https://journals.sagepub.com/doi/full-xml/10.1111/j.1467-9280.2008.02045.x	journals.sagepub.com	blocked_page	primary_identifier_route	10.1111/j.1467-9280.2008.02045.x							http_403_blocked	true	403	text/html; charset=UTF-8	5780									not_downloaded_or_not_identity_checked		no_promotion	http_403_blocked		2026-05-01T04:36:38.715618+00:00
cand_c0a3735fd916	sr_1ffcb30d1c76	work_title_participants_cheated_more_frequently_after_reading_the_anti_free_w	unpaywall_pdf_metadata	unpaywall	10.1111/j.1467-9280.2008.02045.x				"""Participants cheated more frequently after reading the anti-free-will essay than after reading the control essay"""			10.1111/j.1467-9280.2008.02045.x							metadata_record	primary_identifier_route	10.1111/j.1467-9280.2008.02045.x							ok	false												metadata_only		level4_metadata_candidate	ok	0 pdf candidates	2026-05-01T04:36:38.715618+00:00
cand_2198ba34965e	sr_1ffcb30d1c76	work_title_participants_cheated_more_frequently_after_reading_the_anti_free_w	openalex_pdf_metadata	openalex	10.1111/j.1467-9280.2008.02045.x				"""Participants cheated more frequently after reading the anti-free-will essay than after reading the control essay"""			10.1111/j.1467-9280.2008.02045.x							metadata_record	primary_identifier_route	10.1111/j.1467-9280.2008.02045.x							ok	false												metadata_only		level4_metadata_candidate	ok	0 pdf candidates	2026-05-01T04:36:38.715618+00:00
cand_d06d4e34198e	sr_1ffcb30d1c76	work_title_participants_cheated_more_frequently_after_reading_the_anti_free_w	semantic_scholar_openaccess_pdf_metadata	semantic_scholar	10.1111/j.1467-9280.2008.02045.x				"""Participants cheated more frequently after reading the anti-free-will essay than after reading the control essay"""			10.1111/j.1467-9280.2008.02045.x							metadata_record	primary_identifier_route	10.1111/j.1467-9280.2008.02045.x							ok	false												metadata_only		level4_metadata_candidate	ok	0 pdf candidates	2026-05-01T04:36:38.715618+00:00
cand_0c1d00dd7d54	sr_1ffcb30d1c76	work_title_participants_cheated_more_frequently_after_reading_the_anti_free_w	europepmc_pdf_metadata	europepmc	10.1111/j.1467-9280.2008.02045.x				"""Participants cheated more frequently after reading the anti-free-will essay than after reading the control essay"""			10.1111/j.1467-9280.2008.02045.x							metadata_record	primary_identifier_route	10.1111/j.1467-9280.2008.02045.x							ok	false												metadata_only		level4_metadata_candidate	ok	0 pdf candidates	2026-05-01T04:36:38.715618+00:00
