canonical_result_id	represented_source_id	preferred_source_result_id	result_label	D	N	effect_metric_for_plot	panel	row_unit	source_result_count	aggregation_rule	D_min	D_median	D_max	N_min	N_median	N_max	resolution_status	resolution_notes
cr_1aa51b73f170	work_title_when_your_world_must_be_defended_choosing_products_to_justify_the	sr_8144e362ed8b	When Your World Must Be Defended: Choosing Products To Justify The System	0.5362916143780116	138.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.5362916143780116	0.5362916143780116	0.5362916143780116	138.0	138.0	138.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_ac0b9913e536	work_title_how_does_the_design_of_waste_disposal_signage_influence_waste_disp	sr_936ecd0105d4	How Does The Design Of Waste Disposal Signage Influence Waste Disposal Behavior?	0.46	43.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.46	0.46	0.46	43.0	43.0	43.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_2d297458f324	work_title_van_prooijen_j_w_van_dijk_e_2014_when_consequence_size_predicts_be	sr_7902813ac3c1	van Prooijen, J. W., & van Dijk, E. (2014). When consequence size predicts belief in conspiracy theories: The moderating role of perspective taking. Journal of Experimental Social Psychology, 55, 63-73.	0.5542562584220406	79.0	d_proxy	plot_2	Plot 2	1	single sampled source-result	0.5542562584220406	0.5542562584220406	0.5542562584220406	79.0	79.0	79.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_09227081ab52	work_title_percent_of_patients_in_histological_remission_30_eos_hpf	sr_e75bc376a0b1	Percent of Patients in Histological Remission (<30 Eos/Hpf)	1.5260156883266256	26.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	1.5260156883266256	1.5260156883266256	1.5260156883266256	26.0	26.0	26.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_a3d1ead03afc	work_doi_10_1111_j_1467_9280_2008_02045_x	sr_9eeaae2c75a9	The Value of Believing in Free Will	1.1490119979480506	30.0	d_proxy	plot_1	Plot 1	1	single sampled source-result	1.1490119979480506	1.1490119979480506	1.1490119979480506	30.0	30.0	30.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_df860e9c9f09	work_title_olsson_sundell_2023_397	sr_de9d02f3efe7	olsson_sundell_2023_397	0.67	116.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.67	0.67	0.67	116.0	116.0	116.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_284208fb02cc	work_title_political_ideology_predicted_nostalgia_meaning_that_the_more_conse	sr_a1c0077f9cb0	Political ideology predicted nostalgia, meaning that the more conservative participants were, the more nostalgic they were, b = .10, SE = .03, t(261) = 3.12, p = .002, R^2 = .04, 95% confidence interval (CI_b) [.03; .17].	0.3306455730617145	379.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.3306455730617145	0.3306455730617145	0.3306455730617145	379.0	379.0	379.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_ec6d48bd896e	work_title_kuhberger_905	sr_72e0ac9be373	kuhberger_905	0.7644703316137339	32.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.7644703316137339	0.7644703316137339	0.7644703316137339	32.0	32.0	32.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_f32da47476f4	work_title_corbo_osbat_2013	sr_f44201a1b8b4	Corbo & Osbat (2013)	0.1951800145897066	105.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.1951800145897066	0.1951800145897066	0.1951800145897066	105.0	105.0	105.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_4d252ae13c41	work_title_object_working_memory_is_employed_during_mental_rotation	sr_b6505d27d5ef	object working memory is employed during mental rotation	0.0733852309655288	119.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.0733852309655288	0.0733852309655288	0.0733852309655288	119.0	119.0	119.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_a4c2f8268219	work_title_phase_ii_change_in_depressive_symptoms	sr_8b7d83b63310	Phase II - Change in Depressive Symptoms	0.1857464199766532	227.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.1857464199766532	0.1857464199766532	0.1857464199766532	227.0	227.0	227.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_6164513234a8	work_title_violent_offending_and_victimization_in_adolescence_social_network	sr_2eb0fc250a2a	Violent Offending And Victimization In Adolescence: Social Network Mechanisms And Homophily*	0.1491079991895317	1948.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.1491079991895317	0.1491079991895317	0.1491079991895317	1948.0	1948.0	1948.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_c6f4f1268f59	work_doi_10_1002_acp_1376	sr_d5187cb33c19	Eyewitness memory following discussion: using the MORI technique with a Western sample	0.3276872706841403	40.0	d_proxy	plot_1	Plot 1	1	single sampled source-result	0.3276872706841403	0.3276872706841403	0.3276872706841403	40.0	40.0	40.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_9a85b46d292c	work_title_more_effort_is_expected_to_perform_an_additional_unit_of_work_when	sr_2af4bf57e7ef	More effort is expected to perform an additional unit of work when one is closer to than farther away from a goal, as one is outperforming and moving away from it	0.3	191.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.3	0.3	0.3	191.0	191.0	191.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_193b0b84c65e	work_plot2_schaefer_schwarz_2019_without_prereg_schaefer_2019_np_cli_046_6731	sr_644891607462	plot2::schaefer_2019_np_CLI.046	0.701646415445623	60.0	d_proxy	plot_2	Plot 2	1	single sampled source-result	0.701646415445623	0.701646415445623	0.701646415445623	60.0	60.0	60.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_c49cba654469	work_title_shared_genetic_pathways_contribute_to_risk_of_hypertrophic_and_dil	sr_9b47ec766005	Shared genetic pathways contribute to risk of hypertrophic and dilated cardiomyopathies with opposite directions of effect.	0.0838267889870678	19260.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.0838267889870678	0.0838267889870678	0.0838267889870678	19260.0	19260.0	19260.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_5cb683af6f96	work_title_woon_373	sr_ef6a224b8b86	Woon_373	0.601	8.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.601	0.601	0.601	8.0	8.0	8.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_fa6a5d12d39e	work_plot2_schaefer_schwarz_2019_with_prereg_schaefer_2019_preg_25_6452	sr_1eb547defd9c	plot2::schaefer_2019_preg_25	0.262225245042163	732.0	d_proxy	plot_2	Plot 2	1	single sampled source-result	0.262225245042163	0.262225245042163	0.262225245042163	732.0	732.0	732.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_a3c5bc308107	work_doi_10_1086_653487	sr_1c33e20c69a2	Goerg et al. (2010)	1.43621748585187	24.0	d_proxy	plot_1	Plot 1	1	single sampled source-result	1.43621748585187	1.43621748585187	1.43621748585187	24.0	24.0	24.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_6184ee9292cd	work_title_du145_cell_proliferation_between_sipten_siptenp1_and_siptenp1	sr_0a95dbeefcd1	DU145 cell proliferation between siPTEN+siPTENP1 and siPTENP1	0.1037272	10.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.1037272	0.1037272	0.1037272	10.0	10.0	10.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_8a99823738c1	work_title_percent_change_from_baseline_in_low_density_lipoprotein_cholestero	sr_0c20617bc06f	Percent Change From Baseline in Low-Density Lipoprotein Cholesterol (LDL-C) at Week 12	0.5202779586591846	160.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.5202779586591846	0.5202779586591846	0.5202779586591846	160.0	160.0	160.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_6b95a8bc21c6	work_title_a_common_variant_in_the_setd7_gene_predicts_serum_lycopene_concent	sr_37178bbf2376	A Common Variant in the SETD7 Gene Predicts Serum Lycopene Concentrations.	0.3647502101743159	749.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.3647502101743159	0.3647502101743159	0.3647502101743159	749.0	749.0	749.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_5f1d4d40830a	work_title_moral_foundations_graham_et_al_2009	sr_05cd86ffb475	Moral Foundations (Graham et al., 2009)	0.5164	1209.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.5164	0.5164	0.5164	1209.0	1209.0	1209.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_7867cef83030	work_plot2_metabus_open_bosco_jap_87_4_687_3946	sr_026ab716fdc2	plot2::JAP-87-4-687	0.5946885327712141	67.0	d_proxy	plot_2	Plot 2	1	single sampled source-result	0.5946885327712141	0.5946885327712141	0.5946885327712141	67.0	67.0	67.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_6345babe5196	work_title_locating_supreme_court_opinions_in_doctrine_space	sr_b35dc7490583	Locating Supreme Court Opinions in Doctrine Space	1.2264447383223382	240.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	1.2264447383223382	1.2264447383223382	1.2264447383223382	240.0	240.0	240.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_02e8f1cc3960	work_title_will_consumption_rebound_after_the_covid_19_pandemic_a_structural	sr_0c6d1c09a807	Will Consumption Rebound After The Covid-19 Pandemic? A Structural Equation Modeling Research Based On The Psychological Arousal Theory	0.1719985875741245	1464.0	d_proxy	plot_2	Plot 2	1	single sampled source-result	0.1719985875741245	0.1719985875741245	0.1719985875741245	1464.0	1464.0	1464.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_049ad0935c24	work_nct_nct00106392	sr_bb1471bd23d8	Erectile Function Domain Score Between Treated and Untreated Groups	0.2784869609051632	131.0	d_proxy	plot_3	Plot 3	1	single sampled source-result	0.2784869609051632	0.2784869609051632	0.2784869609051632	131.0	131.0	131.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_9872c5a6bd74	work_title_acr20_responder_odds_for_active_regimen_versus_matched_placebo_con	sr_16dfaeed46ee	ACR20 responder odds for active regimen versus matched placebo/control row	0.1207933838265022	694.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.1207933838265022	0.1207933838265022	0.1207933838265022	694.0	694.0	694.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_343391afdb07	work_title_emotionality_is_not_associated_with_the_political_orientation	sr_89366ac7df1c	Emotionality is not associated with the political orientation	0.0200010000750062	137.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.0200010000750062	0.0200010000750062	0.0200010000750062	137.0	137.0	137.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_529346057b1d	work_title_incidence_of_gastroduodenal_ulcers	sr_1166ca428215	Incidence of Gastroduodenal Ulcers	0.5645064024926816	190.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.5645064024926816	0.5645064024926816	0.5645064024926816	190.0	190.0	190.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_5a34f6493ccc	work_title_the_link_between_self_dehumanization_and_immoral_behavior	sr_d19dc790ebd7	The Link Between Self-Dehumanization and Immoral Behavior	1.8127257098329168	156.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	1.8127257098329168	1.8127257098329168	1.8127257098329168	156.0	156.0	156.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_a81779e7e27c	work_title_the_influences_of_a_two_tier_test_strategy_on_student_learning_a_l	sr_3f361d51253e	The Influences Of A Two-Tier Test Strategy On Student Learning: A Lag Sequential Analysis Approach	0.7404263626550371	79.0	d_proxy	plot_2	Plot 2	1	single sampled source-result	0.7404263626550371	0.7404263626550371	0.7404263626550371	79.0	79.0	79.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_2fd665401294	work_title_genetic_associations_with_radiological_damage_in_rheumatoid_arthri	sr_d69fb669841a	Genetic associations with radiological damage in rheumatoid arthritis: Meta-analysis of seven genome-wide association studies of 2,775 cases.	0.1834672320433445	2775.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.1834672320433445	0.1834672320433445	0.1834672320433445	2775.0	2775.0	2775.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_2e0f3d56d3ec	work_nct_nct00497146	sr_0ffe5117d055	Change From Baseline in Left Ventricular Mass Index (LVMI) Over 48 Weeks Measured by Cardiac Magnetic Resonance Imaging (MRI)	0.1934649565479643	227.0	d_proxy	plot_3	Plot 3	1	single sampled source-result	0.1934649565479643	0.1934649565479643	0.1934649565479643	227.0	227.0	227.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_544bce58a6d9	work_title_is_there_selection_bias_in_laboratory_experiments_the_case_of_soci	sr_143d87ef36aa	Is There Selection Bias In Laboratory Experiments? The Case Of Social And Risk Preferences	0.1504173971117239	1173.0	d_proxy	plot_2	Plot 2	1	single sampled source-result	0.1504173971117239	0.1504173971117239	0.1504173971117239	1173.0	1173.0	1173.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_24c5ebcdf489	work_title_loyal_rebels_a_test_of_the_normative_conflict_model_of_constructiv	sr_629af99106ba	Loyal Rebels? A Test Of The Normative Conflict Model Of Constructive Deviance	0.5092187363880039	102.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.5092187363880039	0.5092187363880039	0.5092187363880039	102.0	102.0	102.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_0c3a5b4580b5	work_plot2_button_nord_neuroscience_oldershaw_214_337	sr_2688beda5935	plot2::Oldershaw_214	0.51	40.0	d_proxy	plot_2	Plot 2	1	single sampled source-result	0.51	0.51	0.51	40.0	40.0	40.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_967b8d1cbfa7	work_title_incorporating_spatial_anatomical_similarity_into_the_vgwas_framewo	sr_44a8287fc7cc	Incorporating spatial-anatomical similarity into the VGWAS framework for AD biomarker detection.	0.3572892501138824	708.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.3572892501138824	0.3572892501138824	0.3572892501138824	708.0	708.0	708.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_981939932896	work_title_kaplan_meier_estimate_of_the_percentage_of_participants_who_experi	sr_8c10cb62280a	Kaplan-Meier Estimate of the Percentage of Participants Who Experienced Cardiovascular (CV) Death, Myocardial Infarction (MI), Stroke, or Urgent Coronary Revascularization (UCR) Within 3 Years From Randomization	0.0404660478393717	26449.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.0404660478393717	0.0404660478393717	0.0404660478393717	26449.0	26449.0	26449.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_cd31c844f828	work_title_f_1_76_11_53	sr_656af44d63ac	F(1,76)=11.53	0.7689486662203473	84.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.7689486662203473	0.7689486662203473	0.7689486662203473	84.0	84.0	84.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_59a5d991e9fe	work_title_feelings_of_social_warmth_or_coldness_can_be_induced_by_experience	sr_5c5f468d0b79	feelings of social warmth or coldness can be induced by experiences of physical warmth or coldness, and vice versa. Here we show that people tend to self-regulate their feelings of social warmth through applications of physical warmth, apparently without explicit awareness of doing so.	0.02	260.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.02	0.02	0.02	260.0	260.0	260.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_6465802f3067	work_title_progression_free_survival_pfs_per_independent_radiologic_review	sr_b868072acfa7	Progression-Free Survival (PFS) Per Independent Radiologic Review.	0.0315211541736586	878.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.0315211541736586	0.0315211541736586	0.0315211541736586	878.0	878.0	878.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_fb897ab26ec3	work_title_intentional_disclosure_audience_privacy_setting	sr_bb35048cf955	intentional_disclosure: audience → privacy setting	0.181	797.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.181	0.181	0.181	797.0	797.0	797.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_7792b5c239d0	work_title_modified_bromage_score_at_10_minutes_post_injection	sr_160ac121ff32	Modified Bromage Score at 10 Minutes Post-injection	0.6677188412960421	15.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.6677188412960421	0.6677188412960421	0.6677188412960421	15.0	15.0	15.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_06b5c5fc236f	work_title_genetic_variants_at_2q24_are_associated_with_susceptibility_to_typ	sr_8ef41f574c02	Genetic variants at 2q24 are associated with susceptibility to type 2 diabetes.	0.1461889978160632	5643.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.1461889978160632	0.1461889978160632	0.1461889978160632	5643.0	5643.0	5643.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_3f85743cdbc0	work_title_complete_healing_of_the_persistent_epithelial_defect_ped_or_cornea	sr_041065fd13e4	Complete Healing of the Persistent Epithelial Defect (PED) or Corneal Ulcer Defined by Central Reviewer	0.3285956097363307	48.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.3285956097363307	0.3285956097363307	0.3285956097363307	48.0	48.0	48.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_d66f287278ab	work_title_genome_wide_association_and_pathway_analysis_of_left_ventricular_f	sr_7e8fa5f6115f	Genome-wide association and pathway analysis of left ventricular function after anthracycline exposure in adults.	0.5057090099030759	385.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.5057090099030759	0.5057090099030759	0.5057090099030759	385.0	385.0	385.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_60ea139383f1	work_title_overall_survival	sr_e91cbb524953	Overall Survival	0.1877848384410637	1717.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.1877848384410637	0.1877848384410637	0.1877848384410637	1717.0	1717.0	1717.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_bc2bd568728b	work_nct_nct02238483	sr_f6d9c3a25190	Time to First Moderate to Severe COPD Exacerbation or Early Drop-out Related to Worsening of COPD Symptoms	0.1620151224175193	213.0	d_proxy	plot_3	Plot 3	1	single sampled source-result	0.1620151224175193	0.1620151224175193	0.1620151224175193	213.0	213.0	213.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_79033a41e2d8	work_title_t_27_2_71	sr_3c4b03e17612	t(27)=2.71	1.0064687329196211	57.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	1.0064687329196211	1.0064687329196211	1.0064687329196211	57.0	57.0	57.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_35bc6eedffc4	work_title_yuan_301	sr_0e779c0101ec	Yuan_301	0.8851198885023155	83.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.8851198885023155	0.8851198885023155	0.8851198885023155	83.0	83.0	83.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_69a38af8df31	work_plot2_metabus_open_bosco_jap_85_2_237_3794	sr_7eef079beb19	plot2::JAP-85-2-237	0.6060437322090948	348.0	d_proxy	plot_2	Plot 2	1	single sampled source-result	0.6060437322090948	0.6060437322090948	0.6060437322090948	348.0	348.0	348.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_08415ad04f45	work_title_integration_of_genome_wide_snp_data_and_gene_expression_profiles_r	sr_74bb31b5d242	Integration of Genome-Wide SNP Data and Gene-Expression Profiles Reveals Six Novel Loci and Regulatory Mechanisms for Amino Acids and Acylcarnitines in Whole Blood.	0.3333456703768829	2107.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.3333456703768829	0.3333456703768829	0.3333456703768829	2107.0	2107.0	2107.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_99b0d6fe5fa8	work_doi_10_1086_670394	sr_a2e527fb29d6	Weijters et al. (2013)	0.4177740839080196	218.0	d_proxy	plot_1	Plot 1	1	single sampled source-result	0.4177740839080196	0.4177740839080196	0.4177740839080196	218.0	218.0	218.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_d8f9171614fb	work_title_looking_on_the_bright_side_replicating_the_association_between_bri	sr_5d73e18a9b1e	Looking on the Bright Side: Replicating the Association between Brightness and Positivity - 2 matched prereg result(s)	0.98	15.0	d_proxy	plot_3	Plot 3	1	single sampled source-result	0.98	0.98	0.98	15.0	15.0	15.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_739ad6040770	work_title_mohler_seitz_2012	sr_30b176b2d082	Mohler & Seitz (2012)	5.293652803121867	10.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	5.293652803121867	5.293652803121867	5.293652803121867	10.0	10.0	10.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_ce97efeda7fb	work_title_proportion_of_participants_with_clinical_remission_per_mayo_score	sr_eaab9016f715	Proportion of Participants With Clinical Remission Per Mayo Score at Week 8	0.0728514304055402	576.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.0728514304055402	0.0728514304055402	0.0728514304055402	576.0	576.0	576.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_b5741e10d1af	work_title_count_of_participants_who_self_reported_adequate_relief	sr_abe518728e2c	"Count of Participants Who Self-reported ""Adequate Relief"""	0.1466525921343411	54.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.1466525921343411	0.1466525921343411	0.1466525921343411	54.0	54.0	54.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_ee275b7e4a13	work_title_gottfredson_g_d_jones_e_m_holland_j_l_1993_personality_and_vocatio	sr_505408ec5cfe	Gottfredson, G. D., Jones, E. M., & Holland, J. L. (1993). Personality and vocational interests: The relation of Holland’s six interest dimensions to five robust dimensions of personality. Journal of Counseling Psychology, 40, 518-524.	0.3241763593892431	725.0	d_proxy	plot_1	Plot 1	1	single sampled source-result	0.3241763593892431	0.3241763593892431	0.3241763593892431	725.0	725.0	725.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_e64759954cf0	work_doi_10_1111_1467_9280_00431	sr_de1c92df2ed9	Positive Emotions Trigger Upward Spirals Toward Emotional Well-Being	0.3870504765230225	138.0	d_proxy	plot_1	Plot 1	1	single sampled source-result	0.3870504765230225	0.3870504765230225	0.3870504765230225	138.0	138.0	138.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_e7d223f4d330	work_title_the_iraq_coalition_of_thewilling_and_politically_able_party_system	sr_459c73f90a3d	The Iraq Coalition of theWilling and (Politically) Able: Party Systems, the Press, and Public Influence on Foreign Policy	1.131370849898476	50.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	1.131370849898476	1.131370849898476	1.131370849898476	50.0	50.0	50.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_15565fa7e8c0	work_title_effect_of_hla_drb1_alleles_and_genetic_variants_on_the_development	sr_69da0613a6c0	Effect of HLA-DRB1 alleles and genetic variants on the development of neutralizing antibodies to interferon beta in the BEYOND and BENEFIT trials.	0.5768447490099085	941.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.5768447490099085	0.5768447490099085	0.5768447490099085	941.0	941.0	941.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_2834a08af056	work_title_2016_preregistered_key_question_effect_schaefer_2019_preg_50	sr_ec359e2c27e0	2016 preregistered key-question effect (schaefer_2019_preg_50)	0.3267662477951968	266.0	d_proxy	plot_3	Plot 3	1	single sampled source-result	0.3267662477951968	0.3267662477951968	0.3267662477951968	266.0	266.0	266.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_390a3fa77543	work_title_progression_free_survival_pfs_following_treatment_with_tivantinib	sr_4b879765bfd6	Progression-Free Survival (PFS) Following Treatment With Tivantinib (ARQ 197) in Combination With Irinotecan and Cetuximab in Participants With Metastatic Colorectal Cancer With Wild-Type K-ras Oncogene (KRAS) Who Have Received Front-Line Systemic Therapy	0.2017799041775155	131.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.2017799041775155	0.2017799041775155	0.2017799041775155	131.0	131.0	131.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_eb6d9082b7a3	work_plot2_button_nord_neuroscience_shum_258_408	sr_0d80ddf31d89	plot2::Shum_258	0.885	62.0	d_proxy	plot_2	Plot 2	1	single sampled source-result	0.885	0.885	0.885	62.0	62.0	62.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_f6910cdb7863	work_doi_10_17605_osf_io_39xuw	sr_0680b784ddd6	Schaffer and Knobe Replication	0.584	137.0	d_proxy	plot_1	Plot 1	1	single sampled source-result	0.584	0.584	0.584	137.0	137.0	137.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_bbfebf72e1d2	work_title_miron_1986	sr_dc8fc4fdac47	Miron (1986)	0.1918500158233732	140.0	d_proxy	plot_2	Plot 2	1	single sampled source-result	0.1918500158233732	0.1918500158233732	0.1918500158233732	140.0	140.0	140.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_6977ba2fadeb	work_title_who_should_be_in_power_to_encourage_product_program_innovativeness	sr_2ac5c37e5f0c	Who Should Be In Power To Encourage Product Program Innovativeness, R&D Or Marketing?	0.259036131441228	229.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.259036131441228	0.259036131441228	0.259036131441228	229.0	229.0	229.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
