batch004_seed_id	candidate_id	batch004_action	dedupe_action	final_row_status	original_doi	replication_doi	original_title	replication_title	current_root_pair_ids	dedupe_key_text	created_at
batch004_seed_e77554e661e55cf0	api_candidate_38f85ce298c4da7a	exclude_under_current_policy_unless_policy_changes	skip_under_current_figure1_policy	not_row_rejected_after_value_scan		10.1111/sjop.12807		Expectation of irrelevant novel stimuli has no consistent effect on recognition memory.		10 1111 sjop 12807 expectation of irrelevant novel stimuli has no consistent effect on recognition memory unresolved original target expectation of irrelevant novel stimuli has no consistent effect on recognition memory	2026-05-06T02:14:52+00:00
batch004_seed_1a8dcb42e19add21	api_candidate_ded0ad9adac6bb6c	exclude_context_or_seed_hit	manual_review_before_repull	not_row_rejected_or_duplicate		10.1016/j.nicl.2023.103325		Replicability of proton MR spectroscopic imaging findings in mild traumatic brain injury: Implications for clinical applications.		10 1016 j nicl 2023 103325 replicability of proton mr spectroscopic imaging findings in mild traumatic brain injury implications for clinical applications unresolved original target replicability of proton mr spectroscopic imaging findings in mild traumatic brain injury implications for clinical applications	2026-05-06T02:14:52+00:00
batch004_seed_b7d1a43a96937ef8	api_candidate_49114652db6026d3	exclude_exact_pair_result_unless_new_outcome_or_new_source_family	skip_exact_pair_result_current_row	promoted_to_current_root_row	10.1177/0956797612465878	10.1098/rsos.160431	Encounters with Objective Coherence and the Experience of Meaning in Life	The effects of exposure to objective coherence on perceived meaning in life: a preregistered direct replication of Heintzelman, Trent & King (2013)	fig1_pair_38c3dbaec110de6a|fig1_pair_391216fda553efc4	10 1177 0956797612465878 10 1098 rsos 160431 encounters with objective coherence and the experience of meaning in life the effects of exposure to objective coherence on perceived meaning in life a preregistered direct replication of heintzelman trent king 2013 heintzelman trent king 2013 the effects of exposure to objective coherence on perceived meaning in life a preregistered direct replication of heintzelman trent king 2013	2026-05-06T02:14:52+00:00
batch004_seed_fa4502d0d246c0f0	api_candidate_08441367c496003e	exclude_context_or_seed_hit	manual_review_before_repull	not_row_rejected_or_duplicate		10.3389/fpsyg.2014.01035		Can race really be erased? A pre-registered replication study.		10 3389 fpsyg 2014 01035 can race really be erased a pre registered replication study unresolved original target can race really be erased a pre registered replication study	2026-05-06T02:14:52+00:00
batch004_seed_c54895531a2ba291	api_candidate_36f51c606536f02e	exclude_until_query_resolves_specific_original_target	skip_until_original_target_resolved	not_row_unresolved_original_target		10.1016/j.cortex.2020.09.007		Anticipating words during spoken discourse comprehension: A large-scale, pre-registered replication study using brain potentials.		10 1016 j cortex 2020 09 007 anticipating words during spoken discourse comprehension a large scale pre registered replication study using brain potentials unresolved original target anticipating words during spoken discourse comprehension a large scale pre registered replication study using brain potentials	2026-05-06T02:14:52+00:00
batch004_seed_803f71eb8a9e455b	api_candidate_7eb4c716527ffcd5	exclude_context_or_seed_hit	manual_review_before_repull	not_row_rejected_or_duplicate		10.1371/journal.pone.0042510	effects on social and food judgments.	Priming of social distance? Failure to replicate effects on social and food judgments.		10 1371 journal pone 0042510 effects on social and food judgments priming of social distance failure to replicate effects on social and food judgments effects on social and food judgments priming of social distance failure to replicate effects on social and food judgments	2026-05-06T02:14:52+00:00
batch004_seed_06c6d6b6cd52fd9a	api_candidate_3a85115b6a4aad63	exclude_under_current_policy_unless_policy_changes	skip_under_current_figure1_policy	not_row_rejected_after_value_scan			Haselton (2003) in a more gender-equal culture.	Evidence of systematic bias in sexual over- and underperception of naturally occurring events: a direct replication of Haselton (2003) in a more gender-equal culture.		haselton 2003 in a more gender equal culture evidence of systematic bias in sexual over and underperception of naturally occurring events a direct replication of haselton 2003 in a more gender equal culture haselton 2003 in a more gender equal culture evidence of systematic bias in sexual over and underperception of naturally occurring events a direct replication of haselton 2003 in a more gender equal culture	2026-05-06T02:14:52+00:00
batch004_seed_60b8179536c5fb6c	api_candidate_7529248cc277118d	exclude_context_or_seed_hit	manual_review_before_repull	not_row_rejected_or_duplicate		10.1371/journal.pone.0198616		Does social distance modulate adults’ egocentric biases when reasoning about false beliefs?		10 1371 journal pone 0198616 does social distance modulate adults egocentric biases when reasoning about false beliefs unresolved original target does social distance modulate adults egocentric biases when reasoning about false beliefs	2026-05-06T02:14:52+00:00
batch004_seed_bb26b36c471cd694	api_candidate_e4cc547f0371b1c2	exclude_exact_pair_result_unless_new_outcome_or_new_source_family	skip_exact_pair_already_represented	already_in_current_root_table		10.1371/journal.pone.0172636	Gervais & Norenzayan (2012)	Direct replication of Gervais & Norenzayan (2012): No evidence that analytic thinking decreases religious belief	fig1_pair_76cc5e41ca68fd7d	10 1371 journal pone 0172636 gervais norenzayan 2012 direct replication of gervais norenzayan 2012 no evidence that analytic thinking decreases religious belief gervais norenzayan 2012 direct replication of gervais norenzayan 2012 no evidence that analytic thinking decreases religious belief	2026-05-06T02:14:52+00:00
batch004_seed_b87365e9b386d16f	api_candidate_181ee9af07d31046	exclude_context_or_seed_hit	manual_review_before_repull	not_row_rejected_or_duplicate		10.1371/journal.pone.0326446		Possessing potential weapons (still) heightens anger perception: Replicating and extending a test of error management theory		10 1371 journal pone 0326446 possessing potential weapons still heightens anger perception replicating and extending a test of error management theory unresolved original target possessing potential weapons still heightens anger perception replicating and extending a test of error management theory	2026-05-06T02:14:52+00:00
batch004_seed_19cddb86aa5f1e25	api_candidate_6260c1eb06960347	exclude_under_current_policy_unless_policy_changes	skip_under_current_figure1_policy	not_row_rejected_after_value_scan		10.1371/journal.pone.0229161		Measuring objectification through the Body Inversion Paradigm: Methodological issues		10 1371 journal pone 0229161 measuring objectification through the body inversion paradigm methodological issues unresolved original target measuring objectification through the body inversion paradigm methodological issues	2026-05-06T02:14:52+00:00
batch004_seed_f8de45c2271169c2	api_candidate_2a68ca9160fefb08	exclude_until_query_resolves_specific_original_target	skip_until_original_target_resolved	not_row_unresolved_original_target		10.1371/journal.pgen.1006343		No Reliable Association between Runs of Homozygosity and Schizophrenia in a Well-Powered Replication Study		10 1371 journal pgen 1006343 no reliable association between runs of homozygosity and schizophrenia in a well powered replication study unresolved original target no reliable association between runs of homozygosity and schizophrenia in a well powered replication study	2026-05-06T02:14:52+00:00
batch004_seed_b918580041eacda2	api_candidate_4a9bce8aeff2f1ff	exclude_exact_pair_result_unless_new_outcome_or_new_source_family	skip_exact_pair_result_current_row	promoted_to_current_root_row	10.1080/03640210802035348	10.1371/journal.pone.0109035	The influence of partner-specific memory associations on language production: Evidence from picture naming	The Influence of Partner-Specific Memory Associations on Picture Naming: A Failure to Replicate Horton (2007)	fig1_pair_b164d95299e20718	10 1080 03640210802035348 10 1371 journal pone 0109035 the influence of partner specific memory associations on language production evidence from picture naming the influence of partner specific memory associations on picture naming a failure to replicate horton 2007 horton 2007 the influence of partner specific memory associations on picture naming a failure to replicate horton 2007	2026-05-06T02:14:52+00:00
batch004_seed_10cb1503baa61cdc	api_candidate_f43c0a346030c8c1	exclude_context_or_seed_hit	manual_review_before_repull	not_row_rejected_or_duplicate		10.1371/journal.pbio.3000188		Exact replication: Foundation of science or game of chance?		10 1371 journal pbio 3000188 exact replication foundation of science or game of chance unresolved original target exact replication foundation of science or game of chance	2026-05-06T02:14:52+00:00
batch004_seed_33606113fda8e966	api_candidate_3a1d6e64faabd014	exclude_until_query_resolves_specific_original_target	skip_until_original_target_resolved	not_row_unresolved_original_target		10.1371/journal.pgen.1003566		High Trans-ethnic Replicability of GWAS Results Implies Common Causal Variants		10 1371 journal pgen 1003566 high trans ethnic replicability of gwas results implies common causal variants unresolved original target high trans ethnic replicability of gwas results implies common causal variants	2026-05-06T02:14:52+00:00
batch004_seed_27643b9bb77dfabc	api_candidate_3afc753ca8da04ac	exclude_until_query_resolves_specific_original_target	skip_until_original_target_resolved	not_row_unresolved_original_target		10.1371/journal.pgen.1006916		Statistical correction of the Winner’s Curse explains replication variability in quantitative trait genome-wide association studies		10 1371 journal pgen 1006916 statistical correction of the winner s curse explains replication variability in quantitative trait genome wide association studies unresolved original target statistical correction of the winner s curse explains replication variability in quantitative trait genome wide association studies	2026-05-06T02:14:52+00:00
batch004_seed_2500c4a3e8ab7441	api_candidate_e4c1bdfad6bc2704	exclude_context_or_seed_hit	manual_review_before_repull	not_row_rejected_or_duplicate		10.1371/journal.pone.0326446		Possessing potential weapons (still) heightens anger perception: Replicating and extending a test of error management theory.		10 1371 journal pone 0326446 possessing potential weapons still heightens anger perception replicating and extending a test of error management theory unresolved original target possessing potential weapons still heightens anger perception replicating and extending a test of error management theory	2026-05-06T02:14:52+00:00
batch004_seed_ec99921709759955	api_candidate_359168184573cff4	exclude_context_or_seed_hit	manual_review_before_repull	not_row_rejected_or_duplicate		10.1038/s41467-025-62155-5		Large-scale multi-site study shows no association between musical training and early auditory neural sound encoding.		10 1038 s41467 025 62155 5 large scale multi site study shows no association between musical training and early auditory neural sound encoding unresolved original target large scale multi site study shows no association between musical training and early auditory neural sound encoding	2026-05-06T02:14:52+00:00
batch004_seed_cfd82ca7aea5d87d	api_candidate_01263e49549d07d1	exclude_until_query_resolves_specific_original_target	skip_until_original_target_resolved	not_row_unresolved_original_target		10.3389/fpsyg.2023.1130632		Food sharing with friends and acquaintances: A study in preschool boys and girls.		10 3389 fpsyg 2023 1130632 food sharing with friends and acquaintances a study in preschool boys and girls unresolved original target food sharing with friends and acquaintances a study in preschool boys and girls	2026-05-06T02:14:52+00:00
batch004_seed_a17fb155eab0d5e1	api_candidate_7a25e1fb88a57d3c	exclude_under_current_policy_unless_policy_changes	skip_under_current_figure1_policy	not_row_rejected_after_value_scan		10.1371/journal.pone.0251451	Przybylski and Weinstein (2013) and an extension to creativity	How bad is the mere presence of a phone? A replication of Przybylski and Weinstein (2013) and an extension to creativity		10 1371 journal pone 0251451 przybylski and weinstein 2013 and an extension to creativity how bad is the mere presence of a phone a replication of przybylski and weinstein 2013 and an extension to creativity przybylski and weinstein 2013 and an extension to creativity how bad is the mere presence of a phone a replication of przybylski and weinstein 2013 and an extension to creativity	2026-05-06T02:14:52+00:00
batch004_seed_18840e2292a353b4	api_candidate_3e8c9568db2bcd63	exclude_under_current_policy_unless_policy_changes	skip_under_current_figure1_policy	not_row_rejected_after_value_scan		10.1371/journal.pone.0114614		"Replication attempt: ""Effect of BMAP-28 antimicrobial peptides on Leishmania major promastigote and amastigote growth: role of leishmanolysin in parasite survival""."		10 1371 journal pone 0114614 replication attempt effect of bmap 28 antimicrobial peptides on leishmania major promastigote and amastigote growth role of leishmanolysin in parasite survival unresolved original target replication attempt effect of bmap 28 antimicrobial peptides on leishmania major promastigote and amastigote growth role of leishmanolysin in parasite survival	2026-05-06T02:14:52+00:00
batch004_seed_abc1bfdec67385ba	api_candidate_f029ebcc2cb48741	exclude_context_or_seed_hit	manual_review_before_repull	not_row_rejected_or_duplicate		10.1371/journal.pone.0114614		Replication Attempt: “Effect of BMAP-28 Antimicrobial Peptides on Leishmania Major Promastigote and Amastigote Growth: Role of Leishmanolysin in Parasite Survival”		10 1371 journal pone 0114614 replication attempt effect of bmap 28 antimicrobial peptides on leishmania major promastigote and amastigote growth role of leishmanolysin in parasite survival unresolved original target replication attempt effect of bmap 28 antimicrobial peptides on leishmania major promastigote and amastigote growth role of leishmanolysin in parasite survival	2026-05-06T02:14:52+00:00
batch004_seed_44e32282d2edf3ef	api_candidate_b57d1582d17c5de3	exclude_exact_pair_result_unless_new_outcome_or_new_source_family	skip_exact_pair_already_represented	already_in_current_root_table		10.70252/nkky8370		The Effects of Augmented Feedback, Focus of Attention, and Monetary Reward on Vertical Jump Height: A Replication Study.	fig1_pair_534251d6a3df2cde	10 70252 nkky8370 the effects of augmented feedback focus of attention and monetary reward on vertical jump height a replication study unresolved original target the effects of augmented feedback focus of attention and monetary reward on vertical jump height a replication study	2026-05-06T02:14:52+00:00
batch004_seed_ee83b0010b5e71fd	api_candidate_44b307a3786dee1a	exclude_context_or_seed_hit	manual_review_before_repull	not_row_rejected_or_duplicate		10.1098/rsos.231240		Eleven years of student replication projects provide evidence on the correlates of replicability in psychology.		10 1098 rsos 231240 eleven years of student replication projects provide evidence on the correlates of replicability in psychology unresolved original target eleven years of student replication projects provide evidence on the correlates of replicability in psychology	2026-05-06T02:14:52+00:00
batch004_seed_ba662f9a652a4489	api_candidate_f4d6f9498cb82c31	exclude_until_query_resolves_specific_original_target	skip_until_original_target_resolved	not_row_unresolved_original_target		10.7717/peerj.8014		No relationship between researcher impact and replication effect: an analysis of five studies with 100 replications.		10 7717 peerj 8014 no relationship between researcher impact and replication effect an analysis of five studies with 100 replications unresolved original target no relationship between researcher impact and replication effect an analysis of five studies with 100 replications	2026-05-06T02:14:52+00:00
batch004_seed_cf15faee14424439	api_candidate_a27cdc2789278135	exclude_exact_pair_result_unless_new_outcome_or_new_source_family	skip_exact_pair_already_represented	already_in_current_root_table		10.1016/j.jesp.2020.104066		Evidence against subliminal anchoring: Two close, highly powered, preregistered, and failed replication attempts.	fig1_pair_11d47569b3138c1f|fig1_pair_5b200c1dca421d96|fig1_pair_ea3be547ab5f3f45	10 1016 j jesp 2020 104066 evidence against subliminal anchoring two close highly powered preregistered and failed replication attempts unresolved original target evidence against subliminal anchoring two close highly powered preregistered and failed replication attempts	2026-05-06T02:14:52+00:00
batch004_seed_24e6cc728faa2bae	api_candidate_4b3dfa6a8bcf03d8	exclude_context_or_seed_hit	manual_review_before_repull	not_row_rejected_or_duplicate		10.1016/j.ijpsycho.2026.113330		Predictable changes within fast-paced sound sequences do not elicit the mismatch negativity: A conceptual in-class replication study.		10 1016 j ijpsycho 2026 113330 predictable changes within fast paced sound sequences do not elicit the mismatch negativity a conceptual in class replication study unresolved original target predictable changes within fast paced sound sequences do not elicit the mismatch negativity a conceptual in class replication study	2026-05-06T02:14:52+00:00
batch004_seed_7d37d5fc5a8baf7b	api_candidate_42033881acc11e29	exclude_context_or_seed_hit	manual_review_before_repull	not_row_rejected_or_duplicate		10.31234/osf.io/9j2v7_v1		Epigenetic signatures of different types of childhood maltreatment in a high-risk sample: a preregistered replication study		10 31234 osf io 9j2v7 v1 epigenetic signatures of different types of childhood maltreatment in a high risk sample a preregistered replication study unresolved original target epigenetic signatures of different types of childhood maltreatment in a high risk sample a preregistered replication study	2026-05-06T02:14:52+00:00
batch004_seed_611c99abcf4953ca	api_candidate_dc6c6a569f92ba75	exclude_context_or_seed_hit	manual_review_before_repull	not_row_rejected_or_duplicate		10.1186/s40345-026-00420-2		Examining the associations between manic symptoms and cognitive performance in bipolar disorders: evidence from a cross-sectional replication study in the FACE-BD cohort.		10 1186 s40345 026 00420 2 examining the associations between manic symptoms and cognitive performance in bipolar disorders evidence from a cross sectional replication study in the face bd cohort unresolved original target examining the associations between manic symptoms and cognitive performance in bipolar disorders evidence from a cross sectional replication study in the face bd cohort	2026-05-06T02:14:52+00:00
batch004_seed_86e17e7462bc6cef	api_candidate_6567045e2123a4f9	exclude_exact_pair_result_unless_new_outcome_or_new_source_family	skip_exact_pair_result_current_row	promoted_to_current_root_row	10.1126/science.abh1054	10.1098/rsos.240229	Early concepts of intimacy: young humans use saliva sharing to infer close relationships	Do infants use cues of saliva-sharing to infer close relationships? A replication of Thomas &lt;i&gt;et al&lt;/i&gt;. (2022).	fig1_pair_6f4eb8922f2083e6	10 1126 science abh1054 10 1098 rsos 240229 early concepts of intimacy young humans use saliva sharing to infer close relationships do infants use cues of saliva sharing to infer close relationships a replication of thomas lt i gt et al lt i gt 2022 thomas lt i gt et al lt i gt 2022 do infants use cues of saliva sharing to infer close relationships a replication of thomas lt i gt et al lt i gt 2022	2026-05-06T02:14:52+00:00
batch004_seed_82cb88330cb16efb	api_candidate_907aab27c1f6f614	exclude_until_query_resolves_specific_original_target	skip_until_original_target_resolved	not_row_unresolved_original_target		10.3389/fncom.2026.1796308		Replication challenges in linking personality to resting-state functional connectomics.		10 3389 fncom 2026 1796308 replication challenges in linking personality to resting state functional connectomics unresolved original target replication challenges in linking personality to resting state functional connectomics	2026-05-06T02:14:52+00:00
batch004_seed_c89a280c850ffbe4	api_candidate_946c9540a38d0ea1	exclude_under_current_policy_unless_policy_changes	skip_under_current_figure1_policy	not_row_rejected_after_value_scan		10.1038/s41559-024-02530-5	ecological and evolutionary studies.	A large-scale in silico replication of ecological and evolutionary studies.		10 1038 s41559 024 02530 5 ecological and evolutionary studies a large scale in silico replication of ecological and evolutionary studies ecological and evolutionary studies a large scale in silico replication of ecological and evolutionary studies	2026-05-06T02:14:52+00:00
batch004_seed_c61bb414a4a1a49e	api_candidate_099c6eb209be07e5	exclude_under_current_policy_unless_policy_changes	skip_under_current_figure1_policy	not_row_rejected_after_value_scan		10.1371/journal.pone.0240159	influential studies on biomedical, social, behavioural and structural interventions for HIV prevention and treatment	Replication of influential studies on biomedical, social, behavioural and structural interventions for HIV prevention and treatment		10 1371 journal pone 0240159 influential studies on biomedical social behavioural and structural interventions for hiv prevention and treatment replication of influential studies on biomedical social behavioural and structural interventions for hiv prevention and treatment influential studies on biomedical social behavioural and structural interventions for hiv prevention and treatment replication of influential studies on biomedical social behavioural and structural interventions for hiv prevention and treatment	2026-05-06T02:14:52+00:00
batch004_seed_743cb3c724a925d3	api_candidate_359f17e44288e891	exclude_context_or_seed_hit	manual_review_before_repull	not_row_rejected_or_duplicate		10.1371/journal.pone.0326335		The challenges of replication: A worked example of methods reproducibility using electronic health record data		10 1371 journal pone 0326335 the challenges of replication a worked example of methods reproducibility using electronic health record data unresolved original target the challenges of replication a worked example of methods reproducibility using electronic health record data	2026-05-06T02:14:52+00:00
batch004_seed_fb75ee134b056879	api_candidate_112b3ad59e12752d	exclude_under_current_policy_unless_policy_changes	skip_under_current_figure1_policy	not_row_rejected_after_value_scan		10.1371/journal.pone.0272434	the only experiment reported in Dunn, Aknin, and Norton (2008)	Prosocial spending encourages happiness: A replication of the only experiment reported in Dunn, Aknin, and Norton (2008)		10 1371 journal pone 0272434 the only experiment reported in dunn aknin and norton 2008 prosocial spending encourages happiness a replication of the only experiment reported in dunn aknin and norton 2008 the only experiment reported in dunn aknin and norton 2008 prosocial spending encourages happiness a replication of the only experiment reported in dunn aknin and norton 2008	2026-05-06T02:14:52+00:00
batch004_seed_7e204fc3b29f34c1	api_candidate_81a2563a7e8390b2	exclude_context_or_seed_hit	manual_review_before_repull	not_row_rejected_or_duplicate		10.3389/fpsyg.2026.1725609		Moving beyond attraction, compassion, and competence: evidence for compatibility as a distinct component of mate preferences.		10 3389 fpsyg 2026 1725609 moving beyond attraction compassion and competence evidence for compatibility as a distinct component of mate preferences unresolved original target moving beyond attraction compassion and competence evidence for compatibility as a distinct component of mate preferences	2026-05-06T02:14:52+00:00
batch004_seed_61dade72ce22da0c	api_candidate_bbdb50e5e3cf27e4	exclude_context_or_seed_hit	manual_review_before_repull	not_row_rejected_or_duplicate		10.1523/eneuro.0265-24.2024		Transcranial Direct Current Stimulation over the Posterior Parietal Cortex Increases Nontarget Retrieval during Visual Working Memory.		10 1523 eneuro 0265 24 2024 transcranial direct current stimulation over the posterior parietal cortex increases nontarget retrieval during visual working memory unresolved original target transcranial direct current stimulation over the posterior parietal cortex increases nontarget retrieval during visual working memory	2026-05-06T02:14:52+00:00
batch004_seed_9e7e272fc5a0fc1f	api_candidate_9234baa629e398b2	exclude_until_query_resolves_specific_original_target	skip_until_original_target_resolved	not_row_unresolved_original_target		10.1186/s13229-025-00654-4		"The ""Tetris effect"": autistic and non-autistic people share an implicit drive for perceptual cohesion."		10 1186 s13229 025 00654 4 the tetris effect autistic and non autistic people share an implicit drive for perceptual cohesion unresolved original target the tetris effect autistic and non autistic people share an implicit drive for perceptual cohesion	2026-05-06T02:14:52+00:00
batch004_seed_dd6ea1434fbdecf7	api_candidate_87ef0bbbc4af403d	exclude_until_query_resolves_specific_original_target	skip_until_original_target_resolved	not_row_unresolved_original_target		10.1523/eneuro.0332-25.2025		Spontaneous Oscillatory Activity in Episodic Timing: An EEG Replication Study and Its Limitations.		10 1523 eneuro 0332 25 2025 spontaneous oscillatory activity in episodic timing an eeg replication study and its limitations unresolved original target spontaneous oscillatory activity in episodic timing an eeg replication study and its limitations	2026-05-06T02:14:52+00:00
batch004_seed_e421870680025da5	api_candidate_aad4330a7b0a33fc	exclude_context_or_seed_hit	manual_review_before_repull	not_row_rejected_or_duplicate		10.3389/fpsyg.2021.618712		Working Memory Load Effects on the Tilt Aftereffect.		10 3389 fpsyg 2021 618712 working memory load effects on the tilt aftereffect unresolved original target working memory load effects on the tilt aftereffect	2026-05-06T02:14:52+00:00
batch004_seed_08c41f581959e8e1	api_candidate_019387a9dc93b10e	exclude_until_query_resolves_specific_original_target	skip_until_original_target_resolved	not_row_unresolved_original_target		10.18632/aging.203849		Comparing qPCR and DNA methylation-based measurements of telomere length in a high-risk pediatric cohort.		10 18632 aging 203849 comparing qpcr and dna methylation based measurements of telomere length in a high risk pediatric cohort unresolved original target comparing qpcr and dna methylation based measurements of telomere length in a high risk pediatric cohort	2026-05-06T02:14:52+00:00
batch004_seed_16471a6bbc0f8d6b	api_candidate_3d80e7706cd46536	exclude_under_current_policy_unless_policy_changes	skip_under_current_figure1_policy	not_row_rejected_after_value_scan		10.1371/journal.pone.0255531		No effect of ‘watching eyes’: An attempted replication and extension investigating individual differences		10 1371 journal pone 0255531 no effect of watching eyes an attempted replication and extension investigating individual differences unresolved original target no effect of watching eyes an attempted replication and extension investigating individual differences	2026-05-06T02:14:52+00:00
batch004_seed_7e5fe4924669df12	api_candidate_e7f865a62a83912a	exclude_context_or_seed_hit	manual_review_before_repull	not_row_rejected_or_duplicate		10.1371/journal.pone.0032611		No Evidence for Pre-Copulatory Sexual Selection on Sperm Length in a Passerine Bird		10 1371 journal pone 0032611 no evidence for pre copulatory sexual selection on sperm length in a passerine bird unresolved original target no evidence for pre copulatory sexual selection on sperm length in a passerine bird	2026-05-06T02:14:52+00:00
batch004_seed_c6f60fdaf2b3ee69	api_candidate_cedc4413ed8443b5	exclude_context_or_seed_hit	manual_review_before_repull	not_row_rejected_or_duplicate		10.1371/journal.pone.0220883		Does incidental pride increase competency evaluation of others who appear careless? Discrete positive emotions and impression formation		10 1371 journal pone 0220883 does incidental pride increase competency evaluation of others who appear careless discrete positive emotions and impression formation unresolved original target does incidental pride increase competency evaluation of others who appear careless discrete positive emotions and impression formation	2026-05-06T02:14:52+00:00
batch004_seed_7a6a75a59e553648	api_candidate_4d7f0a6a15174558	exclude_until_query_resolves_specific_original_target	skip_until_original_target_resolved	not_row_unresolved_original_target		10.1371/journal.pone.0016964		Polymorphisms in the Receptor Tyrosine Kinase MERTK Gene Are Associated with Multiple Sclerosis Susceptibility		10 1371 journal pone 0016964 polymorphisms in the receptor tyrosine kinase mertk gene are associated with multiple sclerosis susceptibility unresolved original target polymorphisms in the receptor tyrosine kinase mertk gene are associated with multiple sclerosis susceptibility	2026-05-06T02:14:52+00:00
batch004_seed_ff9759b6a1e2dca6	api_candidate_9cba2128838f75a1	exclude_context_or_seed_hit	manual_review_before_repull	not_row_rejected_or_duplicate		10.3390/jcm15062180		A LASSO-Based Nomogram for Predicting Focal Complications in Brucellosis: A Multicenter Retrospective Cohort Study.		10 3390 jcm15062180 a lasso based nomogram for predicting focal complications in brucellosis a multicenter retrospective cohort study unresolved original target a lasso based nomogram for predicting focal complications in brucellosis a multicenter retrospective cohort study	2026-05-06T02:14:52+00:00
batch004_seed_97a25d8955228838	api_candidate_5f2fab6f2fd7d599	exclude_context_or_seed_hit	manual_review_before_repull	not_row_rejected_or_duplicate		10.1002/ana.78099		Anatomical Associations Between Focal Mitochondrial Metabolism and Patterns of Neurodegeneration in Amyotrophic Lateral Sclerosis.		10 1002 ana 78099 anatomical associations between focal mitochondrial metabolism and patterns of neurodegeneration in amyotrophic lateral sclerosis unresolved original target anatomical associations between focal mitochondrial metabolism and patterns of neurodegeneration in amyotrophic lateral sclerosis	2026-05-06T02:14:52+00:00
batch004_seed_c0dd55beb65027a0	api_candidate_0af1c7cfbe0300bc	exclude_context_or_seed_hit	manual_review_before_repull	not_row_rejected_or_duplicate		10.3390/cimb48010094		Ensemble Machine Learning on Bulk RNA-Seq Identifies 17-Gene Signature Predicting Neoadjuvant Chemotherapy Response in Breast Cancer.		10 3390 cimb48010094 ensemble machine learning on bulk rna seq identifies 17 gene signature predicting neoadjuvant chemotherapy response in breast cancer unresolved original target ensemble machine learning on bulk rna seq identifies 17 gene signature predicting neoadjuvant chemotherapy response in breast cancer	2026-05-06T02:14:52+00:00
batch004_seed_fea7b4039f0e84eb	api_candidate_c3c8c248e174d524	exclude_context_or_seed_hit	manual_review_before_repull	not_row_rejected_or_duplicate		10.3389/fimmu.2026.1783026		Plasma miR-134-5p: a candidate biomarker for predicting non-response to anti-TNF therapy in rheumatoid arthritis.		10 3389 fimmu 2026 1783026 plasma mir 134 5p a candidate biomarker for predicting non response to anti tnf therapy in rheumatoid arthritis unresolved original target plasma mir 134 5p a candidate biomarker for predicting non response to anti tnf therapy in rheumatoid arthritis	2026-05-06T02:14:52+00:00
batch004_seed_ec4630bfeb3d7041	api_candidate_d474103de3a81710	exclude_context_or_seed_hit	manual_review_before_repull	not_row_rejected_or_duplicate		10.1093/ehjdh/ztag040		An artificial intelligence prediction model for optimizing patient selection for cardiac imaging for the investigation of suspected coronary artery disease.		10 1093 ehjdh ztag040 an artificial intelligence prediction model for optimizing patient selection for cardiac imaging for the investigation of suspected coronary artery disease unresolved original target an artificial intelligence prediction model for optimizing patient selection for cardiac imaging for the investigation of suspected coronary artery disease	2026-05-06T02:14:52+00:00
batch004_seed_3e653aed073177e3	api_candidate_15cf0d81f899edcb	exclude_until_query_resolves_specific_original_target	skip_until_original_target_resolved	not_row_unresolved_original_target		10.1371/journal.pntd.0013875		Neurological manifestations and MMP8 as a prognostic biomarker in severe fever with thrombocytopenia syndrome.		10 1371 journal pntd 0013875 neurological manifestations and mmp8 as a prognostic biomarker in severe fever with thrombocytopenia syndrome unresolved original target neurological manifestations and mmp8 as a prognostic biomarker in severe fever with thrombocytopenia syndrome	2026-05-06T02:14:52+00:00
batch004_seed_62202d590141e554	api_candidate_056aa5d84f02d8ee	exclude_until_query_resolves_specific_original_target	skip_until_original_target_resolved	not_row_unresolved_original_target		10.1111/liv.70552		Liver Metabolomic Profiling Reveals Distinct Signatures Between Steatosis and Metabolic Dysfunction-Associated Steatohepatitis.		10 1111 liv 70552 liver metabolomic profiling reveals distinct signatures between steatosis and metabolic dysfunction associated steatohepatitis unresolved original target liver metabolomic profiling reveals distinct signatures between steatosis and metabolic dysfunction associated steatohepatitis	2026-05-06T02:14:52+00:00
batch004_seed_488c7bba2ba49b1a	api_candidate_fcc9df5027e966f3	exclude_until_query_resolves_specific_original_target	skip_until_original_target_resolved	not_row_unresolved_original_target		10.3389/fpubh.2026.1776344		Early mortality risk prediction in severe fever with thrombocytopenia syndrome using an interpretable machine learning model based on routine clinical parameters.		10 3389 fpubh 2026 1776344 early mortality risk prediction in severe fever with thrombocytopenia syndrome using an interpretable machine learning model based on routine clinical parameters unresolved original target early mortality risk prediction in severe fever with thrombocytopenia syndrome using an interpretable machine learning model based on routine clinical parameters	2026-05-06T02:14:52+00:00
batch004_seed_c342c7b227637448	api_candidate_6edf87af50cb894b	exclude_context_or_seed_hit	manual_review_before_repull	not_row_rejected_or_duplicate		10.1371/journal.pgen.1009564		From musk to body odor: Decoding olfaction through genetic variation		10 1371 journal pgen 1009564 from musk to body odor decoding olfaction through genetic variation unresolved original target from musk to body odor decoding olfaction through genetic variation	2026-05-06T02:14:52+00:00
