batch002_seed_id	candidate_id	batch002_action	dedupe_action	final_row_status	original_doi	replication_doi	original_title	replication_title	current_root_pair_ids	dedupe_key_text	created_at
batch002_seed_84df9525f31ab4a8	IND-016	exclude_under_current_policy_unless_policy_changes	skip_under_current_figure1_policy	not_row_rejected_after_value_scan	10.1037/0012-1649.26.6.978	10.1177/0956797618761661	Predicting Adolescent Cognitive and Self-Regulatory Competencies from Preschool Delay of Gratification	Revisiting the Marshmallow Test: A Conceptual Replication Investigating Links Between Early Delay of Gratification and Later Outcomes		10 1037 0012 1649 26 6 978 10 1177 0956797618761661 predicting adolescent cognitive and self regulatory competencies from preschool delay of gratification revisiting the marshmallow test a conceptual replication investigating links between early delay of gratification and later outcomes marshmallow test delay of gratification	2026-05-05T23:56:58+00:00
batch002_seed_9929abdcbb1974e3	IND-017	do_not_repull_via_search_send_to_manual_acquisition_queue	route_to_manual_acquisition_not_new_search	held_not_row_source_blocked_or_manual_acquisition	10.1073/pnas.1209746109	10.1073/pnas.1911695117	Signing at the Beginning Makes Ethics Salient and Decreases Dishonest Self-Reports in Comparison to Signing at the End	Signing at the Beginning Versus at the End Does Not Decrease Dishonesty		10 1073 pnas 1209746109 10 1073 pnas 1911695117 signing at the beginning makes ethics salient and decreases dishonest self reports in comparison to signing at the end signing at the beginning versus at the end does not decrease dishonesty signing at the beginning and dishonesty	2026-05-05T23:56:58+00:00
batch002_seed_317a8ea9277f248e	IND-018	exclude_exact_pair_result_unless_new_outcome_or_new_source_family	skip_exact_pair_already_represented	already_in_current_root_table	10.1002/acp.3407	10.1002/acp.3439	Automated Verbal Credibility Assessment of Intentions	The First Direct Replication on Using Verbal Credibility Assessment for the Detection of Deceptive Intentions	fig1_pair_e7fe5d66d76eef5f	10 1002 acp 3407 10 1002 acp 3439 automated verbal credibility assessment of intentions the first direct replication on using verbal credibility assessment for the detection of deceptive intentions verbal credibility assessment of deceptive intentions	2026-05-05T23:56:58+00:00
batch002_seed_3cbd75ac9d4a6d01	IND-019	do_not_repull_via_search_send_to_manual_acquisition_queue	route_to_manual_acquisition_not_new_search	held_not_row_source_blocked_or_manual_acquisition		10.1037/xge0000116	Multiple mating-motive consumer/risk studies, including Griskevicius and related original targets	Romance, Risk, and Replication: Can Consumer Choices and Risk-Taking Be Primed by Mating Motives?		10 1037 xge0000116 multiple mating motive consumer risk studies including griskevicius and related original targets romance risk and replication can consumer choices and risk taking be primed by mating motives romance risk and mating motive priming in consumer choice	2026-05-05T23:56:58+00:00
batch002_seed_7916061434000b0e	IND-020	exclude_under_current_policy_unless_policy_changes	skip_under_current_figure1_policy	not_row_rejected_after_value_scan		10.31235/osf.io/tsdwy	Praise for Intelligence Can Undermine Children's Motivation and Performance; plus growth-mindset intervention targets	Does Growth Mindset Improve Children's IQ, Educational Attainment or Response to Setbacks? Active-Control Interventions and Data on Children's Own Mindsets		10 31235 osf io tsdwy praise for intelligence can undermine children s motivation and performance plus growth mindset intervention targets does growth mindset improve children s iq educational attainment or response to setbacks active control interventions and data on children s own mindsets growth mindset praise and educational outcomes	2026-05-05T23:56:58+00:00
batch002_seed_de850cc362008874	IND-021	exclude_exact_pair_result_unless_new_outcome_or_new_source_family	skip_exact_pair_already_represented	already_in_current_root_table	10.1152/japplphysiol.91324.2008	10.1080/17461391.2020.1781265	Mental Fatigue Impairs Physical Performance in Humans	Does Mental Fatigue Impair Physical Performance? A Replication Study	fig1_pair_dc2c696a87d37bd9	10 1152 japplphysiol 91324 2008 10 1080 17461391 2020 1781265 mental fatigue impairs physical performance in humans does mental fatigue impair physical performance a replication study mental fatigue and exercise time to exhaustion	2026-05-05T23:56:58+00:00
batch002_seed_24ff79f10336fb71	IND-022	do_not_repull_via_search_send_to_manual_acquisition_queue	route_to_manual_acquisition_not_new_search	held_not_row_source_blocked_or_manual_acquisition	10.1056/nejmoa010307	10.1056/nejmoa1500896	Early Goal-Directed Therapy in the Treatment of Severe Sepsis and Septic Shock	ProCESS, ARISE, and ProMISe multicenter trials of early goal-directed resuscitation		10 1056 nejmoa010307 10 1056 nejmoa1500896 early goal directed therapy in the treatment of severe sepsis and septic shock process arise and promise multicenter trials of early goal directed resuscitation early goal directed therapy for severe sepsis septic shock	2026-05-05T23:56:58+00:00
batch002_seed_e014f5c8e7537a30	IND-023	do_not_repull_via_search_send_to_manual_acquisition_queue	route_to_manual_acquisition_not_new_search	held_not_row_source_blocked_or_manual_acquisition	10.1056/nejm200103083441001	10.1056/nejmoa1202290	Efficacy and Safety of Recombinant Human Activated Protein C for Severe Sepsis	Drotrecogin Alfa (Activated) in Adults with Septic Shock		10 1056 nejm200103083441001 10 1056 nejmoa1202290 efficacy and safety of recombinant human activated protein c for severe sepsis drotrecogin alfa activated in adults with septic shock activated protein c for severe sepsis	2026-05-05T23:56:58+00:00
batch002_seed_038bcfafc1875c55	IND-024	do_not_repull_via_search_send_to_manual_acquisition_queue	route_to_manual_acquisition_not_new_search	held_not_row_source_blocked_or_manual_acquisition	10.1056/nejmoa011300	10.1056/nejmoa0810625	Intensive Insulin Therapy in Critically Ill Patients	Intensive versus Conventional Glucose Control in Critically Ill Patients		10 1056 nejmoa011300 10 1056 nejmoa0810625 intensive insulin therapy in critically ill patients intensive versus conventional glucose control in critically ill patients intensive insulin therapy tight glucose control in icu	2026-05-05T23:56:58+00:00
batch002_seed_3b34fae687e23266	IND-025	exclude_under_current_policy_unless_policy_changes	skip_under_current_figure1_policy	not_row_rejected_after_value_scan	10.1126/science.1083968	10.1038/mp.2017.44	Influence of Life Stress on Depression: Moderation by a Polymorphism in the 5-HTT Gene	Collaborative Meta-Analysis Finds No Evidence of a Strong Interaction Between Stress and 5-HTTLPR Genotype Contributing to Depression		10 1126 science 1083968 10 1038 mp 2017 44 influence of life stress on depression moderation by a polymorphism in the 5 htt gene collaborative meta analysis finds no evidence of a strong interaction between stress and 5 httlpr genotype contributing to depression 5 httlpr stress depression gene by environment effect	2026-05-05T23:56:58+00:00
