manifest_path	candidate_index	candidate_id	candidate_name	domain	candidate_route	confidence	original_title	original_doi	replication_title	replication_doi	conversion_route	dedupe_risk	source_object_urls_json	dedupe_terms_json	relationship_evidence_json	value_availability_json	local_match_count	prior_seed_match_count	matched_root_pair_ids	matched_source_family_keys	route_decision	route_reason	created_at
steps/searches/figure1/individualrepsearch-api-batch002.json	98	api_candidate_81a2563a7e8390b2	unresolved original target -> Moving beyond attraction, compassion, and competence: evidence for compatibility as a distinct component of mate preferences.	metadata_api_search	coverage_only	low			Moving beyond attraction, compassion, and competence: evidence for compatibility as a distinct component of mate preferences.	10.3389/fpsyg.2026.1725609	unknown_until_full_text	medium	"[""https://doi.org/10.3389/fpsyg.2026.1725609"", ""https://pmc.ncbi.nlm.nih.gov/articles/PMC12907189/"", ""https://pubmed.ncbi.nlm.nih.gov/41704411/""]"	"[""10.3389/fpsyg.2026.1725609"", ""Moving beyond attraction, compassion, and competence: evidence for compatibility as a distinct component of mate preferences."", ""api_candidate_81a2563a7e8390b2""]"	"{""relation_score"": 4, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 0, ""verbatim_or_paraphrased_basis"": ""f sex differences, context effects, and people's pace of life, mating strategies, and social strategies.<h4>Results</h4>We replicated several established effects like physicality was valued in men strongly in the short-term context, and that more psychopathic and narcissistic people chose physicality more often in their long-term mates. Uniquely here,"", ""where_seen"": ""abstract_direct_replication""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0	1			already_screened_prior_batch	Candidate matched prior batch closeout/dedupe seed; action=exclude_until_query_resolves_specific_original_target.	2026-05-06T00:53:49.377453+00:00
steps/searches/figure1/individualrepsearch-api-batch002.json	99	api_candidate_bbdb50e5e3cf27e4	unresolved original target -> Transcranial Direct Current Stimulation over the Posterior Parietal Cortex Increases Nontarget Retrieval during Visual Working Memory.	metadata_api_search	coverage_only	low			Transcranial Direct Current Stimulation over the Posterior Parietal Cortex Increases Nontarget Retrieval during Visual Working Memory.	10.1523/eneuro.0265-24.2024	unknown_until_full_text	medium	"[""https://doi.org/10.1523/eneuro.0265-24.2024"", ""https://pmc.ncbi.nlm.nih.gov/articles/PMC11697231/"", ""https://pubmed.ncbi.nlm.nih.gov/39500573/""]"	"[""10.1523/eneuro.0265-24.2024"", ""Transcranial Direct Current Stimulation over the Posterior Parietal Cortex Increases Nontarget Retrieval during Visual Working Memory."", ""api_candidate_bbdb50e5e3cf27e4""]"	"{""relation_score"": 4, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 1, ""verbatim_or_paraphrased_basis"": ""d\"" in nontarget responses) or informed guessing trials (participants self-reported \""forgotten\"" in nontarget responses). We replicated the main findings in Experiment 1 and observed greater tDCS effects of PPC on RT in informed guessing trials while there are comparable effects on <i>p</i>NT in these two types of trials. In Experiment 3 (<i>N</i> = 28)"", ""where_seen"": ""abstract_direct_replication""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0	0			route_to_coverage_only	No local pair match; retain as source-object coverage denominator until values are found.	2026-05-06T00:53:49.377453+00:00
steps/searches/figure1/individualrepsearch-api-batch002.json	100	api_candidate_aad4330a7b0a33fc	unresolved original target -> Working Memory Load Effects on the Tilt Aftereffect.	metadata_api_search	coverage_only	low			Working Memory Load Effects on the Tilt Aftereffect.	10.3389/fpsyg.2021.618712	unknown_until_full_text	medium	"[""https://doi.org/10.3389/fpsyg.2021.618712"", ""https://pmc.ncbi.nlm.nih.gov/articles/PMC8239138/"", ""https://pubmed.ncbi.nlm.nih.gov/34211415/""]"	"[""10.3389/fpsyg.2021.618712"", ""Working Memory Load Effects on the Tilt Aftereffect."", ""api_candidate_aad4330a7b0a33fc""]"	"{""relation_score"": 4, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 1, ""verbatim_or_paraphrased_basis"": ""educed under the condition of the high working memory load compared to that of the low working memory load. However, we failed to replicate the finding in Experiment 2, where the load stimuli were color-shape conjunctions. Together, our two experiments provided mixed evidence regarding the working memory load effects on the TAE and further replications are"", ""where_seen"": ""abstract_failed_replication""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0	0			route_to_coverage_only	No local pair match; retain as source-object coverage denominator until values are found.	2026-05-06T00:53:49.377453+00:00
steps/searches/figure1/individualrepsearch-api-batch002.json	101	api_candidate_3d80e7706cd46536	unresolved original target -> No effect of ‘watching eyes’: An attempted replication and extension investigating individual differences	metadata_api_search	coverage_only	low			No effect of ‘watching eyes’: An attempted replication and extension investigating individual differences	10.1371/journal.pone.0255531	unknown_until_full_text	medium	"[""https://doi.org/10.1371/journal.pone.0255531""]"	"[""10.1371/journal.pone.0255531"", ""No effect of \u2018watching eyes\u2019: An attempted replication and extension investigating individual differences"", ""api_candidate_3d80e7706cd46536""]"	"{""relation_score"": 4, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 1, ""verbatim_or_paraphrased_basis"": ""c or in the presence of eye images, even though participants felt more observed when decisions were public. That is, we failed to replicate the eyes effect and observation effect. An initial, but underpowered, interaction model suggests that egoists give less than prosocials in private, but not public, conditions. This suggests a direction for future resear"", ""where_seen"": ""abstract_failed_replication""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0	0			route_to_coverage_only	No local pair match; retain as source-object coverage denominator until values are found.	2026-05-06T00:53:49.377453+00:00
steps/searches/figure1/individualrepsearch-api-batch002.json	102	api_candidate_e7f865a62a83912a	unresolved original target -> No Evidence for Pre-Copulatory Sexual Selection on Sperm Length in a Passerine Bird	metadata_api_search	coverage_only	low			No Evidence for Pre-Copulatory Sexual Selection on Sperm Length in a Passerine Bird	10.1371/journal.pone.0032611	unknown_until_full_text	medium	"[""https://doi.org/10.1371/journal.pone.0032611""]"	"[""10.1371/journal.pone.0032611"", ""No Evidence for Pre-Copulatory Sexual Selection on Sperm Length in a Passerine Bird"", ""api_candidate_e7f865a62a83912a""]"	"{""relation_score"": 4, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 0, ""verbatim_or_paraphrased_basis"": ""e traits, i.e. plumage colour and arrival date, thus invoking pre-copulatory sexual selection for longer sperm. We were unable to replicate these associations with a larger data set from the same and two additional study populations; sperm length was not significantly related to either male plumage colour or arrival date. Furthermore, there was no significa"", ""where_seen"": ""abstract_failed_replication""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0	0			route_to_coverage_only	No local pair match; retain as source-object coverage denominator until values are found.	2026-05-06T00:53:49.377453+00:00
steps/searches/figure1/individualrepsearch-api-batch002.json	103	api_candidate_cedc4413ed8443b5	unresolved original target -> Does incidental pride increase competency evaluation of others who appear careless? Discrete positive emotions and impression formation	metadata_api_search	coverage_only	low			Does incidental pride increase competency evaluation of others who appear careless? Discrete positive emotions and impression formation	10.1371/journal.pone.0220883	unknown_until_full_text	medium	"[""https://doi.org/10.1371/journal.pone.0220883""]"	"[""10.1371/journal.pone.0220883"", ""Does incidental pride increase competency evaluation of others who appear careless? Discrete positive emotions and impression formation"", ""api_candidate_cedc4413ed8443b5""]"	"{""relation_score"": 4, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 1, ""verbatim_or_paraphrased_basis"": ""competency evaluations of others. However, a pre-registered online experiment in middle-aged adults (Study 2, N = 108) failed to replicate the effects of pride on competency evaluations of others. Furthermore, another pre-registered online experiment in younger adults (Study 3, N = 290) did not show successful manipulation of incidental emotions. These res"", ""where_seen"": ""abstract_failed_replication""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0	0			route_to_coverage_only	No local pair match; retain as source-object coverage denominator until values are found.	2026-05-06T00:53:49.377453+00:00
steps/searches/figure1/individualrepsearch-api-batch002.json	104	api_candidate_9cba2128838f75a1	unresolved original target -> A LASSO-Based Nomogram for Predicting Focal Complications in Brucellosis: A Multicenter Retrospective Cohort Study.	metadata_api_search	coverage_only	low			A LASSO-Based Nomogram for Predicting Focal Complications in Brucellosis: A Multicenter Retrospective Cohort Study.	10.3390/jcm15062180	unknown_until_full_text	medium	"[""https://doi.org/10.3390/jcm15062180"", ""https://pmc.ncbi.nlm.nih.gov/articles/PMC13027353/"", ""https://pubmed.ncbi.nlm.nih.gov/41899105/""]"	"[""10.3390/jcm15062180"", ""A LASSO-Based Nomogram for Predicting Focal Complications in Brucellosis: A Multicenter Retrospective Cohort Study."", ""api_candidate_9cba2128838f75a1""]"	"{""relation_score"": 4, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 1, ""verbatim_or_paraphrased_basis"": ""mogram offers a practical bedside risk stratification instrument for brucellosis-related focal involvement. Prospective external validation across geographically diverse endemic regions is warranted before clinical adoption."", ""where_seen"": ""abstract_independent_validation""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0	0			route_to_coverage_only	No local pair match; retain as source-object coverage denominator until values are found.	2026-05-06T00:53:49.377453+00:00
steps/searches/figure1/individualrepsearch-api-batch002.json	105	api_candidate_5f2fab6f2fd7d599	unresolved original target -> Anatomical Associations Between Focal Mitochondrial Metabolism and Patterns of Neurodegeneration in Amyotrophic Lateral Sclerosis.	metadata_api_search	coverage_only	low			Anatomical Associations Between Focal Mitochondrial Metabolism and Patterns of Neurodegeneration in Amyotrophic Lateral Sclerosis.	10.1002/ana.78099	unknown_until_full_text	medium	"[""https://doi.org/10.1002/ana.78099"", ""https://pmc.ncbi.nlm.nih.gov/articles/PMC12954164/"", ""https://pubmed.ncbi.nlm.nih.gov/41267644/""]"	"[""10.1002/ana.78099"", ""Anatomical Associations Between Focal Mitochondrial Metabolism and Patterns of Neurodegeneration in Amyotrophic Lateral Sclerosis."", ""api_candidate_5f2fab6f2fd7d599""]"	"{""relation_score"": 4, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 1, ""verbatim_or_paraphrased_basis"": ""was associated with higher Complex I, II, COX, and TRC activity. Topological associations were readily replicated in an external validation cohort.<h4>Interpretation</h4>Our data indicate that brain regions with high metabolic activity are particularly vulnerable to neurodegeneration in ALS. Anatomic associations between physiological cerebral metabolism an"", ""where_seen"": ""abstract_independent_validation""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0	1			already_screened_prior_batch	Candidate matched prior batch closeout/dedupe seed; action=exclude_until_query_resolves_specific_original_target.	2026-05-06T00:53:49.377453+00:00
steps/searches/figure1/individualrepsearch-api-batch002.json	106	api_candidate_0af1c7cfbe0300bc	unresolved original target -> Ensemble Machine Learning on Bulk RNA-Seq Identifies 17-Gene Signature Predicting Neoadjuvant Chemotherapy Response in Breast Cancer.	metadata_api_search	coverage_only	low			Ensemble Machine Learning on Bulk RNA-Seq Identifies 17-Gene Signature Predicting Neoadjuvant Chemotherapy Response in Breast Cancer.	10.3390/cimb48010094	unknown_until_full_text	medium	"[""https://doi.org/10.3390/cimb48010094"", ""https://pmc.ncbi.nlm.nih.gov/articles/PMC12840044/"", ""https://pubmed.ncbi.nlm.nih.gov/41614924/""]"	"[""10.3390/cimb48010094"", ""Ensemble Machine Learning on Bulk RNA-Seq Identifies 17-Gene Signature Predicting Neoadjuvant Chemotherapy Response in Breast Cancer."", ""api_candidate_0af1c7cfbe0300bc""]"	"{""relation_score"": 4, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 0, ""verbatim_or_paraphrased_basis"": ""ature consistently ranked across algorithms. The stacked ensemble achieved 0.97 AUC post-testing on hold-out test data. External validation on the independent GSE240671 cohort (37 pCR, 25 RD) following ComBat batch correction achieved ROC AUC of 0.78 and PR AUC of 0.85 with isotonic calibration, demonstrating balanced accuracy of 0.71 and 0.86 sensitivity f"", ""where_seen"": ""abstract_independent_validation""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0	1			already_screened_prior_batch	Candidate matched prior batch closeout/dedupe seed; action=exclude_until_query_resolves_specific_original_target.	2026-05-06T00:53:49.377453+00:00
steps/searches/figure1/individualrepsearch-api-batch002.json	107	api_candidate_c3c8c248e174d524	unresolved original target -> Plasma miR-134-5p: a candidate biomarker for predicting non-response to anti-TNF therapy in rheumatoid arthritis.	metadata_api_search	coverage_only	low			Plasma miR-134-5p: a candidate biomarker for predicting non-response to anti-TNF therapy in rheumatoid arthritis.	10.3389/fimmu.2026.1783026	unknown_until_full_text	medium	"[""https://doi.org/10.3389/fimmu.2026.1783026"", ""https://pmc.ncbi.nlm.nih.gov/articles/PMC13036163/"", ""https://pubmed.ncbi.nlm.nih.gov/41924283/""]"	"[""10.3389/fimmu.2026.1783026"", ""Plasma miR-134-5p: a candidate biomarker for predicting non-response to anti-TNF therapy in rheumatoid arthritis."", ""api_candidate_c3c8c248e174d524""]"	"{""relation_score"": 4, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 1, ""verbatim_or_paraphrased_basis"": ""fferentially expressed miRNAs identified in the discovery phase were quantified using real-time quantitative PCR in the validation cohort. Logistic regression analysis assessed associations between miRNA expression and response to anti-TNF treatment.<h4>Results</h4>A total of 94 participants were included: 70 anti-TNF-na\u00efve RA patients (discovery n = 28;"", ""where_seen"": ""abstract_independent_validation""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0	1			already_screened_prior_batch	Candidate matched prior batch closeout/dedupe seed; action=exclude_until_query_resolves_specific_original_target.	2026-05-06T00:53:49.377453+00:00
steps/searches/figure1/individualrepsearch-api-batch002.json	108	api_candidate_d474103de3a81710	unresolved original target -> An artificial intelligence prediction model for optimizing patient selection for cardiac imaging for the investigation of suspected coronary artery disease.	metadata_api_search	coverage_only	low			An artificial intelligence prediction model for optimizing patient selection for cardiac imaging for the investigation of suspected coronary artery disease.	10.1093/ehjdh/ztag040	unknown_until_full_text	medium	"[""https://doi.org/10.1093/ehjdh/ztag040"", ""https://pmc.ncbi.nlm.nih.gov/articles/PMC12994141/"", ""https://pubmed.ncbi.nlm.nih.gov/41853638/""]"	"[""10.1093/ehjdh/ztag040"", ""An artificial intelligence prediction model for optimizing patient selection for cardiac imaging for the investigation of suspected coronary artery disease."", ""api_candidate_d474103de3a81710""]"	"{""relation_score"": 4, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 1, ""verbatim_or_paraphrased_basis"": ""analysis was employed to estimate health system impact. Subgroup analysis was used to assess model fairness. Following external validation, the model was updated on data from the entire outpatient population (<i>N</i> = 319 012) receiving ICA from 2008 to 2023. As expected, performance of the local model was lower on the geographical validation cohort (AUR"", ""where_seen"": ""abstract_independent_validation""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0	1			already_screened_prior_batch	Candidate matched prior batch closeout/dedupe seed; action=exclude_until_query_resolves_specific_original_target.	2026-05-06T00:53:49.377453+00:00
steps/searches/figure1/individualrepsearch-api-batch002.json	109	api_candidate_6edf87af50cb894b	unresolved original target -> From musk to body odor: Decoding olfaction through genetic variation	metadata_api_search	coverage_only	low			From musk to body odor: Decoding olfaction through genetic variation	10.1371/journal.pgen.1009564	unknown_until_full_text	medium	"[""https://doi.org/10.1371/journal.pgen.1009564""]"	"[""10.1371/journal.pgen.1009564"", ""From musk to body odor: Decoding olfaction through genetic variation"", ""api_candidate_6edf87af50cb894b""]"	"{""relation_score"": 4, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 0, ""verbatim_or_paraphrased_basis"": ""ix of these odors in an ethnically diverse population (n = 364). In both populations, consistent with previous studies, we replicated three previously reported associations (\u03b2-ionone/OR5A1, androstenone/OR7D4, cis-3-hexen-1-ol/OR2J3 LD-band), but not for odors containing aldehydes, suggesting that olfactory phenotype/genotype studies are robust across"", ""where_seen"": ""abstract_direct_replication""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0	0			route_to_coverage_only	No local pair match; retain as source-object coverage denominator until values are found.	2026-05-06T00:53:49.377453+00:00
steps/searches/figure1/individualrepsearch-api-batch002.json	110	api_candidate_cb509fc862309e66	unresolved original target -> The effect of H1N1 vaccination on serum miRNA expression in children: A tale of caution for microRNA microarray studies	metadata_api_search	coverage_only	low			The effect of H1N1 vaccination on serum miRNA expression in children: A tale of caution for microRNA microarray studies	10.1371/journal.pone.0221143	unknown_until_full_text	medium	"[""https://doi.org/10.1371/journal.pone.0221143""]"	"[""10.1371/journal.pone.0221143"", ""The effect of H1N1 vaccination on serum miRNA expression in children: A tale of caution for microRNA microarray studies"", ""api_candidate_cb509fc862309e66""]"	"{""relation_score"": 4, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 1, ""verbatim_or_paraphrased_basis"": ""ncing data. Real time PCR (RT-qPCR) confirmed downregulation of miR-142-3p in the discovery cohort. These findings were not replicated in the subsequent validation cohort (n = 22). Conclusion: This study is the first study to profile microRNA expression after vaccination. An important feature of this study is many of the differentially expressed microR"", ""where_seen"": ""abstract_failed_replication""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0	0			route_to_coverage_only	No local pair match; retain as source-object coverage denominator until values are found.	2026-05-06T00:53:49.377453+00:00
steps/searches/figure1/individualrepsearch-api-batch002.json	111	api_candidate_feaf374564b1ede3	unresolved original target -> Putative Transcriptomic Biomarkers in the Inflammatory Cytokine Pathway Differentiate Major Depressive Disorder Patients from Control Subjects and Bipolar Disorder Patients	metadata_api_search	coverage_only	low			Putative Transcriptomic Biomarkers in the Inflammatory Cytokine Pathway Differentiate Major Depressive Disorder Patients from Control Subjects and Bipolar Disorder Patients	10.1371/journal.pone.0091076	unknown_until_full_text	medium	"[""https://doi.org/10.1371/journal.pone.0091076""]"	"[""10.1371/journal.pone.0091076"", ""Putative Transcriptomic Biomarkers in the Inflammatory Cytokine Pathway Differentiate Major Depressive Disorder Patients from Control Subjects and Bipolar Disorder Patients"", ""api_candidate_feaf374564b1ede3""]"	"{""relation_score"": 4, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 1, ""verbatim_or_paraphrased_basis"": ""aining primers for 87 inflammation-related genes. Initially, we use ANOVA to test for transcriptional differences in a \u2018discovery cohort\u2019 (total n = 90) and then we use t-tests to assess the reliability of any identified transcriptional differences in a \u2018validation cohort\u2019 (total n = 35). The two most robust and reliable biomarkers identified across both"", ""where_seen"": ""abstract_independent_validation""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0	0			route_to_coverage_only	No local pair match; retain as source-object coverage denominator until values are found.	2026-05-06T00:53:49.377453+00:00
steps/searches/figure1/individualrepsearch-api-batch002.json	112	api_candidate_046c312614027876	unresolved original target -> MTHFR Glu429Ala and ERCC5 His46His Polymorphisms Are Associated with Prognosis in Colorectal Cancer Patients: Analysis of Two Independent Cohorts from Newfoundland	metadata_api_search	coverage_only	low			MTHFR Glu429Ala and ERCC5 His46His Polymorphisms Are Associated with Prognosis in Colorectal Cancer Patients: Analysis of Two Independent Cohorts from Newfoundland	10.1371/journal.pone.0061469	unknown_until_full_text	medium	"[""https://doi.org/10.1371/journal.pone.0061469""]"	"[""10.1371/journal.pone.0061469"", ""MTHFR Glu429Ala and ERCC5 His46His Polymorphisms Are Associated with Prognosis in Colorectal Cancer Patients: Analysis of Two Independent Cohorts from Newfoundland"", ""api_candidate_046c312614027876""]"	"{""relation_score"": 4, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 1, ""verbatim_or_paraphrased_basis"": ""ation cohorts comprised of 532 and 252 patients, respectively. Genotypes of 27 polymorphisms were first obtained in the discovery cohort and survival analyses were performed assuming the co-dominant genetic model. Polymorphisms associated with disease outcomes in the discovery cohort were then investigated in the validation cohort. Results: When adjusted"", ""where_seen"": ""abstract_independent_validation""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0	0			route_to_coverage_only	No local pair match; retain as source-object coverage denominator until values are found.	2026-05-06T00:53:49.377453+00:00
steps/searches/figure1/individualrepsearch-api-batch002.json	113	api_candidate_8a60e29a6602ab66	unresolved original target -> Decreased total iron binding capacity upon intensive care unit admission predicts red blood cell transfusion in critically ill patients	metadata_api_search	coverage_only	low			Decreased total iron binding capacity upon intensive care unit admission predicts red blood cell transfusion in critically ill patients	10.1371/journal.pone.0210067	unknown_until_full_text	medium	"[""https://doi.org/10.1371/journal.pone.0210067""]"	"[""10.1371/journal.pone.0210067"", ""Decreased total iron binding capacity upon intensive care unit admission predicts red blood cell transfusion in critically ill patients"", ""api_candidate_8a60e29a6602ab66""]"	"{""relation_score"": 4, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 1, ""verbatim_or_paraphrased_basis"": ""unction and an expected stay of \u2265 48 hours, without hemorrhage, were prospectively studied (derivation cohort, n = 121; validation cohort, n = 54). Serum levels of 12 biomarkers (hemoglobin, creatinine, albumin, interleukin-6 [IL-6], erythropoietin, Fe, total iron binding capacity [TIBC], transferrin, ferritin, transferrin saturation, folate, and vitamin"", ""where_seen"": ""abstract_independent_validation""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0	0			route_to_coverage_only	No local pair match; retain as source-object coverage denominator until values are found.	2026-05-06T00:53:49.377453+00:00
steps/searches/figure1/individualrepsearch-api-batch002.json	114	api_candidate_149878a191cd6b28	unresolved original target -> Somatostatin Analogs for Preventing Postoperative Pancreatic Fistula: Past Evidence Reveals New Opportunities.	metadata_api_search	coverage_only	low			Somatostatin Analogs for Preventing Postoperative Pancreatic Fistula: Past Evidence Reveals New Opportunities.	10.1245/s10434-025-17660-8	unknown_until_full_text	medium	"[""https://doi.org/10.1245/s10434-025-17660-8"", ""https://pmc.ncbi.nlm.nih.gov/articles/PMC13046395/"", ""https://pubmed.ncbi.nlm.nih.gov/40576898/""]"	"[""10.1245/s10434-025-17660-8"", ""Somatostatin Analogs for Preventing Postoperative Pancreatic Fistula: Past Evidence Reveals New Opportunities."", ""api_candidate_149878a191cd6b28""]"	"{""relation_score"": 4, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 0, ""verbatim_or_paraphrased_basis"": ""domized control trials demonstrated a benefit of octreotide in reducing POPF, although subsequent single-center studies failed to confirm these results. Despite additional studies demonstrating a significant reduction in POPF with the use of newer SSAs including pasireotide and lanreotide, surgical practices in the use of somatostatin analogs in preventin"", ""where_seen"": ""clinical_confirmatory_trial""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0	0			route_to_coverage_only	No local pair match; retain as source-object coverage denominator until values are found.	2026-05-06T00:53:49.377453+00:00
